"","f_a","f_v","f_ter","f_wald_gsq"
"1",0.065471705355015,0.088693217324237,0.000149998311958943,36.3543264206997
"2",0.00999999841203928,0.0100000139967869,0.000141784771575661,696.039161895036
"3",0.0957924904702383,0.0145921699355524,0.00166355159342864,13.7962144771928
"4",0.124134186191557,0.110038962287297,0.129450765042657,2.40942210279755
"5",0.00999922038386955,0.0100001300017656,0.000149999356778756,742.172472473848
"6",0.0643239136244294,0.0625899344130265,0.42898513127426,6.90497105777338
"7",0.0863727081583933,0.0562236524734183,0.0916855779481337,15.0157810311468
"8",0.0592260326943545,0.0236369242372745,0.204008128408199,21.3954265654069
"9",0.0316461460779494,0.047077703311866,0.244223714203137,14.190480977141
"10",0.070919384954733,0.33354102533552,0.180652054973556,3.59924035290128
"11",0.0456691557338394,0.25933072841047,0.219450619809178,2.30898525349063
"12",0.0099999999135906,0.00999998787829845,0.000149937639798794,449.175632759252
