,Participant_no,Rotation,Emphasis,Incorrect_Criterion,Block,Drift,Drift_Noise,Boundary,Ter,neg_LL
83,1,Sudden,Accuracy,30,4,-1.0298169782477253,3.3384475235708067,3.2055923207941377,0.3291046987288577,88.03428552245987
84,1,Sudden,Accuracy,45,4,2.522436109234675,4.795156780884525,4.711056670535256,0.3281154871283715,83.18665390757788
85,1,Sudden,Accuracy,10,5,-8.650318632664153,4.0929491551098325,5.0212388846681755,0.23515501749762968,9.896785558907395
86,1,Sudden,Accuracy,15,5,-5.415344524122308,2.8421389627225015,3.133038904794468,0.25135604433323144,14.52798072060088
87,1,Sudden,Accuracy,20,5,-5.224189893688863,4.810108681841739,4.030936466545088,0.28093818600173576,38.86583539328704
88,1,Sudden,Accuracy,30,5,2.784843167376582,4.309974877713423,3.3766226814082585,0.282009255517133,49.97746852488253
89,1,Sudden,Accuracy,45,5,10.129897430596147,4.793021805783131,5.880088869282277,0.23937403045530548,9.896785558904403
90,1,Sudden,Accuracy,10,6,-8.452097908546238,4.1285187946685244,3.5008056915991412,0.381171232873523,-1.6841841428748214
91,1,Sudden,Accuracy,15,6,-3.2973521148047427,4.7971072756607676,3.0132663916475826,0.413149274909337,30.757650247176834
92,1,Sudden,Accuracy,20,6,0.18415846668586927,3.573046918199587,2.188150470924957,0.41326854177030525,36.195605184230146
93,1,Sudden,Accuracy,30,6,5.083747464933419,4.896890112362282,3.178675466752963,0.41579461924040156,24.17179032825111
94,1,Sudden,Accuracy,45,6,8.292155576502017,4.5910630237480765,3.5798966663622434,0.3938527071688723,4.559705937316087
95,1,Sudden,Accuracy,10,7,-7.693847323917596,4.877707849158668,4.068454164109646,0.3855081955761638,19.76081140127956
96,1,Sudden,Accuracy,15,7,0.215732622927273,4.69465222864335,3.101378728028255,0.41709946945179427,50.00959751444946
97,1,Sudden,Accuracy,20,7,1.2934930528219883,3.489701840555924,2.3242501920273715,0.4120818213445014,48.08135000723547
98,1,Sudden,Accuracy,30,7,5.066237125745762,4.908265164214449,3.5451620462562206,0.40393651764634936,35.67551915567203
99,1,Sudden,Accuracy,45,7,7.307704985858062,3.766993014319527,3.7942974166761183,0.3477781735924552,10.267642990190973
100,1,Sudden,Accuracy,10,8,-7.458896049705133,4.296089104318743,5.067385692191783,0.28508563567413797,26.4307655153286
101,1,Sudden,Accuracy,15,8,-3.541699252503339,3.4941029610792995,3.002746502096463,0.3590497388278954,49.3672753097856
102,1,Sudden,Accuracy,20,8,-1.4724211081576313,4.01527906783751,3.0855469136577285,0.3732246757367932,64.67883970757896
103,1,Sudden,Accuracy,30,8,1.0795943595398936,4.443205383387964,3.393530991362964,0.37504331221618464,66.07917982507661
104,1,Sudden,Accuracy,45,8,3.8222445841437,4.4559033501698115,3.665532132400147,0.36662412649658666,54.076129522678364
105,1,Sudden,Accuracy,10,9,-3.1680984810141894,1.9445553069449095,2.161347223007405,0.2775182745004806,29.06000541452155
106,1,Sudden,Accuracy,15,9,-2.3550979384211796,4.226276194951676,3.419253443051537,0.3398255137508841,62.58922507977522
107,1,Sudden,Accuracy,20,9,1.503714472826839,4.949739392574489,3.8665544392913493,0.3411467969319551,66.6943249492511
108,1,Sudden,Accuracy,30,9,4.828009431039563,4.410751327357084,3.9244810913639254,0.3290693725057802,47.43504864590712
109,1,Sudden,Accuracy,45,9,7.252680269847133,4.423897066044099,5.020465451990632,0.26762697335380675,29.063817734414354
110,1,Sudden,Accuracy,10,10,-2.0619263157018137,3.006680160498252,3.0405479561679742,0.21828598968194685,80.2173342732105
111,1,Sudden,Accuracy,15,10,0.6825702013995735,3.1511056250175917,3.0196144033352277,0.21456932421706154,91.59051669768053
112,1,Sudden,Accuracy,20,10,2.8465487284127593,4.145312842398419,4.243547468839667,0.20918544546775508,80.14745674027438
113,1,Sudden,Accuracy,30,10,6.31781895474865,4.974222685134347,6.478354021247604,0.13904301783424233,56.5861087319608
114,1,Sudden,Accuracy,45,10,5.8835202814000676,4.2913875714049805,6.018000700123502,0.10619874674121593,53.03820897841382
115,1,Sudden,Accuracy,10,11,-10.017206945150267,4.117292209879356,8.152096863385061,0.007460516628098379,17.248258740444
116,1,Sudden,Accuracy,15,11,-6.555116317449124,2.694297876084084,5.334616072583968,0.00018904565570682097,17.248258740436526
117,1,Sudden,Accuracy,20,11,-10.05948885065038,4.134671914953585,8.186506713025715,0.0025149753256134,17.248258740439354
118,1,Sudden,Accuracy,30,11,-11.168291739690124,4.590414970045377,9.08886214933883,0.008781524366266724,17.24825874043653
119,1,Sudden,Accuracy,45,11,-4.0988113170833556,4.189255562599329,4.166488955423248,0.1293694821627811,53.719581210220426
120,2,Gradual,Speed,10,0,3.970911476878556,3.510973644584824,2.3418693443705374,0.336584389025361,23.066822467474694
121,2,Gradual,Speed,15,0,5.197184303322654,4.346136368640622,2.9225119555896852,0.33558007745342344,21.508717300546508
122,2,Gradual,Speed,20,0,3.3191539437476005,2.493389711566064,1.7076014021738624,0.33166730438981157,18.08108947333958
123,2,Gradual,Speed,30,0,6.053540603784728,4.547489663346391,3.114354758611604,0.33816516953571446,18.08108947329101
124,2,Gradual,Speed,45,0,7.222713726340645,4.869660225146814,3.513629395064801,0.3244182004529607,14.084282239272198
125,2,Gradual,Speed,10,1,-1.3557428491777144,3.473625922319244,2.0113412553799774,0.40392502049602425,26.14840901564432
126,2,Gradual,Speed,15,1,0.2628317763234184,4.748175104917905,2.7295089942728623,0.40009790166910975,27.686855343655107
127,2,Gradual,Speed,20,1,1.3751780851493198,3.523368310165021,2.040144139033841,0.4077603964575466,26.148409016014146
128,2,Gradual,Speed,30,1,5.6370826910468494,4.470895794059183,2.8735702331782145,0.3991253187512588,12.483620341622572
129,2,Gradual,Speed,45,1,9.663429072365297,4.547724818797151,3.654386520726137,0.3748518023369671,-8.072488857928722
130,2,Gradual,Speed,10,2,-2.764831515947622,4.556528356952168,2.648708154973597,0.33586753220201926,16.368000833139995
131,2,Gradual,Speed,15,2,4.609459785148097,4.593085340465503,2.7599138175289544,0.3388012663741555,10.683708330285906
132,2,Gradual,Speed,20,2,6.362364321231588,4.894522988186339,3.0475717185189417,0.3349435463420692,5.063874509998616
133,2,Gradual,Speed,30,2,6.0717562130907785,3.9130171569538468,2.529018442746566,0.3340061580463054,-0.35089571856875423
134,2,Gradual,Speed,45,2,8.407424460689391,3.9825156702654403,2.9690170687775623,0.3276846175465678,-12.658060428444038
135,2,Gradual,Speed,10,3,-9.188282415795626,4.7386701138355845,2.7509661254592452,0.36720482165781043,-19.550319414204235
136,2,Gradual,Speed,15,3,-5.175738205265559,4.044228108907527,2.0602695042736334,0.3735089233288538,-7.2732163310323905
137,2,Gradual,Speed,20,3,-1.2334258075309692,4.613959783633995,2.2230511944801292,0.37664841222216877,3.258838112055587
138,2,Gradual,Speed,30,3,4.240396556697231,4.342993997717826,2.158201992312819,0.37192991447544155,-2.752363857238352
139,2,Gradual,Speed,45,3,4.277712053539196,2.472285849549623,1.3924390823889476,0.366539591342217,-15.358903430325018
140,2,Gradual,Speed,10,4,-19.74824367478314,3.9295014013360143,4.566781356083173,0.34377532220550466,-66.9635801345313
141,2,Gradual,Speed,15,4,-2.8671165125977347,1.3310768538582736,0.6164437573821886,0.4177661720447341,-38.70358839693791
142,2,Gradual,Speed,20,4,-3.3888673818221644,4.198415706632428,1.748658485285947,0.4101958155586872,-21.030603140287926
143,2,Gradual,Speed,30,4,8.714378241837272,3.764834218616288,1.9096723034284961,0.4087201385984146,-40.815245578889076
144,2,Gradual,Speed,45,4,14.772974450090954,4.469125348104685,2.8561081867538602,0.39709211940781836,-55.5360522677469
145,2,Gradual,Speed,10,5,-12.257575165145074,4.980698101085628,4.3399479095178535,0.3263069908401634,-17.088705799904016
146,2,Gradual,Speed,15,5,-9.91420643204667,4.028501880684893,3.510248653728049,0.3242477893919424,-17.08870579990417
147,2,Gradual,Speed,20,5,-6.623641502573184,3.141517348410356,2.3602273086612624,0.3497928890875622,-9.731145559646214
148,2,Gradual,Speed,30,5,-2.4348572773646766,4.758618694487483,2.7189207416075973,0.36282696210542853,23.22837756867729
149,2,Gradual,Speed,45,5,8.496933227439966,4.264367912091247,3.129665332301848,0.3445529087499441,-6.689504107429094
150,2,Gradual,Speed,10,6,-7.916792607125769,3.221982440375096,2.553481726834124,0.3066585581260988,-20.20870614685916
151,2,Gradual,Speed,15,6,-10.548866440935695,4.960636082393884,3.407820040338419,0.32089953121792747,-13.574263363404217
152,2,Gradual,Speed,20,6,-6.408595247164008,4.169364765158424,2.5129843099927975,0.3314453514953692,0.34462956539427303
153,2,Gradual,Speed,30,6,-1.7159397144433703,4.440296733663657,2.3571478701091,0.34555307627848836,18.167691406662748
154,2,Gradual,Speed,45,6,8.345056022824146,4.643071879890499,2.901871040743569,0.33102867987508955,-5.783058109797945
155,2,Gradual,Speed,10,7,-17.710435381720302,3.1970555866837076,9.353323621783403,0.003375096899160601,-41.641757894303936
156,2,Gradual,Speed,15,7,-17.867867222552185,3.2254761810300825,9.43646634963558,0.004026081023851713,-41.64175789427779
157,2,Gradual,Speed,20,7,-6.137819354577136,4.293208237320545,3.4852137490436306,0.12001505386067235,16.724653912181452
158,2,Gradual,Speed,30,7,-0.4789358515821582,4.581548056241744,3.050821014028052,0.13372281848449113,38.324364803505915
159,2,Gradual,Speed,45,7,7.400240457392987,2.5499168290687626,3.537314933063543,0.08272203778244203,-10.953767387273766
160,2,Gradual,Speed,10,8,-13.268936574101634,4.40177652318485,3.032898444452664,0.3800200296791136,-43.111741781131485
161,2,Gradual,Speed,15,8,-12.181597855483327,4.701592210740245,2.8430608812032743,0.3915194113435571,-36.028687205032234
162,2,Gradual,Speed,20,8,-1.2326522072946817,4.964914058381385,2.2016221710341854,0.41549611898798017,-3.0304796361446
163,2,Gradual,Speed,30,8,5.328976326385342,4.37849854190889,2.020231235522009,0.4113796335629552,-11.52757544971725
164,2,Gradual,Speed,45,8,13.388328838895248,4.861562993881371,3.0222506215381073,0.39035972686933856,-39.30348149332415
165,2,Gradual,Speed,10,9,-8.52621880105885,2.8885573310960893,2.3993312985064756,0.3446548251289335,-34.89851940920193
166,2,Gradual,Speed,15,9,-13.781699893083434,4.668966051424971,3.8782210301186457,0.3466729357948076,-34.89851939950308
167,2,Gradual,Speed,20,9,-7.8335317325609735,2.6538849090957943,2.2044048306596915,0.34543862996498703,-34.89851940920142
168,2,Gradual,Speed,30,9,-0.4963039274872123,3.872382276890544,1.9166494201968174,0.38750818770102907,9.234983051057817
169,2,Gradual,Speed,45,9,13.239399563784698,4.951061404056325,3.7091680189253653,0.3585950175806925,-30.629291350740143
170,2,Gradual,Speed,10,10,-8.098563662695408,3.094363753401748,2.4662787819264733,0.34583682068968585,-25.725748398649333
171,2,Gradual,Speed,15,10,-11.116731062933056,4.247833048043704,3.386674635474566,0.345528272566779,-25.72577297915719
172,2,Gradual,Speed,20,10,-3.5707179374700386,2.6093814521806653,1.4945998500121729,0.37818381131340384,0.726137938863582
173,2,Gradual,Speed,30,10,-0.46177727645522226,3.694594249462765,1.895535623442079,0.3883657757686709,15.244394439890813
174,2,Gradual,Speed,45,10,9.8299997904491,4.393850434710008,2.9850434520355047,0.3633490346811546,-18.755681602954994
175,2,Gradual,Speed,10,11,-12.87903676354661,4.508618476884315,3.088956478221598,0.36073664229474606,-39.60922457678413
176,2,Gradual,Speed,15,11,-13.219565661932801,4.627830382739948,3.170630722587678,0.3674105309132872,-39.609224576778864
177,2,Gradual,Speed,20,11,-12.288841429675404,4.302006514237662,2.9474019242047764,0.3666364072673017,-39.609224576784015
178,2,Gradual,Speed,30,11,-12.536037858651651,4.3885432955670325,3.0066902631955625,0.3634236736741094,-39.609224576784115
179,2,Gradual,Speed,45,11,-13.28205968025606,4.649702285396011,3.185617326984489,0.3645743196773715,-39.60922457675308
180,3,Gradual,Accuracy,10,0,8.309875486047012,4.232799563211229,2.1473074106743177,0.37287033292942245,-25.868172802488722
181,3,Gradual,Accuracy,15,0,14.065488110342528,4.754884412033248,3.1207800879389382,0.3563076208104655,-44.26861252333753
182,3,Gradual,Accuracy,20,0,14.593808471406474,4.933485068622765,3.238001369243785,0.3543374580741653,-44.2686125233376
