"","f_a","f_v","f_ter","f_wald_gsq"
"1",0.00999998013435095,0.0100000061841537,0.000149999482003586,461.213863133337
"2",0.00999999893599034,0.010000041314163,0.000149990010864114,644.649219128326
"3",0.0553329607587351,0.203143858315283,0.218503667380126,10.4378840698723
"4",0.0299977644840426,0.0511652468662499,0.273589100592196,18.6580735427276
"5",0.00999998566726658,0.0100017074453998,0.000149999987851301,502.322097882011
"6",0.0589630067425668,0.148933385810498,0.000149997159571127,79.1978976088279
"7",0.00999999929553601,0.010000104396044,0.000149985434474481,803.495548053682
"8",0.0099999999135906,0.00999998787829845,0.000149937639798794,444.563630086202
"9",0.00999999773687429,0.00999999564656497,0.000149997159553274,550.363354956218
"10",0.00999993329020313,0.0100000194147781,0.000149998544959874,629.047132285663
"11",0.00999999861038395,0.00999985528491162,0.000147254436800858,800.650705820482
"12",0.00999999990591674,0.0100000216954968,-8.99427630732911e-07,720.164884907806
