,p_id,gof,As,Bs,Af,Bf,Eps
10,651,190.99759059285725,1.0,0.0,1.0,0.0013788623539390719,0.3705869874321003
11,652,-255.265763345359,0.9920215741160575,0.010554703707275948,0.0,0.34234874794274783,0.13686891159536244
12,653,-101.67734318608292,0.9972065689883381,0.009130514090325437,0.9824759543805232,0.014650070941471673,0.19282312407223723
13,654,-93.39141908259566,0.9954937955921159,0.005545815425667951,0.09051993614783091,0.2037880889697786,0.19643937933709793
14,655,145.3417016991381,1.0,0.0,1.0,0.0026298836802022742,0.3347188897957708
15,656,188.11014917249693,1.0,0.0030065758542249642,0.9001945695180117,0.04600651165885357,0.3682290959354102
16,657,85.18334029965635,1.0,0.0,1.0,0.0055171253649759925,0.29262622524165494
17,658,-26.082781706678933,1.0,0.007525701040674377,0.4722038137521255,0.3014376576642608,0.2282849575562171
18,659,73.96983845492586,1.0,0.002593782533088387,1.0,0.002822776145834199,0.2853964208991805
19,660,-141.13985413968115,0.99978427164452,0.006733774775890152,0.1922089036704271,0.578944516725691,0.1765801439999918
20,661,-366.7304207961994,0.9962722647235143,0.01474214882471714,0.028030974236835836,0.09753233482848464,0.10672142900887217
21,662,-84.95798448993496,0.9961481567168787,0.010895274296671894,0.7989642759049164,0.053947211502033285,0.200171282814199
22,663,173.3547052594657,1.0,0.0007002458959583826,1.0,0.0008516260151089942,0.3563238221178612
23,664,-116.2738189475738,0.9980761890821852,0.010211107807330679,0.15558293912214116,0.34352600434658576,0.18665767462045202
24,665,8.220480736963975,1.0,0.0,0.9998611974380467,0.006761029457409619,0.2464752509671682
25,666,133.29530528744502,0.9896288053812226,0.015717101960152857,0.9895552305441955,0.01903101911580283,0.3258108278372309
26,667,288.69466743878644,1.0,0.0007832514188352306,1.0,0.0007963087728934142,0.4608903759882259
27,668,-241.599388715914,0.9967344260374311,0.01710243977796563,0.0034705917215123697,0.14041476264958036,0.1411087070332865
28,669,-82.90073536594191,1.0,0.0,0.9973400797118553,0.01564460024156976,0.20111257952864658
29,670,122.2874153897018,1.0,0.005086267117143493,0.992573931124005,0.01015725436203843,0.3179254530862947
30,671,60.677751717666155,1.0,0.0030061094490109823,1.0,0.0030484636121036767,0.27705109520538224
31,672,-199.43727005027097,0.9993906093485425,0.0037861686366255014,0.557525056774861,0.2806625619559578,0.155034300111127
32,673,-124.19887581615224,0.9996943638962565,0.0072846615267122584,0.8993575273069019,0.007284758826313896,0.18338757119289723
33,674,30.497409229693655,0.9991859243001355,0.004626882330542347,0.43891926256580044,0.1213648634770636,0.25901654053030415
34,675,-296.08425980980184,0.9985755714547692,0.011638128209867322,0.9311668004956686,0.029963346071233,0.12494912435003144
35,676,-288.3252545327821,0.9959049538389015,0.007074907137439768,0.626975436211257,0.31894942929306114,0.12713185446629127
36,677,-350.3831262226156,0.9930461984274056,0.030864930484176614,0.44452841561408,0.621222301844516,0.11068802742206647
37,678,-138.2752069316087,0.9983777190098222,0.00884644820321023,0.5724996611553466,0.3299442500877351,0.1777119405519362
38,679,4.41323499263207,1.0,0.0,0.999404886306212,0.007040717083913859,0.24436287406880003
39,680,-147.11740127115024,0.999729990634942,0.005861146188998492,0.9497579155154434,0.04383454094069446,0.17424456499270824
40,681,-128.7219548502316,0.9945193085942788,0.006052322723956418,0.9869024169888845,0.0217899915359218,0.18157124065910907
41,682,156.5992638830024,0.9978173928306173,0.005487263575749407,0.897536893468725,0.029173418498189302,0.3432176467498626
42,683,122.49229188368321,1.0,0.0018535764773962577,1.0,0.0019623308759217604,0.31807247336712996
43,684,-135.07413417810798,0.9970880919177048,0.01575836705538599,0.5698179135579363,0.4363328508665447,0.17898718578439915
44,685,-310.744774376008,0.9923320688801823,0.017440647658633606,0.9305737162638779,0.0635885562076852,0.12092836950883801
45,686,83.1138494668603,0.9990247500735835,0.0008832427035045953,0.7778628075270999,0.04857594700184971,0.265489265722457
46,687,70.80809558215799,1.0,0.0,0.9845106879994856,0.016663712283562823,0.283406711712616
47,688,-179.93601400739897,0.9931567024427709,0.03436409014096427,0.6651361101575489,0.29543873870711534,0.16193094730801122
48,689,-224.73903215093858,0.9916088313069558,0.023789221962066447,0.7893324482799795,0.02378927371301026,0.14652369943136065
49,690,52.263966666488415,0.998615572439107,0.008126091035958585,0.9425716998292968,0.08373828410119025,0.27191592246946494
