"","f_a","f_v","f_ter","f_wald_gsq"
"1",0.00994029795530787,0.0100000037166919,0.000149999887111803,666.621855104388
"2",0.00999995206852231,0.0100000110492623,0.000149993334448679,760.808691286802
"3",0.00999928407120616,0.0100000159737631,0.000149995265982406,676.847339135169
"4",0.00998717030508135,0.0100000145419222,0.000149995484171903,623.040552971613
"5",0.00998744279760958,0.0100000256450422,0.000149996776213328,622.071384198327
"6",0.0099999808050273,0.0100000072376102,0.000149997631228171,411.145672196504
"7",0.00999999694591969,0.00999999766945126,0.000149765994489018,637.423588383146
"8",0.00999999657065745,0.0100000018968393,0.000149767000417102,518.349256079506
"9",0.00999998540449234,0.010000166854968,0.000149998857589185,503.945940619716
"10",0.0457084668303336,0.0596179368393596,0.000150000046349782,62.8575228443819
"11",0.0452104479398155,0.0409146776500894,0.147229661004517,13.2948518357712
"12",0.0559947126450457,0.0574774425725192,0.000150006924429858,49.2751039151639
