"","f_a","f_v","f_ter","f_wald_gsq"
"1",0.00993727156652382,0.0100000879744103,0.00014999994375312,612.123741566069
"2",0.00999999971141614,0.00999999763733128,0.000149694449538541,415.926823520349
"3",0.00999921143031536,0.0100001065060155,0.000149999940503388,470.329148160167
"4",0.00996338884092603,0.0100000370630261,0.00014999888935128,2301.1166247011
"5",0.00999999737795809,0.00999999034884461,0.000149191741437176,379.07936736828
"6",0.00999990540394888,0.00999998027027467,0.000149998671733364,946.700645145309
"7",0.0270090281603044,0.00999998896498583,0.263044416815261,15.0158513188614
"8",0.00999999905122776,0.0100000370742044,0.000149889850163974,567.444562646964
"9",0.00999810701493437,0.0100000308602348,0.000149999445021686,680.246785323553
"10",0.00999998540449234,0.010000166854968,0.000149998857589185,503.653915742542
"11",0.0390013613392195,0.0100000001382056,0.153534299495931,10.1684448731105
"12",0.0320363728494188,0.0148731216009511,0.19385554167271,14.9931686254628
