,Curvature_n,Curvature_n1
0,1.304528902565898,1.276866753312156
1,1.276866753312156,1.253499142081719
2,1.253499142081719,1.2764975987583203
3,1.2764975987583203,1.3625955300848258
4,1.3625955300848258,1.5193394744116215
5,1.5193394744116215,1.8311350466312617
6,1.8311350466312617,2.5311439289913364
7,2.5311439289913364,3.9015322240942165
8,3.9015322240942165,5.93753117803302
9,5.93753117803302,8.02459720714511
10,8.02459720714511,9.147171216839759
11,9.147171216839759,8.694440911461346
12,8.694440911461346,7.033920168009422
13,7.033920168009422,5.145711939376556
14,5.145711939376556,3.786525790360302
15,3.786525790360302,3.0925584096559824
16,3.0925584096559824,2.7870688894885447
17,2.7870688894885447,2.5623452143808207
18,2.5623452143808207,2.3083327900369275
19,2.3083327900369275,2.1144749719004476
20,2.1144749719004476,2.142348367949081
21,2.142348367949081,2.493337833906722
22,2.493337833906722,3.1124736955031773
23,3.1124736955031773,3.7306187867510907
24,3.7306187867510907,3.978897633959714
25,3.978897633959714,3.6885898808960866
26,3.6885898808960866,3.061017711604544
27,3.061017711604544,2.4731340643239443
28,2.4731340643239443,2.1664789721674564
29,2.1664789721674564,2.146547474577006
30,2.146547474577006,2.269665737408797
31,2.269665737408797,2.3643046382186
32,2.3643046382186,2.3415808525644857
33,2.3415808525644857,2.2474832419277755
34,2.2474832419277755,2.1917414839367924
35,2.1917414839367924,2.2179612569663485
36,2.2179612569663485,2.268796412993669
37,2.268796412993669,2.261499571674028
38,2.261499571674028,2.1674563806888343
39,2.1674563806888343,2.0280781915161663
40,2.0280781915161663,1.918678850629656
41,1.918678850629656,1.887167742992584
42,1.887167742992584,1.9219349216278414
43,1.9219349216278414,1.983201141652152
44,1.983201141652152,2.047795867061914
45,2.047795867061914,2.1081353229469677
46,2.1081353229469677,2.147454120913845
47,2.147454120913845,2.142227767030419
48,2.142227767030419,2.091741354569072
49,2.091741354569072,2.030355128699649
50,2.030355128699649,2.0010874244533605
51,2.0010874244533605,2.0164298370494302
52,2.0164298370494302,2.038545806004521
53,2.038545806004521,1.998273387534804
54,1.998273387534804,1.8552277476778856
55,1.8552277476778856,1.6570645095950098
56,1.6570645095950098,1.5370589322891086
57,1.5370589322891086,1.6357250167926753
58,1.6357250167926753,2.0070523449923297
59,2.0070523449923297,2.5902191990207593
60,2.5902191990207593,3.2563569498151055
61,3.2563569498151055,3.8514913991810182
62,3.8514913991810182,4.210756486352862
63,4.210756486352862,42.83276931681391
64,42.83276931681391,36.334604509392435
65,36.334604509392435,27.041362826868994
66,27.041362826868994,19.269794221188064
67,19.269794221188064,14.966215908827632
68,14.966215908827632,13.446205504462545
69,13.446205504462545,13.173701003373129
70,13.173701003373129,13.065831985733144
71,13.065831985733144,12.463858156463933
72,12.463858156463933,11.007676623175897
73,11.007676623175897,9.036131910339984
74,9.036131910339984,7.543596134333811
75,7.543596134333811,7.250597120752256
76,7.250597120752256,7.823348440241889
77,7.823348440241889,8.194344271599856
78,8.194344271599856,7.596509398617332
79,7.596509398617332,6.15302956338323
80,6.15302956338323,4.537814472282971
81,4.537814472282971,3.306206976524102
82,3.306206976524102,2.6121211800566138
83,2.6121211800566138,2.332495033782006
84,2.332495033782006,2.277899173613676
85,2.277899173613676,2.3262127572129616
86,2.3262127572129616,2.5867561045028595
87,2.5867561045028595,3.6388522838271626
88,3.6388522838271626,6.712804137590768
89,6.712804137590768,13.180420059252329
90,13.180420059252329,22.861656921725878
91,22.861656921725878,32.43509301677055
92,32.43509301677055,36.77020961844539
93,36.77020961844539,33.24456729227726
94,33.24456729227726,24.328259077715085
95,24.328259077715085,15.147997974247556
96,15.147997974247556,9.197842449088638
97,9.197842449088638,6.771939882828679
98,6.771939882828679,6.28152340120678
99,6.28152340120678,6.086924728847398
100,6.086924728847398,5.507098605600987
101,5.507098605600987,4.816153577332735
102,4.816153577332735,4.519009585834756
103,4.519009585834756,4.634704006003556
104,4.634704006003556,4.717941947790914
105,4.717941947790914,4.434690902564789
106,4.434690902564789,3.9396358902245026
107,3.9396358902245026,3.650637450217858
108,3.650637450217858,3.8036800203977066
109,3.8036800203977066,4.2864779475648955
110,4.2864779475648955,4.775425968660482
111,4.775425968660482,4.955642684955636
112,4.955642684955636,4.6877225697679705
113,4.6877225697679705,4.064151980141502
114,4.064151980141502,3.3248260226369246
115,3.3248260226369246,2.7015005543190256
116,2.7015005543190256,2.3072757365085557
117,2.3072757365085557,2.1166492163692188
118,2.1166492163692188,2.029108443717125
119,2.029108443717125,1.968286776289372
120,1.968286776289372,1.9572375188790556
121,1.9572375188790556,2.124869706638276
122,2.124869706638276,2.6232501670308146
123,2.6232501670308146,3.508847984072312
124,3.508847984072312,4.664613074874091
125,4.664613074874091,5.796204014704925
126,5.796204014704925,6.511183611664453
127,6.511183611664453,20.75811937281698
128,20.75811937281698,19.241353222203784
129,19.241353222203784,17.0909384293989
130,17.0909384293989,16.141367736808355
131,16.141367736808355,18.51440374494374
132,18.51440374494374,24.662186273327777
133,24.662186273327777,31.745253547617832
134,31.745253547617832,35.20101985734043
135,35.20101985734043,33.203151378367046
136,33.203151378367046,28.91285404022595
137,28.91285404022595,27.08756996535803
138,27.08756996535803,28.869469720561597
139,28.869469720561597,30.961956724494023
140,30.961956724494023,29.60417839631529
141,29.60417839631529,24.221451026187697
142,24.221451026187697,17.178401770064617
143,17.178401770064617,11.189887252039957
144,11.189887252039957,7.6112902765474795
145,7.6112902765474795,6.485573086518649
146,6.485573086518649,7.224212581583979
147,7.224212581583979,8.928547783475638
148,8.928547783475638,10.646971187945404
149,10.646971187945404,11.933646630053802
150,11.933646630053802,13.06183490212141
151,13.06183490212141,14.341818216554094
152,14.341818216554094,15.497325954159667
153,15.497325954159667,16.15510256019639
154,16.15510256019639,16.55605535736318
155,16.55605535736318,17.173980791656092
156,17.173980791656092,17.84833079185769
157,17.84833079185769,17.806858553915482
158,17.806858553915482,16.483254630645206
159,16.483254630645206,14.140453634823311
160,14.140453634823311,11.912677712582099
161,11.912677712582099,11.550973046896118
162,11.550973046896118,14.714172631811746
163,14.714172631811746,21.416840087381196
164,21.416840087381196,28.71956113966574
165,28.71956113966574,32.049321849414724
166,32.049321849414724,29.028672881114044
167,29.028672881114044,21.59355749448241
168,21.59355749448241,13.779341779715667
169,13.779341779715667,8.210106163276748
170,8.210106163276748,5.165328457179761
171,5.165328457179761,3.8384795046521965
172,3.8384795046521965,3.458256707885449
173,3.458256707885449,3.520043730127833
174,3.520043730127833,3.6945979407458363
175,3.6945979407458363,3.7923992429407374
176,3.7923992429407374,3.7270997232202365
177,3.7270997232202365,3.4851001747648644
178,3.4851001747648644,3.1172502528203503
179,3.1172502528203503,2.7768598750203886
180,2.7768598750203886,2.6883605546564637
181,2.6883605546564637,2.9679808897957933
182,2.9679808897957933,3.4508839965236797
183,3.4508839965236797,3.7785138539122576
184,3.7785138539122576,3.7181039633417257
185,3.7181039633417257,3.352534651393198
186,3.352534651393198,2.928706924803272
187,2.928706924803272,2.5999136657498507
188,2.5999136657498507,2.3651296431799076
