,Curvature_n,Curvature_n1
0,5.039259868120631,4.647564138868682
1,4.647564138868682,4.038618425343817
2,4.038618425343817,3.4112230798856764
3,3.4112230798856764,2.8834391528725303
4,2.8834391528725303,2.51437711194
5,2.51437711194,2.340156142091172
6,2.340156142091172,2.3455483224697797
7,2.3455483224697797,2.455721651406767
8,2.455721651406767,2.6283535931138506
9,2.6283535931138506,2.972116796127824
10,2.972116796127824,3.692143438090896
11,3.692143438090896,4.804380193575672
12,4.804380193575672,5.898316310514063
13,5.898316310514063,6.335616564493277
14,6.335616564493277,5.806614161464837
15,5.806614161464837,4.632111354888327
16,4.632111354888327,3.455163263307615
17,3.455163263307615,2.722886510645114
18,2.722886510645114,2.5034674879878036
19,2.5034674879878036,2.6640839773145766
20,2.6640839773145766,3.1001558554318738
21,3.1001558554318738,3.817169044370155
22,3.817169044370155,4.834815665177191
23,4.834815665177191,5.982940629388433
24,5.982940629388433,6.816525198305929
25,6.816525198305929,6.880816574385866
26,6.880816574385866,6.1254688537808955
27,6.1254688537808955,4.956964523733625
28,4.956964523733625,3.8632750781730043
29,3.8632750781730043,3.1073633841578716
30,3.1073633841578716,2.737114840537239
31,2.737114840537239,2.681989498947517
32,2.681989498947517,2.7953754437210274
33,2.7953754437210274,2.927999934489793
34,2.927999934489793,3.007904972291641
35,3.007904972291641,3.0351671522254544
36,3.0351671522254544,3.025446427662698
37,3.025446427662698,2.9739966042034944
38,2.9739966042034944,2.851942709116147
39,2.851942709116147,2.6431989261911903
40,2.6431989261911903,2.3977930289778553
41,2.3977930289778553,2.22642144401497
42,2.22642144401497,2.2299361963084157
43,2.2299361963084157,2.440553880730658
44,2.440553880730658,2.8119054723756625
45,2.8119054723756625,3.2333349485292877
46,3.2333349485292877,3.56451816385014
47,3.56451816385014,3.695750347749035
48,3.695750347749035,3.59366662297776
49,3.59366662297776,3.3155697153365833
50,3.3155697153365833,3.017801905118104
51,3.017801905118104,2.918651492197161
52,2.918651492197161,3.165494530597417
53,3.165494530597417,3.7054032563214174
54,3.7054032563214174,4.293664834763407
55,4.293664834763407,4.625061249792189
56,4.625061249792189,4.500971198884507
57,4.500971198884507,3.9598530543856523
58,3.9598530543856523,3.2749514330611253
59,3.2749514330611253,2.7801717872527645
60,2.7801717872527645,2.6516513506744697
61,2.6516513506744697,2.8106100228537487
62,2.8106100228537487,3.00155395927732
63,3.00155395927732,8.123006992275887
64,8.123006992275887,9.407965140446013
65,9.407965140446013,11.300248752397401
66,11.300248752397401,12.695199352782671
67,12.695199352782671,12.60828201896104
68,12.60828201896104,10.847778778684011
69,10.847778778684011,8.202133952368259
70,8.202133952368259,5.802456254263466
71,5.802456254263466,4.29757494610299
72,4.29757494610299,3.6727364943860557
73,3.6727364943860557,3.644041999439934
74,3.644041999439934,4.002188788552363
75,4.002188788552363,4.609013626305432
76,4.609013626305432,5.232358948093687
77,5.232358948093687,5.520335302493002
78,5.520335302493002,5.212697575525552
79,5.212697575525552,4.373589190584578
80,4.373589190584578,3.3572309766552872
81,3.3572309766552872,2.5512779682716196
82,2.5512779682716196,2.1599284562803227
83,2.1599284562803227,2.1515700956110733
84,2.1515700956110733,2.33442765965097
85,2.33442765965097,2.509964457874103
86,2.509964457874103,2.6118476036600944
