,Curvature_n,Curvature_n1
0,2.3135084985754717,2.2627923778288137
1,2.2627923778288137,2.1058592768244107
2,2.1058592768244107,1.8373681526597685
3,1.8373681526597685,1.5554664029059826
4,1.5554664029059826,1.3813098502045755
5,1.3813098502045755,1.3471491766479595
6,1.3471491766479595,1.3772243631353507
7,1.3772243631353507,1.3588549273772794
8,1.3588549273772794,1.2312100450415007
9,1.2312100450415007,1.0336654559174492
10,1.0336654559174492,0.8846569747490169
11,0.8846569747490169,0.8986635518507377
12,0.8986635518507377,1.0921219257953585
13,1.0921219257953585,1.3483404767044647
14,1.3483404767044647,1.4907231644062966
15,1.4907231644062966,1.4244106831358136
16,1.4244106831358136,1.2212779885129472
17,1.2212779885129472,1.0702738872314763
18,1.0702738872314763,1.2781838947860042
19,1.2781838947860042,2.4549519585485426
20,2.4549519585485426,5.790176976837536
21,5.790176976837536,12.723782402223337
22,12.723782402223337,23.43784200850646
23,23.43784200850646,35.184171648943334
24,35.184171648943334,42.95791712990554
25,42.95791712990554,42.99319112617811
26,42.99319112617811,35.66424587949313
27,35.66424587949313,24.78966921429189
28,24.78966921429189,14.622195325846803
29,14.622195325846803,7.55884480583544
30,7.55884480583544,3.786268587012321
31,3.786268587012321,2.23051086762153
32,2.23051086762153,1.6956276098576928
33,1.6956276098576928,1.4689328868052032
34,1.4689328868052032,1.3468337349081607
35,1.3468337349081607,1.3771370495973332
36,1.3771370495973332,1.638931084001035
37,1.638931084001035,2.1016550145107638
38,2.1016550145107638,2.6083016949465843
39,2.6083016949465843,2.9670205278476143
40,2.9670205278476143,3.091311096739834
41,3.091311096739834,3.041111831270599
42,3.041111831270599,2.9403877358125694
43,2.9403877358125694,3.0386650530151744
44,3.0386650530151744,3.9788657721379566
45,3.9788657721379566,6.970774106791324
46,6.970774106791324,13.215610112244471
47,13.215610112244471,22.307560388688568
48,22.307560388688568,30.92656505328786
49,30.92656505328786,34.29782619338191
50,34.29782619338191,30.248338429459896
51,30.248338429459896,21.428808347737775
52,21.428808347737775,12.765977883626137
53,12.765977883626137,7.334048406235821
54,7.334048406235821,5.098867052845183
55,5.098867052845183,4.52257894927523
56,4.52257894927523,4.339940458634347
57,4.339940458634347,4.066899964377989
58,4.066899964377989,3.6327953444129073
59,3.6327953444129073,3.0393239601619277
60,3.0393239601619277,2.3366876676189077
61,2.3366876676189077,1.6914383431081785
62,1.6914383431081785,1.3059518898962383
63,1.3059518898962383,16.52998805350326
64,16.52998805350326,15.854189200105624
65,15.854189200105624,14.925491847249528
66,14.925491847249528,14.276382953412515
67,14.276382953412515,13.917007471058529
68,13.917007471058529,13.14680390610779
69,13.14680390610779,11.366743510559315
70,11.366743510559315,8.934365158479222
71,8.934365158479222,6.90603726143453
72,6.90603726143453,6.091722767687403
73,6.091722767687403,6.657726952139138
74,6.657726952139138,8.434740305900137
75,8.434740305900137,11.086060924183567
76,11.086060924183567,13.925870479536371
77,13.925870479536371,16.070474607124577
78,16.070474607124577,17.00525266132664
79,17.00525266132664,16.66666638075432
80,16.66666638075432,15.088406548310036
81,15.088406548310036,12.630228172968762
82,12.630228172968762,10.57076436269867
83,10.57076436269867,10.628191455449256
84,10.628191455449256,13.322394436138262
85,13.322394436138262,16.916503585622394
86,16.916503585622394,18.496359204953688
87,18.496359204953688,16.536229887470586
88,16.536229887470586,12.244879966708812
89,12.244879966708812,8.255730402860818
90,8.255730402860818,6.486762435956304
91,6.486762435956304,7.415325234850876
92,7.415325234850876,10.500729650489948
93,10.500729650489948,14.464989605983291
94,14.464989605983291,17.467464395112064
95,17.467464395112064,17.92686400299525
96,17.92686400299525,15.717094255435155
97,15.717094255435155,12.377122760525237
98,12.377122760525237,9.86402311080107
99,9.86402311080107,9.078131834707458
100,9.078131834707458,9.544050360916005
101,9.544050360916005,10.199478479415486
102,10.199478479415486,10.313139755060163
103,10.313139755060163,9.78820260813222
104,9.78820260813222,8.827158582182104
105,8.827158582182104,7.539418620421339
106,7.539418620421339,5.990978335137836
107,5.990978335137836,4.466406851890622
108,4.466406851890622,3.4189626593753175
109,3.4189626593753175,3.1480138593656264
110,3.1480138593656264,3.5609808006993857
111,3.5609808006993857,4.186420741167555
112,4.186420741167555,4.467720191568144
113,4.467720191568144,4.178081761447352
114,4.178081761447352,3.5681966829386886
115,3.5681966829386886,3.1007165100305363
116,3.1007165100305363,3.1199587604657872
117,3.1199587604657872,3.8052804275081935
118,3.8052804275081935,5.242823789060417
119,5.242823789060417,7.2622132894497575
120,7.2622132894497575,9.158181259887344
121,9.158181259887344,9.923165186168406
122,9.923165186168406,9.097710929508546
123,9.097710929508546,7.256811823894319
124,7.256811823894319,5.439024877136391
125,5.439024877136391,4.267577601867588
126,4.267577601867588,3.767225514968197
127,3.767225514968197,34.2475520920036
128,34.2475520920036,29.778310559090528
129,29.778310559090528,22.985667615015082
130,22.985667615015082,16.566513921110655
131,16.566513921110655,12.129729738625805
132,12.129729738625805,9.841564323019714
133,9.841564323019714,9.153237184473463
134,9.153237184473463,9.434194418853469
135,9.434194418853469,9.997322112239772
136,9.997322112239772,10.122547353802407
137,10.122547353802407,9.435907161324998
138,9.435907161324998,8.111656628926607
139,8.111656628926607,6.585270931086324
140,6.585270931086324,5.225842791968637
141,5.225842791968637,4.302519441508863
142,4.302519441508863,4.017086008756057
143,4.017086008756057,4.377036534533773
144,4.377036534533773,5.055716167260359
145,5.055716167260359,5.518335896307738
146,5.518335896307738,5.409467301337067
147,5.409467301337067,4.8056137559013425
148,4.8056137559013425,4.047038989043201
149,4.047038989043201,3.3901564378788276
150,3.3901564378788276,2.8837992671086305
151,2.8837992671086305,2.487110782124641
152,2.487110782124641,2.1903122556200882
153,2.1903122556200882,2.0230927216939976
154,2.0230927216939976,2.0081658469045633
155,2.0081658469045633,2.1277402558932703
156,2.1277402558932703,2.3123942780277673
157,2.3123942780277673,2.4613581538275793
158,2.4613581538275793,2.512798255909853
159,2.512798255909853,2.5135668727249065
160,2.5135668727249065,2.5843454149443827
161,2.5843454149443827,2.8075401178450843
162,2.8075401178450843,3.1802150702771774
163,3.1802150702771774,3.643803373186041
164,3.643803373186041,4.109834109934635
165,4.109834109934635,4.502236707996525
166,4.502236707996525,4.832981046780155
167,4.832981046780155,5.191901746695089
168,5.191901746695089,5.644932778886368
169,5.644932778886368,6.248408421592716
170,6.248408421592716,7.138629861327713
171,7.138629861327713,8.370436955495457
172,8.370436955495457,9.54926284158321
173,9.54926284158321,9.866862375006633
174,9.866862375006633,8.79271191522261
175,8.79271191522261,6.659694355631018
176,6.659694355631018,4.376353879721268
177,4.376353879721268,2.665896024770857
178,2.665896024770857,1.7161122715971977
179,1.7161122715971977,1.3850549762224653
180,1.3850549762224653,1.4928052426385408
181,1.4928052426385408,1.9032895280203677
182,1.9032895280203677,2.4744964888963206
183,2.4744964888963206,3.0223704329426697
184,3.0223704329426697,3.3375121750234777
185,3.3375121750234777,3.2633223610887327
186,3.2633223610887327,2.795380065138697
187,2.795380065138697,2.100752753470477
188,2.100752753470477,1.411364807665638
189,1.411364807665638,0.8975312233199122
190,0.8975312233199122,0.6326419524376635
191,0.6326419524376635,26.79880716534059
192,26.79880716534059,27.15105517748632
193,27.15105517748632,26.98322356290612
194,26.98322356290612,25.42894143360375
195,25.42894143360375,22.550261634604702
196,22.550261634604702,19.316105612051135
197,19.316105612051135,16.72423826713874
198,16.72423826713874,15.143651603172893
199,15.143651603172893,14.337181742402201
200,14.337181742402201,13.728125049750798
201,13.728125049750798,12.747831077874363
202,12.747831077874363,11.229959994999454
203,11.229959994999454,9.484941875315169
204,9.484941875315169,7.970887746891705
205,7.970887746891705,6.936115580842747
206,6.936115580842747,6.286176769345376
207,6.286176769345376,5.730791973162732
208,5.730791973162732,5.139464117944986
209,5.139464117944986,4.712536127090096
210,4.712536127090096,4.6809251320504455
211,4.6809251320504455,4.935831709576592
212,4.935831709576592,5.132996452130822
213,5.132996452130822,5.114478967111102
214,5.114478967111102,5.054357607135913
215,5.054357607135913,5.184659111251248
216,5.184659111251248,5.535373552223346
217,5.535373552223346,6.005469670926302
218,6.005469670926302,6.532667816308674
219,6.532667816308674,7.035092114608971
220,7.035092114608971,7.263893287087329
221,7.263893287087329,6.934047818270406
222,6.934047818270406,6.036214402361315
223,6.036214402361315,4.917622188102368
224,4.917622188102368,4.080789747283335
225,4.080789747283335,3.9826818793387506
226,3.9826818793387506,4.874474673581274
227,4.874474673581274,6.561364929005871
228,6.561364929005871,8.292810737718991
229,8.292810737718991,9.163027500193698
230,9.163027500193698,8.79676039667998
231,8.79676039667998,7.5473429647981884
232,7.5473429647981884,6.012855209305654
233,6.012855209305654,4.569767918356909
234,4.569767918356909,3.388516308911566
235,3.388516308911566,2.5933083123454894
236,2.5933083123454894,2.284209249336439
237,2.284209249336439,2.598956178989459
238,2.598956178989459,3.9364192317017452
239,3.9364192317017452,6.899125804837369
240,6.899125804837369,11.498824297986213
241,11.498824297986213,16.231336964495455
242,16.231336964495455,18.554799823096022
243,18.554799823096022,16.99747850434162
244,16.99747850434162,12.595170089795133
245,12.595170089795133,7.815752211097939
246,7.815752211097939,4.411913684413778
247,4.411913684413778,2.631410257505449
248,2.631410257505449,1.9157290331357113
249,1.9157290331357113,1.702472278882358
250,1.702472278882358,1.66804778759978
251,1.66804778759978,1.6665963492860711
252,1.6665963492860711,1.6570352469078484
253,1.6570352469078484,1.6435702247352582
254,1.6435702247352582,1.6366029830355386
255,1.6366029830355386,33.00199161974266
256,33.00199161974266,32.030894362729214
257,32.030894362729214,30.118376628618215
258,30.118376628618215,27.26980637117767
259,27.26980637117767,23.576854899256514
260,23.576854899256514,19.461337823726325
261,19.461337823726325,15.712105086526613
262,15.712105086526613,13.106660087720112
263,13.106660087720112,11.860189427825713
264,11.860189427825713,11.439148552160951
265,11.439148552160951,11.014049089969529
