,Curvature_n,Curvature_n1
0,103.73301164590961,102.38126780998073
1,102.38126780998073,100.49313126239639
2,100.49313126239639,99.30261190604186
3,99.30261190604186,99.67290992916426
4,99.67290992916426,101.49209415627833
5,101.49209415627833,103.99068894372385
6,103.99068894372385,106.49578567259799
7,106.49578567259799,108.49034702608196
8,108.49034702608196,109.27138279244737
9,109.27138279244737,108.56932554105612
10,108.56932554105612,107.67346295769693
11,107.67346295769693,108.65761818423388
12,108.65761818423388,111.48269432105147
13,111.48269432105147,112.61257148785238
14,112.61257148785238,107.93364538379245
15,107.93364538379245,97.2683458585899
16,97.2683458585899,85.22920075964512
17,85.22920075964512,77.29447353593315
18,77.29447353593315,75.3550767256775
19,75.3550767256775,77.12142744215383
20,77.12142744215383,79.13757474194101
21,79.13757474194101,79.53271117200852
22,79.53271117200852,78.08239060762608
23,78.08239060762608,75.00516603347529
24,75.00516603347529,70.65994891949754
25,70.65994891949754,65.95466364334762
26,65.95466364334762,62.03184758312523
27,62.03184758312523,59.49077252400107
28,59.49077252400107,58.51424854411912
29,58.51424854411912,59.56652581508382
30,59.56652581508382,63.10568016963645
31,63.10568016963645,68.41200122912585
32,68.41200122912585,73.47132409596196
33,73.47132409596196,76.55050719509696
34,76.55050719509696,77.57287316921304
35,77.57287316921304,77.63035466009555
36,77.63035466009555,77.48784163551034
37,77.48784163551034,77.05210116204063
38,77.05210116204063,76.10152475053232
39,76.10152475053232,74.81439169455105
40,74.81439169455105,73.40817929603949
41,73.40817929603949,71.85053818276563
42,71.85053818276563,70.07076085104424
43,70.07076085104424,67.97956440998742
44,67.97956440998742,65.31795014494966
45,65.31795014494966,62.01806130328153
46,62.01806130328153,58.59745997039479
47,58.59745997039479,55.6938652943777
48,55.6938652943777,53.50120151605865
49,53.50120151605865,52.40230090954941
50,52.40230090954941,53.77329703580895
51,53.77329703580895,58.80641140699238
52,58.80641140699238,66.25679289738954
53,66.25679289738954,72.58470321667923
54,72.58470321667923,75.0956094395286
55,75.0956094395286,74.2091423134013
56,74.2091423134013,72.13268779936716
57,72.13268779936716,70.29979788641788
58,70.29979788641788,68.94519614105171
59,68.94519614105171,68.24563080919627
60,68.24563080919627,68.54279925135194
61,68.54279925135194,69.6031941952019
62,69.6031941952019,70.52481027268715
63,70.52481027268715,80.36963174222333
64,80.36963174222333,78.81292315102046
65,78.81292315102046,76.38592434989172
66,76.38592434989172,74.11102619823279
67,74.11102619823279,72.84904573475677
68,72.84904573475677,72.71842659482482
69,72.71842659482482,72.77896836334267
70,72.77896836334267,71.67796172175241
71,71.67796172175241,69.0129395322695
72,69.0129395322695,65.81009115224346
73,65.81009115224346,63.33829311186204
74,63.33829311186204,61.79818617051281
75,61.79818617051281,60.56686919674968
76,60.56686919674968,59.22827840695183
77,59.22827840695183,57.786107955894764
78,57.786107955894764,56.21311185466657
79,56.21311185466657,54.40978640712959
80,54.40978640712959,52.6560799031886
81,52.6560799031886,51.90367245713354
82,51.90367245713354,53.26773354138325
83,53.26773354138325,56.76974729421154
84,56.76974729421154,60.64251077595566
85,60.64251077595566,62.46306751195642
86,62.46306751195642,61.22354139480009
87,61.22354139480009,58.19001332489191
88,58.19001332489191,55.78287555501912
89,55.78287555501912,55.58609334166415
90,55.58609334166415,57.219512718977754
91,57.219512718977754,59.059407691252744
92,59.059407691252744,59.852375748899036
93,59.852375748899036,59.414531999213324
94,59.414531999213324,58.288828301658825
95,58.288828301658825,57.52801375638039
96,57.52801375638039,58.33610456333689
97,58.33610456333689,60.9539136919676
98,60.9539136919676,64.14229150512696
99,64.14229150512696,66.472810519926
100,66.472810519926,67.70390162235006
101,67.70390162235006,68.32658881627674
102,68.32658881627674,68.39761898604226
103,68.39761898604226,67.5789264929758
104,67.5789264929758,65.9277436112968
105,65.9277436112968,63.927070291484746
106,63.927070291484746,61.93391413233488
107,61.93391413233488,60.15196059148142
108,60.15196059148142,58.962824910372426
109,58.962824910372426,58.63763263612324
110,58.63763263612324,58.7779150730533
111,58.7779150730533,58.78962864029617
112,58.78962864029617,58.966315038798875
113,58.966315038798875,60.355435356298045
114,60.355435356298045,63.21691540186815
115,63.21691540186815,66.15009653398114
116,66.15009653398114,67.2742501828377
117,67.2742501828377,66.15670672044942
118,66.15670672044942,64.15354588415384
119,64.15354588415384,62.86362028413537
120,62.86362028413537,62.72727559381755
121,62.72727559381755,63.1843932388688
122,63.1843932388688,63.53632688648242
123,63.53632688648242,63.19575810648783
124,63.19575810648783,61.66509326424639
125,61.66509326424639,59.15810774525556
126,59.15810774525556,57.108331265253256
127,57.108331265253256,70.83248164975649
128,70.83248164975649,69.05337853877955
129,69.05337853877955,65.71712581445794
130,65.71712581445794,61.9155894382604
131,61.9155894382604,59.48653897153421
132,59.48653897153421,59.67231397448609
133,59.67231397448609,61.903169766763746
134,61.903169766763746,64.20932589898084
135,64.20932589898084,65.0018594937907
136,65.0018594937907,64.31929831075664
137,64.31929831075664,63.334080784020585
138,63.334080784020585,63.07799846936886
139,63.07799846936886,63.89593816841822
