,Curvature_n,Curvature_n1
0,89.24357204501364,91.56648671623628
1,91.56648671623628,95.47280328674154
2,95.47280328674154,99.33132970249027
3,99.33132970249027,101.06340356083001
4,101.06340356083001,99.54597730055032
5,99.54597730055032,95.89606811475423
6,95.89606811475423,92.96971880384729
7,92.96971880384729,92.9853776381958
8,92.9853776381958,95.37017522824297
9,95.37017522824297,96.90748823326277
10,96.90748823326277,94.44668707832669
11,94.44668707832669,88.02518382083935
12,88.02518382083935,81.23388021521717
13,81.23388021521717,78.05228088208113
14,78.05228088208113,79.36840817836209
15,79.36840817836209,82.83902490688857
16,82.83902490688857,85.55969818656902
17,85.55969818656902,86.13529956942499
18,86.13529956942499,84.72947067344356
19,84.72947067344356,82.18942798845222
20,82.18942798845222,79.38890319839808
21,79.38890319839808,77.14726712963322
22,77.14726712963322,76.46436658086911
23,76.46436658086911,78.19016918859587
24,78.19016918859587,82.00100007375238
25,82.00100007375238,85.96099433996889
26,85.96099433996889,87.763531091647
27,87.763531091647,86.57322018634582
28,86.57322018634582,83.50474080201982
29,83.50474080201982,80.46929911857383
30,80.46929911857383,78.88684221980876
31,78.88684221980876,79.35570497092196
32,79.35570497092196,81.90126185806318
33,81.90126185806318,86.06005005406988
34,86.06005005406988,90.8073277725947
35,90.8073277725947,94.87400542728196
36,94.87400542728196,97.60900474910915
37,97.60900474910915,99.54766466504864
38,99.54766466504864,101.73163307099257
39,101.73163307099257,104.21004564607546
40,104.21004564607546,105.51646377143378
41,105.51646377143378,103.96971564083898
42,103.96971564083898,99.41199652579076
43,99.41199652579076,93.43641762810748
44,93.43641762810748,88.05662458946
45,88.05662458946,84.58837553817176
46,84.58837553817176,83.84484475376678
47,83.84484475376678,86.52154746449855
48,86.52154746449855,92.39496407770059
49,92.39496407770059,99.32941567692401
50,99.32941567692401,104.0283971557983
51,104.0283971557983,104.17560656766703
52,104.17560656766703,99.8009862948736
53,99.8009862948736,92.99433697619213
54,92.99433697619213,86.71760867224462
55,86.71760867224462,83.38621237190516
56,83.38621237190516,83.67172852979138
57,83.67172852979138,86.26407586865786
58,86.26407586865786,88.89778743915993
59,88.89778743915993,89.82791680582864
60,89.82791680582864,88.70940726471737
61,88.70940726471737,86.53795938591726
62,86.53795938591726,84.88583490484622
63,84.88583490484622,95.86384225757305
64,95.86384225757305,94.37010715850991
65,94.37010715850991,91.2184185249832
66,91.2184185249832,86.75542950951585
67,86.75542950951585,82.2883546811023
68,82.2883546811023,79.50287032139963
