,Curvature_n,Curvature_n1
0,10.007454946461223,10.508136445168468
1,10.508136445168468,10.754053709100837
2,10.754053709100837,10.047261857541494
3,10.047261857541494,8.353734271389216
4,8.353734271389216,6.174464837343955
5,6.174464837343955,4.103956801870262
6,4.103956801870262,2.5550054871672163
7,2.5550054871672163,1.6954745211914144
8,1.6954745211914144,1.5647180882144704
9,1.5647180882144704,2.3094283213898237
10,2.3094283213898237,4.417429666114744
11,4.417429666114744,8.539736867827482
12,8.539736867827482,14.542864975156204
13,14.542864975156204,20.513262243967592
14,20.513262243967592,23.466062929219785
15,23.466062929219785,21.86621109497215
16,21.86621109497215,17.099022107545583
17,17.099022107545583,11.972965363360293
18,11.972965363360293,8.333277554511534
19,8.333277554511534,6.422239537152787
20,6.422239537152787,5.67608989584318
21,5.67608989584318,5.481624861108978
22,5.481624861108978,5.484831690960312
23,5.484831690960312,5.6093794299084685
24,5.6093794299084685,5.845333906237542
25,5.845333906237542,6.034264903461659
26,6.034264903461659,5.954219598025553
27,5.954219598025553,5.5403277862990326
28,5.5403277862990326,4.9424232860169335
29,4.9424232860169335,4.370775991139462
30,4.370775991139462,3.9163518054916637
31,3.9163518054916637,3.5255537065804665
32,3.5255537065804665,3.1401308716383918
33,3.1401308716383918,2.827356206181488
34,2.827356206181488,2.7941323082788028
35,2.7941323082788028,3.2820293005644494
36,3.2820293005644494,4.337685487147082
37,4.337685487147082,5.582032168646496
38,5.582032168646496,6.333425523276361
39,6.333425523276361,6.154822257634807
40,6.154822257634807,5.221706132209125
41,5.221706132209125,4.052082419372722
42,4.052082419372722,3.0223079840406784
43,3.0223079840406784,2.295278543942562
44,2.295278543942562,2.081576556632716
45,2.081576556632716,2.8129220163330992
46,2.8129220163330992,4.947627493279616
47,4.947627493279616,8.363889386021956
48,8.363889386021956,11.817572879630124
49,11.817572879630124,13.436113827683887
50,13.436113827683887,12.286271164710172
51,12.286271164710172,9.36649298798156
52,9.36649298798156,6.828224530273875
53,6.828224530273875,6.515421636822139
54,6.515421636822139,9.180591161014963
55,9.180591161014963,14.12374561772429
56,14.12374561772429,19.004371337483082
57,19.004371337483082,20.855774739624877
58,20.855774739624877,18.359781182478663
59,18.359781182478663,13.021935615217222
60,13.021935615217222,7.663017505274286
61,7.663017505274286,4.096727653867315
62,4.096727653867315,2.5186517625431275
63,2.5186517625431275,23.093032345317482
64,23.093032345317482,22.266685632280947
65,22.266685632280947,22.017791362226728
66,22.017791362226728,23.22528726997411
67,23.22528726997411,24.954648042269657
68,24.954648042269657,25.475288557604962
69,25.475288557604962,24.08160979886798
70,24.08160979886798,21.333430101674658
71,21.333430101674658,17.94365015081275
72,17.94365015081275,14.230349616128198
73,14.230349616128198,10.512910484123399
74,10.512910484123399,7.349893425348192
75,7.349893425348192,5.196844274507103
76,5.196844274507103,4.035693099338116
77,4.035693099338116,3.448241984892231
78,3.448241984892231,3.0278827216002417
79,3.0278827216002417,2.6692507489011037
80,2.6692507489011037,2.4883806656285374
81,2.4883806656285374,2.580009739589208
82,2.580009739589208,2.929497957967509
83,2.929497957967509,3.4886493393802454
84,3.4886493393802454,4.216270345614652
85,4.216270345614652,5.002983202891105
86,5.002983202891105,5.6207031781989505
87,5.6207031781989505,5.866033282113262
88,5.866033282113262,5.877561263434988
89,5.877561263434988,6.304555049090649
90,6.304555049090649,8.012530123607517
91,8.012530123607517,11.351629130780697
92,11.351629130780697,15.513413539553127
93,15.513413539553127,18.647977925745792
94,18.647977925745792,18.967688291897552
95,18.967688291897552,16.174077388384372
96,16.174077388384372,11.88676697921624
97,11.88676697921624,8.566540076015338
98,8.566540076015338,8.028448641469994
99,8.028448641469994,10.608141004895627
100,10.608141004895627,14.960001730556158
101,14.960001730556158,18.658922690078242
102,18.658922690078242,20.005639660664208
103,20.005639660664208,19.832118231823827
104,19.832118231823827,20.91011592117208
105,20.91011592117208,24.82514044229376
106,24.82514044229376,29.615046012745136
107,29.615046012745136,31.211546609432446
108,31.211546609432446,27.420398307443183
109,27.420398307443183,19.916130422862143
110,19.916130422862143,12.249202095616585
111,12.249202095616585,6.776788613634803
112,6.776788613634803,3.7754101089731273
113,3.7754101089731273,2.5367599031011028
114,2.5367599031011028,2.5455148338173825
115,2.5455148338173825,3.8591375958711724
116,3.8591375958711724,6.7693990094978655
117,6.7693990094978655,11.079319005773563
118,11.079319005773563,15.589836295719184
119,15.589836295719184,18.513127697498003
120,18.513127697498003,18.618054297992163
121,18.618054297992163,16.024811742578347
122,16.024811742578347,11.974943848588111
123,11.974943848588111,7.985351683890383
124,7.985351683890383,5.080066704055963
125,5.080066704055963,3.486150819759345
126,3.486150819759345,2.87340364956011
127,2.87340364956011,29.844783580965178
128,29.844783580965178,28.702596295105824
129,28.702596295105824,26.343273963210066
130,26.343273963210066,23.146660390759013
131,23.146660390759013,20.081122941308216
132,20.081122941308216,17.97548209304562
133,17.97548209304562,16.80810056273367
134,16.80810056273367,16.082145609070434
135,16.082145609070434,15.80431375970715
136,15.80431375970715,16.623465728496612
137,16.623465728496612,19.001815653246684
138,19.001815653246684,22.678939600379426
139,22.678939600379426,27.209239406947717
140,27.209239406947717,32.56965827657471
141,32.56965827657471,38.45452765896486
142,38.45452765896486,42.93515968466628
143,42.93515968466628,43.01075661342116
144,43.01075661342116,37.46934529979784
145,37.46934529979784,28.57137162075137
146,28.57137162075137,20.13086216486216
147,20.13086216486216,14.594242266253904
148,14.594242266253904,12.282999716500957
149,12.282999716500957,12.301156441128775
150,12.301156441128775,13.381589633649885
151,13.381589633649885,14.379689052183195
152,14.379689052183195,14.666323876202243
153,14.666323876202243,14.220423331831576
154,14.220423331831576,13.247057796344237
155,13.247057796344237,11.78369843683091
156,11.78369843683091,9.775221210259396
157,9.775221210259396,7.524564429805947
158,7.524564429805947,5.8537010775439295
159,5.8537010775439295,5.649996117274734
160,5.649996117274734,7.205865596323695
161,7.205865596323695,9.932297685512903
162,9.932297685512903,12.678571554404876
163,12.678571554404876,14.552614954903039
164,14.552614954903039,15.60359573036422
165,15.60359573036422,16.537684433014512
166,16.537684433014512,17.655539273163665
167,17.655539273163665,18.40009698179346
168,18.40009698179346,18.09094967434082
169,18.09094967434082,16.668830502942615
170,16.668830502942615,14.542318769502959
171,14.542318769502959,12.172097148665337
172,12.172097148665337,10.000195276406512
173,10.000195276406512,8.44175158470987
174,8.44175158470987,7.757115740504873
175,7.757115740504873,7.998659562094527
176,7.998659562094527,9.016503905428179
177,9.016503905428179,10.571684205170403
178,10.571684205170403,12.551296859696137
179,12.551296859696137,14.841524875357095
180,14.841524875357095,16.761363355249905
181,16.761363355249905,17.082706988855858
182,17.082706988855858,15.165078848301132
183,15.165078848301132,11.771277447842486
184,11.771277447842486,8.319842759092117
185,8.319842759092117,5.6566515006115825
186,5.6566515006115825,3.857500568969915
187,3.857500568969915,2.776313012256865
188,2.776313012256865,2.3194182716733915
189,2.3194182716733915,2.316842972043966
190,2.316842972043966,2.4520084328966503
191,2.4520084328966503,44.69739362337771
192,44.69739362337771,45.7206309332407
193,45.7206309332407,47.439066880430985
194,47.439066880430985,49.29976503179121
195,49.29976503179121,50.87249270394888
196,50.87249270394888,52.35633088550904
