"","f_a","f_v","f_ter","f_wald_gsq"
"1",0.056972103164293,0.276389688752057,0.151505198430773,8.47281547397152
"2",0.0337877567082336,0.12252823338681,0.218791435071624,15.4216560327598
"3",0.0276918644870628,0.0627386359056077,0.229952328142741,27.575570169745
"4",0.0578746675817337,0.255110262216422,0.198774363245844,9.94111857932646
"5",0.0580396914058829,0.228208113581837,0.185244236652191,7.76004423107331
"6",0.0358752790883729,0.0675062578100268,0.242230841385719,14.4203278190678
"7",0.0435320686448174,0.339994168274435,0.251758582417996,7.0160172210781
"8",0.0100000001634635,0.0100000978312955,0.000147495941200647,484.067584818574
"9",0.0485951901762722,0.170555537184813,0.254750948367846,4.98126551212537
"10",0.0678969216203974,0.250593818804158,0.192460550592694,27.6547612804183
"11",0.0378841534702548,0.138004903123809,0.259083304273359,8.68281661303499
"12",0.0320456305060502,0.102020695798754,0.266839146036272,16.7705044307355
