target_x,target_y,cursor trajectory,p_id,avg errors,trial,block,Rotation,Emphasis,init errors,phase,init signed errors
-0.3,0.3,"[array([0., 0.]), array([-0.01203704,  0.00740741]), array([-0.02962963,  0.01944444]), array([-0.03796296,  0.025     ]), array([-0.03981481,  0.02685185]), array([-0.04444444,  0.02962963]), array([-0.04722222,  0.03148148]), array([-0.05092593,  0.03425926]), array([-0.0537037 ,  0.03611111]), array([-0.05925926,  0.04074074]), array([-0.06574074,  0.0462963 ]), array([-0.06944444,  0.05      ]), array([-0.07407407,  0.05462963]), array([-0.07685185,  0.05555556]), array([-0.07777778,  0.05648148]), array([-0.08425926,  0.06111111]), array([-0.08981481,  0.06666667]), array([-0.09537037,  0.0712963 ]), array([-0.10092593,  0.07592593]), array([-0.10555556,  0.08055556]), array([-0.10740741,  0.08240741]), array([-0.10925926,  0.08425926]), array([-0.11574074,  0.08888889]), array([-0.12222222,  0.09444444]), array([-0.12777778,  0.09907407]), array([-0.13240741,  0.1037037 ]), array([-0.13796296,  0.10925926]), array([-0.14351852,  0.11388889]), array([-0.14907407,  0.11851852]), array([-0.15555556,  0.12407407]), array([-0.16203704,  0.12962963]), array([-0.16759259,  0.13425926]), array([-0.17407407,  0.13888889]), array([-0.17685185,  0.14074074]), array([-0.18425926,  0.1462963 ]), array([-0.19166667,  0.15277778]), array([-0.19814815,  0.15740741]), array([-0.2037037 ,  0.16296296]), array([-0.21111111,  0.16851852]), array([-0.21851852,  0.17407407]), array([-0.225    ,  0.1787037]), array([-0.23240741,  0.18425926]), array([-0.23981481,  0.18981481]), array([-0.24537037,  0.19444444]), array([-0.2537037 ,  0.20092593]), array([-0.25925926,  0.20462963]), array([-0.26481481,  0.20833333]), array([-0.26944444,  0.21203704]), array([-0.27407407,  0.21574074]), array([-0.2787037 ,  0.21944444]), array([-0.28148148,  0.22222222]), array([-0.28425926,  0.225     ]), array([-0.28703704,  0.22777778]), array([-0.28888889,  0.22962963])]",661,,29.0,0.0,Gradual,Accuracy,0.0892531731712987,Baseline,-0.08925317317129877
-0.3,0.3,[],661,,30.0,0.0,Gradual,Accuracy,0.0892531731712987,Baseline,
0.3,-0.3,"[array([0., 0.]), array([ 0.03518519, -0.02222222]), array([ 0.04074074, -0.02685185]), array([ 0.04537037, -0.02962963]), array([ 0.05185185, -0.03425926]), array([ 0.06111111, -0.03981481]), array([ 0.07314815, -0.04722222]), array([ 0.08333333, -0.05555556]), array([ 0.09074074, -0.06111111]), array([ 0.1       , -0.06944444]), array([ 0.11018519, -0.07777778]), array([ 0.11851852, -0.08425926]), array([ 0.12592593, -0.09074074]), array([ 0.13518519, -0.09907407]), array([ 0.14444444, -0.10555556]), array([ 0.15092593, -0.11111111]), array([ 0.15833333, -0.11759259]), array([ 0.16666667, -0.12407407]), array([ 0.17314815, -0.12962963]), array([ 0.18055556, -0.13703704]), array([ 0.18611111, -0.14351852]), array([ 0.19259259, -0.15092593]), array([ 0.19907407, -0.15833333]), array([ 0.2037037 , -0.16574074]), array([ 0.20925926, -0.175     ]), array([ 0.21481481, -0.18518519]), array([ 0.21944444, -0.19259259]), array([ 0.225, -0.2  ]), array([ 0.23055556, -0.20740741]), array([ 0.23611111, -0.21481481]), array([ 0.24074074, -0.2212963 ]), array([ 0.24537037, -0.2287037 ]), array([ 0.25      , -0.23425926]), array([ 0.2537037 , -0.23888889]), array([ 0.25555556, -0.24259259]), array([ 0.25833333, -0.24537037])]",661,,31.0,0.0,Gradual,Accuracy,0.1769290833381437,Baseline,-0.17692908333814378
-0.3,-0.3,"[array([0., 0.]), array([ 0.00462963, -0.00462963]), array([-0.00277778, -0.01851852]), array([-0.01203704, -0.03055556]), array([-0.01851852, -0.03703704]), array([-0.02592593, -0.04444444]), array([-0.03148148, -0.05      ]), array([-0.03796296, -0.05648148]), array([-0.04444444, -0.06203704]), array([-0.05092593, -0.06666667]), array([-0.05740741, -0.07222222]), array([-0.06574074, -0.07962963]), array([-0.07407407, -0.08703704]), array([-0.08055556, -0.09259259]), array([-0.08888889, -0.09907407]), array([-0.0962963 , -0.10648148]), array([-0.10277778, -0.11203704]), array([-0.10740741, -0.11666667]), array([-0.11388889, -0.12222222]), array([-0.1212963 , -0.12962963]), array([-0.12962963, -0.13611111]), array([-0.13611111, -0.14166667]), array([-0.14351852, -0.1462963 ]), array([-0.15277778, -0.15277778]), array([-0.16111111, -0.15925926]), array([-0.16851852, -0.16388889]), array([-0.17592593, -0.16944444]), array([-0.18518519, -0.17685185]), array([-0.19166667, -0.18333333]), array([-0.2       , -0.18981481]), array([-0.20740741, -0.19722222]), array([-0.21296296, -0.20185185]), array([-0.22037037, -0.20740741]), array([-0.225     , -0.21203704]), array([-0.23055556, -0.21851852]), array([-0.23518519, -0.22314815]), array([-0.24074074, -0.2287037 ]), array([-0.24444444, -0.23240741]), array([-0.24537037, -0.23333333]), array([-0.24814815, -0.23611111]), array([-0.25092593, -0.23888889]), array([-0.25277778, -0.24074074]), array([-0.2537037 , -0.24166667]), array([-0.25648148, -0.24444444])]",661,,32.0,0.0,Gradual,Accuracy,0.281348560656597,Baseline,-0.281348560656597
0.3,0.3,"[array([0., 0.]), array([-0.00092593, -0.00555556]), array([ 0.00462963, -0.00185185]), array([0.01944444, 0.00833333]), array([0.03148148, 0.01944444]), array([0.03888889, 0.02592593]), array([0.04537037, 0.03148148]), array([0.04907407, 0.03518519]), array([0.0537037 , 0.03888889]), array([0.05740741, 0.04351852]), array([0.06296296, 0.04907407]), array([0.06944444, 0.05555556]), array([0.07685185, 0.06111111]), array([0.08518519, 0.06759259]), array([0.08888889, 0.07037037]), array([0.09444444, 0.07407407]), array([0.10185185, 0.07962963]), array([0.11203704, 0.08796296]), array([0.11574074, 0.09074074]), array([0.11944444, 0.09444444]), array([0.12962963, 0.10185185]), array([0.13981481, 0.10925926]), array([0.14351852, 0.11296296]), array([0.14722222, 0.11574074]), array([0.15740741, 0.12407407]), array([0.16666667, 0.13148148]), array([0.17407407, 0.13796296]), array([0.18148148, 0.14444444]), array([0.18981481, 0.15092593]), array([0.19444444, 0.15462963]), array([0.2       , 0.15925926]), array([0.20740741, 0.16574074]), array([0.21296296, 0.1712963 ]), array([0.21944444, 0.17777778]), array([0.225     , 0.18333333]), array([0.22962963, 0.18888889]), array([0.23425926, 0.1962963 ]), array([0.23981481, 0.20277778]), array([0.24351852, 0.20740741]), array([0.24722222, 0.21111111]), array([0.25      , 0.21481481]), array([0.25277778, 0.21759259]), array([0.25462963, 0.22037037]), array([0.25555556, 0.22407407]), array([0.25740741, 0.22592593]), array([0.25833333, 0.22685185]), array([0.25833333, 0.22777778]), array([0.25833333, 0.22777778]), array([0.25833333, 0.2287037 ]), array([0.25925926, 0.22962963]), array([0.25925926, 0.23240741]), array([0.25925926, 0.23425926]), array([0.25833333, 0.23611111]), array([0.25925926, 0.23796296]), array([0.25925926, 0.23888889])]",661,,33.0,0.0,Gradual,Accuracy,0.1565260781734813,Baseline,0.15652607817348135
0.3,0.3,[],661,,34.0,0.0,Gradual,Accuracy,0.1565260781734813,Baseline,
-0.3,-0.3,"[array([0., 0.]), array([-0.01944444, -0.01759259]), array([-0.03518519, -0.03240741]), array([-0.04722222, -0.04351852]), array([-0.05833333, -0.0537037 ]), array([-0.06944444, -0.06388889]), array([-0.0787037 , -0.07222222]), array([-0.08796296, -0.08055556]), array([-0.09907407, -0.08888889]), array([-0.11018519, -0.09814815]), array([-0.11944444, -0.10648148]), array([-0.13055556, -0.11574074]), array([-0.14166667, -0.12592593]), array([-0.15092593, -0.13518519]), array([-0.16203704, -0.14537037]), array([-0.1712963, -0.1537037]), array([-0.18240741, -0.16388889]), array([-0.19166667, -0.17314815]), array([-0.19907407, -0.18055556]), array([-0.20833333, -0.18981481]), array([-0.21574074, -0.1962963 ]), array([-0.22407407, -0.20462963]), array([-0.23148148, -0.21203704]), array([-0.24074074, -0.22037037]), array([-0.24907407, -0.22777778]), array([-0.25462963, -0.23333333]), array([-0.26111111, -0.23888889]), array([-0.26481481, -0.24259259])]",661,,35.0,0.0,Gradual,Accuracy,0.0026948411465191,Baseline,-0.00269484114651914
0.3,-0.3,"[array([0., 0.]), array([ 0.00555556, -0.01018519]), array([ 0.01018519, -0.01851852]), array([ 0.01481481, -0.02592593]), array([ 0.01944444, -0.03055556]), array([ 0.02222222, -0.03518519]), array([ 0.02592593, -0.03888889]), array([ 0.03055556, -0.04444444]), array([ 0.03611111, -0.05      ]), array([ 0.04166667, -0.05462963]), array([ 0.04907407, -0.06203704]), array([ 0.05462963, -0.06759259]), array([ 0.06111111, -0.075     ]), array([ 0.06759259, -0.08148148]), array([ 0.07037037, -0.08425926]), array([ 0.07314815, -0.08611111]), array([ 0.08055556, -0.09259259]), array([ 0.08981481, -0.09907407]), array([ 0.0962963 , -0.10462963]), array([ 0.1037037 , -0.11203704]), array([ 0.11203704, -0.12037037]), array([ 0.11666667, -0.12592593]), array([ 0.12222222, -0.13425926]), array([ 0.12962963, -0.14444444]), array([ 0.13703704, -0.15277778]), array([ 0.1462963 , -0.16388889]), array([ 0.15648148, -0.17314815]), array([ 0.16388889, -0.18148148]), array([ 0.17314815, -0.18981481]), array([ 0.18240741, -0.19814815]), array([ 0.18981481, -0.2037037 ]), array([ 0.19814815, -0.21111111]), array([ 0.2037037 , -0.21574074]), array([ 0.21111111, -0.2212963 ]), array([ 0.21759259, -0.22592593]), array([ 0.22407407, -0.22962963]), array([ 0.2287037 , -0.23240741]), array([ 0.23333333, -0.23518519]), array([ 0.23888889, -0.23981481]), array([ 0.24722222, -0.24444444]), array([ 0.25277778, -0.24814815]), array([ 0.25925926, -0.25277778])]",661,,36.0,0.0,Gradual,Accuracy,0.2100530493771945,Baseline,0.21005304937719455
0.3,0.3,"[array([0., 0.]), array([0.01759259, 0.01296296]), array([0.03425926, 0.025     ]), array([0.03981481, 0.0287037 ]), array([0.04814815, 0.03425926]), array([0.05648148, 0.04074074]), array([0.06296296, 0.04444444]), array([0.07037037, 0.05092593]), array([0.0787037 , 0.05740741]), array([0.08611111, 0.06296296]), array([0.09537037, 0.07037037]), array([0.10185185, 0.07592593]), array([0.11111111, 0.08333333]), array([0.11851852, 0.09074074]), array([0.12777778, 0.09907407]), array([0.13703704, 0.10648148]), array([0.14537037, 0.11296296]), array([0.15462963, 0.1212963 ]), array([0.16388889, 0.12962963]), array([0.1712963 , 0.13703704]), array([0.18148148, 0.1462963 ]), array([0.18888889, 0.15277778]), array([0.19814815, 0.16111111]), array([0.20648148, 0.16944444]), array([0.21296296, 0.17592593]), array([0.2212963 , 0.18425926]), array([0.22962963, 0.19351852]), array([0.23611111, 0.20092593]), array([0.24259259, 0.20925926]), array([0.24814815, 0.21574074]), array([0.2537037 , 0.22407407]), array([0.25833333, 0.23148148]), array([0.26481481, 0.23981481]), array([0.26666667, 0.24259259])]",661,,37.0,0.0,Gradual,Accuracy,0.113525172138433,Baseline,0.11352517213843308
0.3,0.3,[],661,,38.0,0.0,Gradual,Accuracy,0.113525172138433,Baseline,
-0.3,0.3,"[array([0., 0.]), array([-0.02037037,  0.01203704]), array([-0.02685185,  0.01574074]), array([-0.03425926,  0.02037037]), array([-0.04074074,  0.02407407]), array([-0.04907407,  0.0287037 ]), array([-0.05833333,  0.03333333]), array([-0.06666667,  0.03703704]), array([-0.07592593,  0.04166667]), array([-0.08518519,  0.04722222]), array([-0.09259259,  0.05185185]), array([-0.0962963 ,  0.05462963]), array([-0.10648148,  0.06018519]), array([-0.11574074,  0.06666667]), array([-0.12407407,  0.07222222]), array([-0.1287037,  0.075    ]), array([-0.13796296,  0.08240741]), array([-0.1462963 ,  0.08888889]), array([-0.15277778,  0.09444444]), array([-0.16111111,  0.10185185]), array([-0.16388889,  0.10462963]), array([-0.16666667,  0.10740741]), array([-0.17407407,  0.11574074]), array([-0.18148148,  0.12222222]), array([-0.18611111,  0.1287037 ]), array([-0.19259259,  0.13611111]), array([-0.19907407,  0.14444444]), array([-0.2037037 ,  0.15092593]), array([-0.20648148,  0.15462963]), array([-0.21018519,  0.15925926]), array([-0.21203704,  0.16203704]), array([-0.21851852,  0.16851852]), array([-0.22037037,  0.1712963 ]), array([-0.22222222,  0.175     ]), array([-0.22777778,  0.18148148]), array([-0.22962963,  0.18518519]), array([-0.23240741,  0.18888889]), array([-0.23611111,  0.19444444]), array([-0.24074074,  0.19907407]), array([-0.24259259,  0.20092593]), array([-0.24444444,  0.20277778]), array([-0.25092593,  0.20740741]), array([-0.25648148,  0.21203704]), array([-0.26018519,  0.21666667]), array([-0.26481481,  0.22222222]), array([-0.26944444,  0.22685185]), array([-0.2712963 ,  0.22962963]), array([-0.27314815,  0.23240741]), array([-0.275     ,  0.23611111])]",661,,39.0,0.0,Gradual,Accuracy,0.175749399322644,Baseline,-0.17574939932264405
-0.3,0.3,[],661,,40.0,0.0,Gradual,Accuracy,0.175749399322644,Baseline,
-0.3,-0.3,"[array([0., 0.]), array([0.        , 0.00185185]), array([0.        , 0.00185185]), array([0.        , 0.00185185]), array([0.        , 0.00185185]), array([0.        , 0.00277778]), array([0.        , 0.00277778]), array([0.        , 0.00277778]), array([0.        , 0.00277778]), array([0.        , 0.00277778]), array([0.        , 0.00277778]), array([0.        , 0.00277778]), array([0.        , 0.00277778]), array([0.        , 0.00277778]), array([0.        , 0.00277778]), array([0.        , 0.00277778]), array([0.        , 0.00277778]), array([0.        , 0.00277778]), array([0.        , 0.00277778]), array([-0.00092593,  0.00277778]), array([-0.00185185,  0.00277778]), array([-0.00185185,  0.00277778]), array([-0.00277778,  0.00277778]), array([-0.00555556,  0.00185185]), array([-0.00740741,  0.00092593]), array([-0.01481481, -0.0037037 ]), array([-0.02407407, -0.01018519]), array([-0.03240741, -0.01574074]), array([-0.03981481, -0.0212963 ]), array([-0.04537037, -0.025     ]), array([-0.05185185, -0.02962963]), array([-0.05925926, -0.03611111]), array([-0.06666667, -0.04166667]), array([-0.075, -0.05 ]), array([-0.08240741, -0.05648148]), array([-0.08796296, -0.06203704]), array([-0.0962963 , -0.07037037]), array([-0.10277778, -0.07777778]), array([-0.11203704, -0.08703704]), array([-0.11851852, -0.09444444]), array([-0.12685185, -0.10277778]), array([-0.13518519, -0.11203704]), array([-0.14259259, -0.11851852]), array([-0.15185185, -0.12777778]), array([-0.16018519, -0.13611111]), array([-0.16574074, -0.14351852]), array([-0.17314815, -0.15185185]), array([-0.1787037 , -0.15833333]), array([-0.18611111, -0.16574074]), array([-0.19259259, -0.17314815]), array([-0.19814815, -0.1787037 ]), array([-0.20462963, -0.18425926]), array([-0.21111111, -0.19074074]), array([-0.21574074, -0.19537037]), array([-0.22037037, -0.20092593]), array([-0.22407407, -0.20555556]), array([-0.22685185, -0.20925926]), array([-0.2287037 , -0.21203704]), array([-0.23240741, -0.21666667]), array([-0.23796296, -0.22407407]), array([-0.23981481, -0.22777778]), array([-0.24351852, -0.23240741]), array([-0.2462963 , -0.23518519]), array([-0.25092593, -0.24074074]), array([-0.25277778, -0.24259259]), array([-0.2537037 , -0.24444444])]",661,,41.0,0.0,Gradual,Accuracy,0.275649220240552,Baseline,0.275649220240552
0.3,-0.3,"[array([0., 0.]), array([ 0.00925926, -0.00925926]), array([ 0.02222222, -0.02037037]), array([ 0.03425926, -0.0287037 ]), array([ 0.03703704, -0.03148148]), array([ 0.04444444, -0.03703704]), array([ 0.0537037 , -0.04537037]), array([ 0.06203704, -0.05462963]), array([ 0.06851852, -0.06203704]), array([ 0.075     , -0.07222222]), array([ 0.08055556, -0.08055556]), array([ 0.08703704, -0.09074074]), array([ 0.09444444, -0.1       ]), array([ 0.10092593, -0.10740741]), array([ 0.10925926, -0.11666667]), array([ 0.11851852, -0.12592593]), array([ 0.12592593, -0.13333333]), array([ 0.13425926, -0.14259259]), array([ 0.14074074, -0.14907407]), array([ 0.14907407, -0.15833333]), array([ 0.15555556, -0.16666667]), array([ 0.16296296, -0.17592593]), array([ 0.16481481, -0.17962963]), array([ 0.17222222, -0.18888889]), array([ 0.17777778, -0.1962963 ]), array([ 0.18518519, -0.20462963]), array([ 0.19259259, -0.21296296]), array([ 0.19814815, -0.21944444]), array([ 0.20555556, -0.2287037 ]), array([ 0.21203704, -0.23518519]), array([ 0.21759259, -0.24074074]), array([ 0.22592593, -0.24722222]), array([ 0.23240741, -0.25185185]), array([ 0.24074074, -0.25833333]), array([ 0.24814815, -0.26388889])]",661,,42.0,0.0,Gradual,Accuracy,0.1187391781473628,Baseline,-0.1187391781473628
0.3,-0.3,[],661,,43.0,0.0,Gradual,Accuracy,0.1187391781473628,Baseline,
-0.3,-0.3,"[array([0., 0.]), array([-0.00185185, -0.00740741]), array([-0.01574074, -0.02037037]), array([-0.03148148, -0.03240741]), array([-0.03518519, -0.03425926]), array([-0.04351852, -0.04259259]), array([-0.0537037 , -0.05185185]), array([-0.06296296, -0.06111111]), array([-0.07685185, -0.07592593]), array([-0.08333333, -0.08240741]), array([-0.09166667, -0.09259259]), array([-0.10092593, -0.10555556]), array([-0.10833333, -0.11851852]), array([-0.11203704, -0.1287037 ]), array([-0.11481481, -0.13518519]), array([-0.1212963 , -0.14907407]), array([-0.12685185, -0.15925926]), array([-0.13425926, -0.17037037]), array([-0.14074074, -0.1787037 ]), array([-0.14444444, -0.18518519]), array([-0.15092593, -0.19166667]), array([-0.15740741, -0.19907407]), array([-0.16388889, -0.20462963]), array([-0.17222222, -0.20925926]), array([-0.1787037 , -0.21296296]), array([-0.18611111, -0.21666667]), array([-0.19259259, -0.21944444]), array([-0.19814815, -0.2212963 ]), array([-0.20462963, -0.225     ]), array([-0.21203704, -0.2287037 ]), array([-0.21666667, -0.23055556]), array([-0.2212963 , -0.23240741]), array([-0.225     , -0.23425926]), array([-0.22962963, -0.23611111]), array([-0.23333333, -0.23703704]), array([-0.23611111, -0.23888889]), array([-0.24074074, -0.24074074]), array([-0.24444444, -0.24259259]), array([-0.24814815, -0.24537037]), array([-0.25092593, -0.24722222]), array([-0.25462963, -0.24907407])]",661,,44.0,0.0,Gradual,Accuracy,0.0255207760340933,Baseline,-0.02552077603409332
0.3,-0.3,"[array([0., 0.]), array([-0.24907407,  0.03796296]), array([-0.23240741,  0.02407407]), array([-0.21666667,  0.0037037 ]), array([-0.21018519, -0.00555556]), array([-0.20185185, -0.01481481]), array([-0.19259259, -0.02407407]), array([-0.18518519, -0.03055556]), array([-0.17685185, -0.03981481]), array([-0.16851852, -0.04907407]), array([-0.16203704, -0.05648148]), array([-0.15277778, -0.06481481]), array([-0.1462963 , -0.07222222]), array([-0.13703704, -0.08055556]), array([-0.12777778, -0.08888889]), array([-0.12037037, -0.09537037]), array([-0.11111111, -0.1037037 ]), array([-0.1037037 , -0.11111111]), array([-0.09722222, -0.11666667]), array([-0.09074074, -0.12222222]), array([-0.08055556, -0.1287037 ]), array([-0.07037037, -0.13518519]), array([-0.06111111, -0.14074074]), array([-0.04907407, -0.14722222]), array([-0.03796296, -0.15277778]), array([-0.02962963, -0.15648148]), array([-0.01851852, -0.16203704]), array([-0.00925926, -0.16666667]), array([ 0.00277778, -0.17314815]), array([ 0.01481481, -0.1787037 ]), array([ 0.02407407, -0.18333333]), array([ 0.03611111, -0.18796296]), array([ 0.04722222, -0.19166667]), array([ 0.05648148, -0.19537037]), array([ 0.06111111, -0.19722222]), array([ 0.07407407, -0.20185185]), array([ 0.08611111, -0.20648148]), array([ 0.09537037, -0.21018519]), array([ 0.10648148, -0.21388889]), array([ 0.11666667, -0.21851852]), array([ 0.12407407, -0.2212963 ]), array([ 0.13148148, -0.22314815]), array([ 0.14166667, -0.22685185]), array([ 0.14722222, -0.22962963]), array([ 0.15185185, -0.23148148]), array([ 0.15925926, -0.23518519]), array([ 0.17037037, -0.23888889]), array([ 0.17962963, -0.24259259]), array([ 0.18611111, -0.24537037]), array([ 0.19351852, -0.24907407]), array([ 0.2       , -0.25277778]), array([ 0.20833333, -0.25648148]), array([ 0.21666667, -0.26111111]), array([ 0.22222222, -0.26388889]), array([ 0.22777778, -0.26666667]), array([ 0.23055556, -0.26944444]), array([ 0.23425926, -0.2712963 ]), array([ 0.23703704, -0.27314815])]",661,,45.0,0.0,Gradual,Accuracy,2.4367842216323146,Baseline,2.4367842216323146
-0.3,0.3,"[array([0., 0.]), array([-0.00925926,  0.00555556]), array([-0.01574074,  0.01018519]), array([-0.02314815,  0.01666667]), array([-0.03518519,  0.02314815]), array([-0.03796296,  0.02592593]), array([-0.04444444,  0.03055556]), array([-0.04722222,  0.03333333]), array([-0.05      ,  0.03518519]), array([-0.05462963,  0.03981481]), array([-0.06018519,  0.04537037]), array([-0.06481481,  0.05092593]), array([-0.06944444,  0.05462963]), array([-0.075     ,  0.06018519]), array([-0.07962963,  0.06574074]), array([-0.08611111,  0.0712963 ]), array([-0.09259259,  0.07777778]), array([-0.09444444,  0.08055556]), array([-0.1       ,  0.08518519]), array([-0.10648148,  0.09166667]), array([-0.11388889,  0.09907407]), array([-0.12037037,  0.10555556]), array([-0.1287037 ,  0.11296296]), array([-0.13796296,  0.1212963 ]), array([-0.14537037,  0.12685185]), array([-0.15      ,  0.12962963]), array([-0.15648148,  0.13425926]), array([-0.16018519,  0.13703704]), array([-0.1712963 ,  0.14537037]), array([-0.18333333,  0.15462963]), array([-0.19166667,  0.16203704]), array([-0.20277778,  0.16944444]), array([-0.21018519,  0.175     ]), array([-0.21851852,  0.18240741]), array([-0.22222222,  0.18518519]), array([-0.2287037 ,  0.19351852]), array([-0.23611111,  0.2       ]), array([-0.24074074,  0.20462963]), array([-0.24259259,  0.20555556]), array([-0.24814815,  0.21018519]), array([-0.25185185,  0.21388889]), array([-0.25555556,  0.21759259]), array([-0.25833333,  0.2212963 ]), array([-0.26203704,  0.22685185]), array([-0.26666667,  0.23425926]), array([-0.26944444,  0.23888889])]",661,,46.0,0.0,Gradual,Accuracy,0.1261856893791109,Baseline,-0.12618568937911095
-0.3,0.3,[],661,,47.0,0.0,Gradual,Accuracy,0.1261856893791109,Baseline,
-0.3,-0.3,"[array([0., 0.]), array([-0.01111111, -0.01388889]), array([-0.0212963 , -0.02407407]), array([-0.02314815, -0.02592593]), array([-0.02592593, -0.02777778]), array([-0.03148148, -0.03240741]), array([-0.04074074, -0.04074074]), array([-0.04907407, -0.04907407]), array([-0.05740741, -0.05555556]), array([-0.06666667, -0.06481481]), array([-0.07685185, -0.07407407]), array([-0.08611111, -0.08333333]), array([-0.09814815, -0.09537037]), array([-0.10833333, -0.10555556]), array([-0.12037037, -0.11666667]), array([-0.13240741, -0.12685185]), array([-0.14074074, -0.13518519]), array([-0.15185185, -0.14444444]), array([-0.16203704, -0.15462963]), array([-0.17037037, -0.16203704]), array([-0.17777778, -0.16944444]), array([-0.18703704, -0.1787037 ]), array([-0.1962963 , -0.18703704]), array([-0.20277778, -0.19351852]), array([-0.20648148, -0.19722222]), array([-0.21111111, -0.20185185]), array([-0.21851852, -0.20833333]), array([-0.2212963 , -0.21111111]), array([-0.22685185, -0.21666667]), array([-0.23425926, -0.22314815]), array([-0.24074074, -0.22962963]), array([-0.24537037, -0.23333333]), array([-0.24907407, -0.23796296]), array([-0.25185185, -0.24074074]), array([-0.25462963, -0.24351852]), array([-0.25648148, -0.24722222])]",661,,48.0,0.0,Gradual,Accuracy,0.032872087001834,Baseline,-0.03287208700183403
-0.3,-0.3,[],661,,49.0,0.0,Gradual,Accuracy,0.032872087001834,Baseline,
0.3,-0.3,"[array([0., 0.]), array([ 0.00833333, -0.00648148]), array([ 0.01296296, -0.01018519]), array([ 0.01666667, -0.01388889]), array([ 0.02314815, -0.01944444]), array([ 0.02962963, -0.02592593]), array([ 0.03148148, -0.02777778]), array([ 0.03425926, -0.03055556]), array([ 0.03611111, -0.03333333]), array([ 0.03888889, -0.03518519]), array([ 0.04259259, -0.03888889]), array([ 0.04814815, -0.04444444]), array([ 0.05277778, -0.05      ]), array([ 0.05740741, -0.05462963]), array([ 0.06296296, -0.05925926]), array([ 0.06851852, -0.06388889]), array([ 0.07407407, -0.06851852]), array([ 0.07962963, -0.07407407]), array([ 0.08518519, -0.0787037 ]), array([ 0.09074074, -0.08611111]), array([ 0.09722222, -0.09259259]), array([ 0.10092593, -0.09814815]), array([ 0.10648148, -0.10462963]), array([ 0.11203704, -0.11203704]), array([ 0.11666667, -0.11759259]), array([ 0.12222222, -0.12314815]), array([ 0.12962963, -0.13055556]), array([ 0.13703704, -0.13796296]), array([ 0.14166667, -0.14351852]), array([ 0.1462963 , -0.15092593]), array([ 0.15185185, -0.15740741]), array([ 0.15648148, -0.16388889]), array([ 0.16296296, -0.1712963 ]), array([ 0.16851852, -0.17685185]), array([ 0.17685185, -0.18333333]), array([ 0.18333333, -0.18981481]), array([ 0.18981481, -0.19444444]), array([ 0.19537037, -0.19907407]), array([ 0.2       , -0.20277778]), array([ 0.2037037 , -0.20462963]), array([ 0.20648148, -0.20740741]), array([ 0.20925926, -0.21018519]), array([ 0.21203704, -0.21296296]), array([ 0.21481481, -0.21481481]), array([ 0.21851852, -0.21759259]), array([ 0.22222222, -0.22037037]), array([ 0.225     , -0.22314815]), array([ 0.2287037 , -0.22592593]), array([ 0.22962963, -0.22685185]), array([ 0.23240741, -0.2287037 ]), array([ 0.23425926, -0.23055556]), array([ 0.23611111, -0.23148148]), array([ 0.23796296, -0.23333333]), array([ 0.23981481, -0.23611111]), array([ 0.24259259, -0.23796296]), array([ 0.24444444, -0.23981481]), array([ 0.24537037, -0.24074074]), array([ 0.24722222, -0.24166667]), array([ 0.24722222, -0.24259259]), array([ 0.24722222, -0.24259259]), array([ 0.24814815, -0.24259259]), array([ 0.24814815, -0.24259259]), array([ 0.24907407, -0.24351852]), array([ 0.24907407, -0.24351852]), array([ 0.25      , -0.24444444]), array([ 0.25092593, -0.24537037])]",661,,50.0,0.0,Gradual,Accuracy,0.0458871496972115,Baseline,-0.045887149697211534
