p_id,Rotation,Emphasis,block,target_x,target_y,avg errors,trial,init errors,init signed errors,init errors degrees,init signed errors degrees
662,Sudden,Speed,2.0,0.0,0.0,0.44195155283041426,159.5,0.32871326046506333,0.23830329138755893,18.833882494632668,13.653772840583386
662,Sudden,Speed,3.0,0.0,0.0,0.254168157802526,223.5,0.296405271772019,0.20194828932267317,16.982771097964843,11.57078465807604
662,Sudden,Speed,4.0,0.0,0.0,0.3176481994690625,287.5,0.24604821924291292,0.04575523658206997,14.097524519328477,2.6215819467752
662,Sudden,Speed,5.0,0.0,0.0,0.32619459074057977,351.5,0.20300671824286795,0.13028648466835704,11.63142816811779,7.464865699092766
662,Sudden,Speed,6.0,0.0,0.0,0.24211833374644975,415.5,0.2502241891582274,0.1653978930280263,14.336789970849603,9.476601210862169
662,Sudden,Speed,7.0,0.0,0.0,0.25562349254429567,479.5,0.28125025703113793,0.10363069110140627,16.11445271485381,5.937601228134516
662,Sudden,Speed,8.0,0.0,0.0,1.1641278270145912,543.5,1.6550074896648295,-0.8365425261237277,94.82494422033594,-47.93035613010201
662,Sudden,Speed,9.0,0.0,0.0,0.25016358496698643,607.5,0.31859267758117815,0.11704845255286205,18.25401580917371,6.706382329816261
662,Sudden,Speed,10.0,0.0,0.0,0.4085833187621148,671.5,0.40244193251692906,0.23138563924229366,23.05822423230872,13.257420568520066
663,Gradual,Speed,0.0,0.0,0.0,,31.5,1.0792477494924841,-0.4527363748752898,61.836341094911674,-25.939883512406787
663,Gradual,Speed,1.0,0.0,0.0,0.4816756206597057,95.5,1.327044184568337,-0.09055575403543807,76.03403100314556,-5.188462516855373
663,Gradual,Speed,2.0,0.0,0.0,0.535935570893708,159.5,1.1936511126034424,0.11064103829763777,68.39117096327223,6.339264535399951
663,Gradual,Speed,3.0,0.0,0.0,0.6039224369291982,223.5,1.3651938916346296,0.002916178352483698,78.21984820770454,0.16708471190472746
663,Gradual,Speed,4.0,0.0,0.0,0.6712676849305809,287.5,1.622840765605367,-0.5898137363314345,92.98192669096682,-33.79383779063315
663,Gradual,Speed,5.0,0.0,0.0,0.623927321768733,351.5,1.851927202755595,0.06850632362768613,106.10761268336388,3.925123213823766
663,Gradual,Speed,6.0,0.0,0.0,0.7167344409796582,415.5,1.4428899106357944,-0.012258624612212922,82.67150218143954,-0.7023674529149981
663,Gradual,Speed,7.0,0.0,0.0,0.6900720461256135,479.5,1.6611846855214183,-0.0055748748830824375,95.17887147214418,-0.3194168021141133
663,Gradual,Speed,8.0,0.0,0.0,0.889865588706556,543.5,1.7287944245270013,-0.8923143739225965,99.05262417114511,-51.125847624623184
663,Gradual,Speed,9.0,0.0,0.0,0.4962996645509487,607.5,0.7345528512594216,0.30302581171903603,42.08677820646577,17.362100095026687
663,Gradual,Speed,10.0,0.0,0.0,0.4066313839992877,671.5,0.8696984279430879,0.037178185396238794,49.83004937030148,2.1301531131593956
664,Sudden,Accuracy,0.0,0.0,0.0,,31.5,0.11929954892539589,-0.012779350239108036,6.83536065123966,-0.7322028336203901
664,Sudden,Accuracy,1.0,0.0,0.0,0.577162862692194,95.5,0.9635607533637085,0.7579611005122913,55.20796447218654,43.427972094445465
664,Sudden,Accuracy,2.0,0.0,0.0,0.4383117989980468,159.5,0.6692078985413126,0.6629914869808078,38.34278820323621,37.986614057102955
664,Sudden,Accuracy,3.0,0.0,0.0,0.32117778801014996,223.5,0.43712459355763633,0.26997449158884534,25.045394332224056,15.468398944230982
664,Sudden,Accuracy,4.0,0.0,0.0,0.1416736954465836,287.5,0.1553721973848653,0.1047307193188723,8.902171163826347,6.000628202340619
664,Sudden,Accuracy,5.0,0.0,0.0,0.1743637580603503,351.5,0.20735408336305672,0.126753189141906,11.880513841506989,7.262422777654667
664,Sudden,Accuracy,6.0,0.0,0.0,0.20628573214011556,415.5,0.27347877193092324,0.2398512522559343,15.669179418062704,13.7424644651927
664,Sudden,Accuracy,7.0,0.0,0.0,0.21282106834803174,479.5,0.2886811500372711,0.0783826862401707,16.540211522118522,4.490997108459931
664,Sudden,Accuracy,8.0,0.0,0.0,0.5888283074858409,543.5,0.9014521052891015,-0.8134279203555325,51.64940106624823,-46.605986774475674
664,Sudden,Accuracy,9.0,0.0,0.0,0.3055351607128944,607.5,0.350091609140308,0.25390901466489574,20.058771646683283,14.547914920623851
664,Sudden,Accuracy,10.0,0.0,0.0,0.1667592804591951,671.5,0.1334260949479771,0.08813369228537561,7.644752117430883,5.049688600856726
665,Gradual,Accuracy,0.0,0.0,0.0,,31.5,0.17864461007456045,0.03796786722354526,10.23558219003258,2.1753985490222343
665,Gradual,Accuracy,1.0,0.0,0.0,0.37058833269908126,95.5,0.2203678912515566,-0.07602543125030335,12.626150108912089,-4.35593634630438
665,Gradual,Accuracy,2.0,0.0,0.0,0.38535417241801906,159.5,0.3065164070984829,0.09119793237693061,17.56209647825686,5.225256625517608
665,Gradual,Accuracy,3.0,0.0,0.0,0.27254815294270274,223.5,0.2815126924925907,0.1642648447048969,16.12948915918962,9.41168232396248
665,Gradual,Accuracy,4.0,0.0,0.0,0.31801254712783394,287.5,0.3860700972517109,0.18200915053106975,22.120187168728275,10.428356158191583
665,Gradual,Accuracy,5.0,0.0,0.0,0.3045424396427547,351.5,0.3733218518358993,0.28803992668135525,21.38976651020527,16.50347213009933
665,Gradual,Accuracy,6.0,0.0,0.0,0.3602515008390784,415.5,0.552061162691973,0.34305472197666287,31.630774655335156,19.655587711296633
665,Gradual,Accuracy,7.0,0.0,0.0,0.3018290149518594,479.5,0.5359106996702286,0.4709500791115897,30.7054212870071,26.983451894446322
665,Gradual,Accuracy,8.0,0.0,0.0,0.7262000061204871,543.5,1.3187955430593996,-1.1530753548631236,75.56141865796702,-66.0663512942067
665,Gradual,Accuracy,9.0,0.0,0.0,0.4815246038085726,607.5,0.6844782016713474,0.5052030360557449,39.21771212447262,28.94600176318974
665,Gradual,Accuracy,10.0,0.0,0.0,0.34415139960012553,671.5,0.46041019699801333,0.44618356178456714,26.37956113277297,25.5644349783703
666,Sudden,Speed,0.0,0.0,0.0,,31.5,0.22815072545892884,-0.09839258533056634,13.072073661644565,-5.637479874822269
666,Sudden,Speed,1.0,0.0,0.0,0.5119140693980165,95.5,0.5394515809735905,0.4905304587022346,30.908298841446513,28.105325006254365
666,Sudden,Speed,2.0,0.0,0.0,0.14919002476153828,159.5,0.1732760964508523,0.10900738606681525,9.92798901713562,6.2456631573816885
666,Sudden,Speed,3.0,0.0,0.0,0.3616569498476916,223.5,0.1752849149125785,-0.05674704221208806,10.043085836800493,-3.251366018603373
666,Sudden,Speed,4.0,0.0,0.0,0.29107764447394013,287.5,0.26128129378324283,-0.010474458519952306,14.97031539949757,-0.6001422658781141
666,Sudden,Speed,5.0,0.0,0.0,0.17889155943039978,351.5,0.1959489108265549,0.03918503057285799,11.22704559054692,2.2451368719158604
666,Sudden,Speed,6.0,0.0,0.0,0.2709415034815768,415.5,0.2143897576292535,0.08695747357108274,12.283628282988866,4.98229623274344
666,Sudden,Speed,7.0,0.0,0.0,0.20955838962322074,479.5,0.20179503512708283,-0.10106936359633392,11.56200383947604,-5.790847972143097
666,Sudden,Speed,8.0,0.0,0.0,0.7191778111757438,543.5,0.8445182075927925,-0.690591187651568,48.38732901702013,-39.5679604213619
666,Sudden,Speed,9.0,0.0,0.0,0.3069619084372232,607.5,0.17988468842572103,-0.11944916019366937,10.306633445819623,-6.84393274547933
666,Sudden,Speed,10.0,0.0,0.0,0.16329362799610908,671.5,0.1569236524569962,-0.08574748275023074,8.991062991563613,-4.91296886545905
667,Gradual,Speed,0.0,0.0,0.0,,31.5,0.2544332112056737,-0.09261519131621136,14.577949170045787,-5.3064595812155835
667,Gradual,Speed,1.0,0.0,0.0,0.5699052308878018,95.5,0.6341739906934161,0.15543244623113836,36.335493143701484,8.905623168438328
667,Gradual,Speed,2.0,0.0,0.0,0.9034750285484463,159.5,1.4590544198587907,-0.0810459909188392,83.5976603378175,-4.643593226105084
667,Gradual,Speed,3.0,0.0,0.0,0.8373119840571218,223.5,1.438669851303987,0.06222103755591365,82.42971059243217,3.565002848878842
667,Gradual,Speed,4.0,0.0,0.0,0.629395109190899,287.5,1.1708076911069822,0.48295251542841294,67.08233932188665,27.671140839274834
667,Gradual,Speed,5.0,0.0,0.0,0.6678746401100523,351.5,0.7025840632542998,-0.07209137471937872,40.25510157762385,-4.130531510716522
667,Gradual,Speed,6.0,0.0,0.0,0.7060654346122005,415.5,1.084658776030744,0.4342983922080867,62.14637007838725,24.88346492284068
667,Gradual,Speed,7.0,0.0,0.0,0.5934877116964256,479.5,1.043772741175585,0.1776085021249146,59.80377284016187,10.176217577397923
667,Gradual,Speed,8.0,0.0,0.0,1.0327758249105763,543.5,1.5413359533072095,-0.9759183692146972,88.31204493627642,-55.91600370529216
667,Gradual,Speed,9.0,0.0,0.0,0.6988929914226085,607.5,0.8165938709367049,0.1505931238004012,46.787382380923844,8.628350417454095
667,Gradual,Speed,10.0,0.0,0.0,0.4079072539886616,671.5,0.44280677980695143,0.3929730349507208,25.370959622717084,22.51569636512329
668,Sudden,Accuracy,0.0,0.0,0.0,,31.5,0.17750366820628813,-0.13961322313612948,10.170211036310805,-7.999248449918437
668,Sudden,Accuracy,1.0,0.0,0.0,0.6422772815472285,95.5,0.7606411967999598,0.7053376850990953,43.58153030041756,40.41287248770566
668,Sudden,Accuracy,2.0,0.0,0.0,0.26408666688027654,159.5,0.41076334279470605,0.38611848782622066,23.53500592082213,22.1229597444159
668,Sudden,Accuracy,3.0,0.0,0.0,0.1792330506787212,223.5,0.3478674938296892,0.32949669284915534,19.931339226234396,18.878769863775013
668,Sudden,Accuracy,4.0,0.0,0.0,0.18050147418294327,287.5,0.349666411126158,0.3007490735102643,20.03440959501514,17.23165260460789
668,Sudden,Accuracy,5.0,0.0,0.0,0.2158352464109874,351.5,0.3835699899858709,0.08553784098939712,21.976941574065652,4.9009572773535925
668,Sudden,Accuracy,6.0,0.0,0.0,0.15318733466342668,415.5,0.17527707043284318,0.1024357877652226,10.042636381219184,5.86913831004509
668,Sudden,Accuracy,7.0,0.0,0.0,0.1594675671604026,479.5,0.3425703285337431,-0.10557587398366182,19.627834011393517,-6.049051997668852
668,Sudden,Accuracy,8.0,0.0,0.0,0.6857871949035265,543.5,1.4089710592354736,-0.8828013725268875,80.72809515026975,-50.580792794147
668,Sudden,Accuracy,9.0,0.0,0.0,0.1718676599563915,607.5,0.2815199992027717,0.15763724528444253,16.129907802845118,9.031948848867096
668,Sudden,Accuracy,10.0,0.0,0.0,0.1754498226181759,671.5,0.1860893284504447,-0.02957729867657089,10.662133132634239,-1.6946543835653873
669,Gradual,Accuracy,0.0,0.0,0.0,,31.5,0.11418083969763873,-0.05921206095639995,6.542080215934506,-3.3926011890730816
669,Gradual,Accuracy,1.0,0.0,0.0,0.14955245356845287,95.5,0.12278115508193856,-0.060035127547517754,7.034841989936319,-3.439759431002352
669,Gradual,Accuracy,2.0,0.0,0.0,0.21717695951539473,159.5,0.13245570991320588,0.028919454484957478,7.589153150435837,1.6569626878087433
669,Gradual,Accuracy,3.0,0.0,0.0,0.13992886344133268,223.5,0.10215289527481138,0.03401906797141956,5.852929764288581,1.949149017731016
669,Gradual,Accuracy,4.0,0.0,0.0,0.21282598673434933,287.5,0.12040024739158596,0.08369074053659029,6.898426027868874,4.795126217071058
669,Gradual,Accuracy,5.0,0.0,0.0,0.28656389743527977,351.5,0.24655530227308106,0.22856502238064325,14.126578236819817,13.095811126724062
