"","f_a","f_v","f_ter","f_wald_gsq"
"1",0.00999998540449234,0.010000166854968,0.000149998857589185,558.836327351457
"2",0.00999999983337717,0.00999948187556718,0.000149995247626828,512.433106853391
"3",0.00999999626717185,0.0100011438582801,0.00014986900278565,567.854131391162
"4",0.00999938959923781,0.0100000040691177,0.000149994271075229,492.372690757907
"5",0.00999999713483284,0.0100000010840568,3.03070551122278e-05,563.536960664823
"6",0.00999999926071734,0.0100000274479935,0.000149998961870077,782.522415465329
"7",0.00999998566531629,0.0100000224359138,0.000149997381648153,780.541355045978
"8",0.00999999416374913,0.0100000004068366,0.000149972386379872,541.782127325058
"9",0.00999998540449234,0.010000166854968,0.000149998857589185,603.239041066448
"10",0.00999999863340263,0.00999996121734791,0.000149395006842967,557.256001141325
"11",0.00999999279381924,0.01000000666863,0.000149998291781158,571.932054255173
"12",0.00999999894929782,0.0100000006954992,0.000149968720931805,473.643351410854
