"","f_a","f_v","f_ter","f_wald_gsq"
"1",0.209852518046621,0.675324679382362,0.000149995995471511,1.1874569658552
"2",0.108793068253695,0.539961734856166,0.128579722815793,4.09322112644281
"3",0.0805558503431164,0.381181871223488,0.120542775604358,8.68143257373129
"4",0.00999999983727602,0.0100001288490193,0.000149999426630028,614.284228124577
"5",0.0570832967323707,0.11647065114816,0.0690465821356496,35.4330824707757
"6",0.00999999792957424,0.010000031314523,0.000149996542372468,596.280602308065
"7",0.0989344717919339,0.373584904492882,0.100269207633354,15.0185786902523
"8",0.0808677757603322,0.224558972368284,0.000149995455018953,34.0213432594919
"9",0.0100000000300829,0.0100000593633943,-5.16139054075089e-06,554.62456566007
"10",0.00993773739526304,0.0100000960326151,0.000149998074553521,644.423893930565
"11",0.0681810220944329,0.183064307614557,0.000149994689783818,51.2185836415163
"12",0.00993697992817929,0.0100001497307052,0.000149998928913731,603.929442859805
