"","f_a","f_v","f_ter","f_wald_gsq"
"1",0.251818199800834,0.611595231034557,0.000150001617759369,2.48344073715595
"2",0.0388195052844592,0.102970864610613,0.234644439694968,17.0127459711159
"3",0.0238217031032797,0.0436346292162607,0.00014998760831101,143.883440508868
"4",0.119120767844364,0.252097265470408,0.000150006576569332,14.029181813443
"5",0.0411286704880126,0.0726448275591849,0.254923357805092,12.8108296513072
"6",0.0424304665140717,0.0951304901941705,0.210822415756197,24.3842772214913
"7",0.0684747031006102,0.13649520858621,0.127859508927324,20.7130299571631
"8",0.066106605420995,0.134045176706148,0.141704997701905,21.8233042870262
"9",0.0804533212452193,0.108980846431094,0.000150000225502655,41.0160117598053
"10",0.0525274018260801,0.127029242950989,0.216754211869742,18.6399320538121
"11",0.00999999987704612,0.0100001058725101,0.000149997664847505,573.135218365199
"12",0.0429905316284237,0.00999999579961368,0.218608725439976,10.1713220656419
