"","f_a","f_v","f_ter","f_wald_gsq"
"1",0.0912294509957922,0.360156434635808,0.192833227052191,12.0408908315405
"2",0.101636724073143,0.369469088292725,0.147498215928108,4.31654098046595
"3",0.0958593719635079,0.392495883447963,0.162567035064913,17.1590266823982
"4",0.0918574036561859,0.253369104693797,0.0976734666964646,8.78856253580347
"5",0.147148062740722,0.28546558477813,0.000149995678708382,10.7215224647619
"6",0.0412142946704286,0.113785153631482,0.238248032582483,15.8122377931751
"7",0.00999999737052792,0.0100024325358827,0.000149998763966798,467.42293351354
"8",0.0487650694627634,0.147087202583143,0.22260477993592,9.00713860831952
"9",0.146009640250676,0.480112166055612,0.100343959489572,7.36103362425445
"10",0.0573448307410185,0.147984278210233,0.246605302658667,5.46499598912837
"11",0.0459954788144346,0.151574010807763,0.26862105621755,2.23517442789458
"12",0.169132136628679,0.334240976412005,0.000150012887158773,5.74620916436002
