"","f_a","f_v","f_ter","f_wald_gsq"
"1",0.00996440520613652,0.0100001442374369,0.000149999589040582,657.144024601905
"2",0.00999999956714171,0.00999999706939814,0.000149917022509739,811.275390509329
"3",0.00999780526026372,0.0100000274155298,0.000149989600923053,623.810079680743
"4",0.00999993045707642,0.0100000105959607,0.000149997046460048,552.696753953018
"5",0.00999999983727602,0.0100001288490193,0.000149999426630028,581.563044739178
"6",0.00999999868638489,0.0100001541245367,0.000140132567278916,480.277477807596
"7",0.00999994655719593,0.0100000073841893,0.000149996708181718,615.052537652409
"8",0.153605383679286,0.468383080794738,0.000149996390698584,3.1692470547402
"9",0.00999998135540536,0.010000053022135,0.000149967985677227,590.1110792324
"10",0.00999999995542486,0.0100002921553327,0.000149987218118727,596.708971218541
"11",0.0538377111105217,0.249815592704419,0.131109474103618,26.221048555783
"12",0.0367716140864786,0.186170758488603,0.16437201513857,15.9137925655271
