"","f_a","f_v","f_ter","f_wald_gsq"
"1",0.00999500915556295,0.0100000154548099,0.000149994066630801,561.978257260632
"2",0.039063852678332,0.0831544935407742,0.136154876486782,37.3975498648433
"3",0.00999997787610791,0.00999999721294666,0.000136367573817949,470.607952373009
"4",0.00999999917084176,0.0100000014775228,0.000149390804639643,572.739353555943
"5",0.09347834483524,0.185061655266582,0.000150009727510692,26.2514671628408
"6",0.0815422916321967,0.206519105449848,0.129001915495182,0.413234645713965
"7",0.00999999451930116,0.0100000319739211,0.00014999937534364,553.209699664233
"8",0.0246415809049929,0.0267230908077014,0.246123065100975,16.2510723408124
"9",0.00999998814140928,0.0100001227578905,0.000149999442229816,463.35240460511
"10",0.0269580898703631,0.00999999554225931,0.234145373668957,35.6984848237271
"11",0.00999999952488421,0.0100000162014048,8.80182512326553e-05,550.971272418311
"12",0.0375241885943515,0.0129531607753413,0.000149988018960119,59.9127067510275
