"","f_a","f_v","f_ter","f_wald_gsq"
"1",0.0628464870085052,0.283990730801478,0.169582478292349,13.6691360730703
"2",0.00999993106381009,0.0100000076346992,0.000149999171985727,776.828589165653
"3",0.0457932100470606,0.153319552902333,0.224343760739882,14.0842034648796
"4",0.00999997372181327,0.0100000388021426,0.000149999971988552,572.575310058012
"5",0.0381736416814971,0.108539795037982,0.230144175364499,22.0236374190281
"6",0.00999999976635419,0.00999999414962934,0.000149578831159964,654.642109452986
"7",0.00999999814002903,0.00999999988743788,0.000149962163491038,840.984491591221
"8",0.00999923246156503,0.0100001680932492,0.000149994810569614,522.071939631225
"9",0.00999998566531629,0.0100000224359138,0.000149997381648153,470.960002682472
"10",0.00999961188729561,0.0100000252585886,0.000149998276099345,651.897795556204
"11",0.118271514239733,0.158377777780198,0.0645360425084128,1.7899538542087
"12",0.03595809070268,0.0924387042344624,0.273664386843159,9.12727040801932
