target_x,target_y,rotation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,baseline_trials.thisRepN,baseline_trials.thisTrialN,baseline_trials.thisN,baseline_trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,block_trials.thisRepN,block_trials.thisTrialN,block_trials.thisN,block_trials.thisIndex,transfer_trials.thisRepN,transfer_trials.thisTrialN,transfer_trials.thisN,transfer_trials.thisIndex,Welcome.started,Welcome.stopped,mouse.started,mouse.stopped,text.started,text.stopped,mouse_2.started,mouse_2.stopped,demo_enclosing_1.started,demo_enclosing_1.stopped,demo_enclosing.started,demo_enclosing.stopped,demo_target.started,demo_target.stopped,demo_fixation.started,demo_fixation.stopped,demo_mouse.x,demo_mouse.y,demo_mouse.leftButton,demo_mouse.midButton,demo_mouse.rightButton,demo_mouse.time,demo_mouse.started,demo_mouse.stopped,demo_enclosing_feedback_1.started,demo_enclosing_feedback_1.stopped,demo_enclosing_feedback.started,demo_enclosing_feedback.stopped,demo_target_feedback.started,demo_target_feedback.stopped,demo_fixation_feedback.started,demo_fixation_feedback.stopped,demo_score_text.started,demo_score_text.stopped,text_3.started,text_3.stopped,mouse_6.started,mouse_6.stopped,baseline_enclosing_1.started,baseline_enclosing_1.stopped,baseline_enclosing.started,baseline_enclosing.stopped,baseline_target.started,baseline_target.stopped,baseline_fixation.started,baseline_fixation.stopped,baseline_mouse.x,baseline_mouse.y,baseline_mouse.leftButton,baseline_mouse.midButton,baseline_mouse.rightButton,baseline_mouse.time,baseline_mouse.started,baseline_mouse.stopped,baseline_enclosing_feedback_1.started,baseline_enclosing_feedback_1.stopped,baseline_enclosing_feedback.started,baseline_enclosing_feedback.stopped,baseline_target_feedback.started,baseline_target_feedback.stopped,baseline_fixation_feedback.started,baseline_fixation_feedback.stopped,baseline_score_text.started,baseline_score_text.stopped,text_2.started,text_2.stopped,mouse_3.started,mouse_3.stopped,rotated_enclosing_1.started,rotated_enclosing_1.stopped,rotated_enclosing.started,rotated_enclosing.stopped,rotated_target.started,rotated_target.stopped,rotated_fixation.started,rotated_fixation.stopped,rotated_mouse.x,rotated_mouse.y,rotated_mouse.leftButton,rotated_mouse.midButton,rotated_mouse.rightButton,rotated_mouse.time,rotated_mouse.started,rotated_mouse.stopped,rotated_enclosing_feedback_1.started,rotated_enclosing_feedback_1.stopped,rotated_enclosing_feedback.started,rotated_enclosing_feedback.stopped,rotated_target_feedback.started,rotated_target_feedback.stopped,rotated_fixation_feedback.started,rotated_fixation_feedback.stopped,rotated_score_text.started,rotated_score_text.stopped,rotated_breaks.started,rotated_breaks.stopped,mouse_5.started,mouse_5.stopped,transfer_enclosing_1.started,transfer_enclosing_1.stopped,transfer_enclosing.started,transfer_enclosing.stopped,transfer_target.started,transfer_target.stopped,transfer_fixation.started,transfer_fixation.stopped,transfer_mouse.x,transfer_mouse.y,transfer_mouse.leftButton,transfer_mouse.midButton,transfer_mouse.rightButton,transfer_mouse.time,transfer_mouse.started,transfer_mouse.stopped,transfer_enclosing_feedback_1.started,transfer_enclosing_feedback_1.stopped,transfer_enclosing_feedback.started,transfer_enclosing_feedback.stopped,transfer_target_feedback.started,transfer_target_feedback.stopped,transfer_fixation_feedback.started,transfer_fixation_feedback.stopped,text_4.started,text_4.stopped,done_text.started,done_text.stopped,mouse_4.started,mouse_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9.982699144631624,None,0.004608511924743652,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2068,001,2021_Apr_19_1157,vm_20xx,2020.2.4,60.01572409971034,
0.3,-0.3,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,833.7085969671607,None,0.5138481073081493,None,836.3084615021944,None,836.3084615021944,None,837.6249505728483,None,836.3084615021944,None,"[-0.16944444444444445, -0.17685185185185184, -0.1814814814814815, -0.18703703703703703, -0.1925925925925926, -0.1962962962962963, -0.20092592592592592, -0.20555555555555555, -0.20925925925925926, -0.21203703703703702, -0.21388888888888888, -0.21574074074074073, -0.21666666666666667, -0.21851851851851853, -0.2212962962962963, -0.22314814814814815, -0.225, -0.22592592592592592, -0.22685185185185186, -0.22777777777777777, -0.22777777777777777, -0.22870370370370371, -0.22870370370370371, -0.22870370370370371, -0.22870370370370371, -0.22962962962962963, -0.22962962962962963, -0.22962962962962963, -0.22962962962962963, -0.22962962962962963, -0.22962962962962963, -0.22962962962962963, -0.22962962962962963, -0.22962962962962963, -0.22962962962962963, -0.22962962962962963, -0.22870370370370371, -0.225, -0.22037037037037038, -0.21296296296296297, -0.20555555555555555, -0.19814814814814816, -0.19074074074074074, -0.18055555555555555, -0.1712962962962963, -0.1638888888888889, -0.15648148148148147, -0.15185185185185185, -0.14907407407407408, -0.14629629629629629, -0.14537037037037037, -0.14537037037037037, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14351851851851852, -0.14351851851851852, -0.1425925925925926, -0.14166666666666666, -0.14166666666666666, -0.1425925925925926, -0.14351851851851852, -0.14629629629629629, -0.14814814814814814, -0.15092592592592594, -0.1537037037037037, -0.15648148148148147, -0.16018518518518518, -0.1638888888888889, -0.1675925925925926, -0.17222222222222222, -0.175, -0.17685185185185184, -0.1787037037037037, -0.1787037037037037, -0.17962962962962964, -0.18055555555555555, -0.18055555555555555, -0.18055555555555555, -0.18055555555555555, -0.18055555555555555, -0.18055555555555555, -0.18055555555555555, -0.17962962962962964, -0.17962962962962964, -0.1787037037037037, -0.17777777777777778, -0.17685185185185184, -0.17685185185185184, -0.17685185185185184, -0.17592592592592593, -0.17592592592592593, -0.17592592592592593, -0.17592592592592593, -0.17592592592592593, -0.17592592592592593, -0.17592592592592593, -0.17592592592592593, -0.17592592592592593, -0.175, -0.175, -0.175, -0.17314814814814813, -0.16666666666666666, -0.1574074074074074, -0.14166666666666666, -0.12222222222222222, -0.10277777777777777, -0.08055555555555556, -0.05, -0.018518518518518517, 0.004629629629629629, 0.03148148148148148, 0.05648148148148148, 0.07592592592592592, 0.1]","[-0.2212962962962963, -0.225, -0.22777777777777777, -0.22962962962962963, -0.23148148148148148, -0.23148148148148148, -0.2324074074074074, -0.2324074074074074, -0.23333333333333334, -0.23333333333333334, -0.23333333333333334, -0.23333333333333334, -0.2324074074074074, -0.2324074074074074, -0.2324074074074074, -0.23148148148148148, -0.23055555555555557, -0.23055555555555557, -0.22962962962962963, -0.22962962962962963, -0.22962962962962963, -0.22962962962962963, -0.22870370370370371, -0.22870370370370371, -0.22870370370370371, -0.22870370370370371, -0.22870370370370371, -0.22870370370370371, -0.22870370370370371, -0.22870370370370371, -0.22870370370370371, -0.22870370370370371, -0.22870370370370371, -0.22870370370370371, -0.22870370370370371, -0.22870370370370371, -0.22962962962962963, -0.2324074074074074, -0.2361111111111111, -0.24166666666666667, -0.2462962962962963, -0.25092592592592594, -0.25462962962962965, -0.2601851851851852, -0.26666666666666666, -0.27037037037037037, -0.275, -0.27870370370370373, -0.28055555555555556, -0.2814814814814815, -0.2824074074074074, -0.2833333333333333, -0.2833333333333333, -0.28425925925925927, -0.2851851851851852, -0.28703703703703703, -0.287962962962963, -0.287962962962963, -0.28888888888888886, -0.2898148148148148, -0.2898148148148148, -0.2898148148148148, -0.2898148148148148, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29074074074074074, -0.29259259259259257, -0.2953703703703704, -0.3, -0.3055555555555556, -0.31203703703703706, -0.3175925925925926, -0.32592592592592595, -0.3351851851851852, -0.3425925925925926, -0.3509259259259259, -0.36018518518518516, -0.3675925925925926, -0.37592592592592594, -0.3824074074074074, -0.38981481481481484, -0.3962962962962963, -0.3990740740740741, -0.40185185185185185, -0.40370370370370373, -0.4046296296296296, -0.4046296296296296, -0.40555555555555556, -0.40555555555555556, -0.40555555555555556, -0.40555555555555556, -0.40555555555555556, -0.40555555555555556, -0.40555555555555556, -0.40555555555555556, -0.40555555555555556, -0.40555555555555556, -0.40555555555555556, -0.40555555555555556, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4046296296296296, -0.4027777777777778, -0.4009259259259259, -0.39814814814814814, -0.39444444444444443, -0.3907407407407407, -0.3888888888888889, -0.38796296296296295, -0.38981481481481484, -0.39444444444444443, -0.39814814814814814, -0.4046296296296296]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8.84421169757843e-05, 0.01681458204984665, 0.03341123089194298, 0.05006492882966995, 0.06692357733845711, 0.08339798077940941, 0.10004141554236412, 0.11680498346686363, 0.13339197263121605, 0.15004536882042885, 0.16673166677355766, 0.18340981379151344, 0.20005656778812408, 0.21672535687685013, 0.23338207229971886, 0.25005780532956123, 0.2670278362929821, 0.28338149935007095, 0.300030667334795, 0.3170834071934223, 0.3333703614771366, 0.350059375166893, 0.3668676167726517, 0.3833341710269451, 0.3999987319111824, 0.416658166795969, 0.4333438575267792, 0.449978843331337, 0.46665457263588905, 0.4833894670009613, 0.49998852983117104, 0.5166479647159576, 0.5333230905234814, 0.5499828271567822, 0.5667252652347088, 0.5833717174828053, 0.6000362820923328, 0.6168629378080368, 0.6333575621247292, 0.6500166915357113, 0.6667742244899273, 0.6833920031785965, 0.7000227607786655, 0.7167081497609615, 0.7334201037883759, 0.7500158473849297, 0.766689769923687, 0.7833419591188431, 0.8000077269971371, 0.8168678879737854, 0.8333459123969078, 0.850015003234148, 0.8667299747467041, 0.8833353780210018, 0.9000117145478725, 0.9167146123945713, 0.9333529137074947, 0.9499353766441345, 0.966666042804718, 0.9833318144083023, 0.9999598562717438, 1.0166223086416721, 1.0332750976085663, 1.0500000305473804, 1.0666178092360497, 1.0832696966826916, 1.099929429590702, 1.1166594959795475, 1.1332727447152138, 1.1498844847083092, 1.1666190773248672, 1.1832613050937653, 1.199947901070118, 1.2166314832866192, 1.2332178689539433, 1.2499521598219872, 1.266599215567112, 1.2832649871706963, 1.3000647760927677, 1.3165865689516068, 1.333336554467678, 1.3499105647206306, 1.366645459085703, 1.3832605183124542, 1.3999374583363533, 1.4167493246495724, 1.4332961663603783, 1.4499537870287895, 1.466720074415207, 1.4833218529820442, 1.4999595545232296, 1.5166401155292988, 1.533330637961626, 1.5499580763280392, 1.5666274689137936, 1.5832790546119213, 1.5999710857868195, 1.6167289167642593, 1.6333008147776127, 1.649965077638626, 1.666702687740326, 1.683239571750164, 1.699966013431549, 1.7168026305735111, 1.7333011776208878, 1.7499346509575844, 1.7666254751384258, 1.7832251451909542, 1.7998930290341377, 1.8165829479694366, 1.8332254737615585, 1.84989607706666, 1.8666246309876442, 1.8832825534045696, 1.89989248290658, 1.916788261383772, 1.9332605488598347, 1.9499408081173897, 1.966816060245037, 1.9832095690071583, 1.9999411404132843, 2.0167880207300186, 2.0332032591104507, 2.0498829148709774, 2.0665486864745617, 2.083239510655403, 2.099883247166872, 2.1165668293833733, 2.133215092122555, 2.149925235658884, 2.1666030809283257, 2.1831924840807915, 2.1999433748424053, 2.21683070063591, 2.2332426197826862, 2.249910805374384, 2.2667911909520626, 2.2832707203924656, 2.2999147586524487, 2.3165844567120075, 2.3332604877650738, 2.349911168217659, 2.366574827581644, 2.383239693939686, 2.3999018408358097, 2.4170725978910923]",1.3414460457861423,None,840.0748225599527,None,840.0748225599527,None,840.0748225599527,None,840.0748225599527,840.5747477002442,840.0748225599527,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2068,001,2021_Apr_19_1157,vm_20xx,2020.2.4,60.01572409971034,
0.3,0.3,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,841.0746909528971,None,841.0746909528971,None,841.9413524083793,None,841.0746909528971,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.06851851851851852, -0.05740740740740741, -0.03981481481481482, -0.018518518518518517, 0.010185185185185186, 0.03425925925925926, 0.05925925925925926, 0.08611111111111111, 0.1175925925925926, 0.14814814814814814, 0.1675925925925926, 0.19814814814814816, 0.21851851851851853, 0.24351851851851852, 0.26296296296296295, 0.2861111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15648148148148147, -0.14722222222222223, -0.13425925925925927, -0.11944444444444445, -0.1, -0.08425925925925926, -0.06851851851851852, -0.05092592592592592, -0.032407407407407406, -0.013888888888888888, -0.001851851851851852, 0.01574074074074074, 0.027777777777777776, 0.041666666666666664, 0.05277777777777778, 0.06481481481481481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00014579296112060547, 0.016781378537416458, 0.03342239931225777, 0.05011593922972679, 0.06676118448376656, 0.08342514559626579, 0.1001238152384758, 0.11677208170294762, 0.13342608138918877, 0.15010694414377213, 0.16676335781812668, 0.18341101706027985, 0.20009006932377815, 0.21675704792141914, 0.23340893536806107, 0.25005297362804413, 0.26676372066140175, 0.28341711685061455, 0.30013812333345413, 0.31673597916960716, 0.33338816836476326, 0.35009680315852165, 0.36673299223184586, 0.38340479880571365, 0.4000856652855873, 0.4167284928262234, 0.4334256574511528, 0.45008116587996483, 0.46673697605729103, 0.483397014439106, 0.5000679157674313, 0.5167285539209843, 0.5333937220275402, 0.5501014515757561, 0.5667237564921379, 0.5833834894001484, 0.6000821627676487, 0.6167252957820892, 0.6333880461752415, 0.6500770598649979, 0.6667192876338959, 0.683391097933054, 0.7000692449510098, 0.7167727462947369, 0.7334161810576916, 0.7500599175691605, 0.7667069733142853, 0.7833594642579556, 0.800061758607626, 0.81671092659235, 0.8333510421216488, 0.8500518277287483, 0.8667022027075291, 0.8833525814116001, 0.9000243879854679, 0.9166925735771656, 0.9333698153495789, 0.9500461518764496, 0.966698944568634, 0.9833532460033894, 1.0000181123614311, 1.01668206974864, 1.0333556905388832, 1.050053458660841, 1.0666935704648495, 1.0833445526659489, 1.1000356785953045, 1.1166416853666306, 1.1334879584610462, 1.1500326916575432, 1.1666839718818665, 1.1833415925502777, 1.2000505290925503, 1.2166809849441051, 1.2333524897694588, 1.250027921050787, 1.2666680365800858, 1.2833362221717834, 1.3000418357551098, 1.3166644424200058, 1.3333407789468765, 1.3500041365623474, 1.3666608519852161, 1.383342619985342, 1.4000041671097279, 1.4166642017662525, 1.4333462715148926, 1.4500207975506783, 1.4667052812874317, 1.4833604879677296, 1.5000250525772572, 1.5166564136743546, 1.5333215817809105, 1.550010897219181, 1.5666516162455082, 1.5833098404109478, 1.600013643503189, 1.6166474185883999, 1.6333400532603264, 1.6500003933906555, 1.6666456386446953, 1.6833343505859375, 1.6999835185706615, 1.716638121753931, 1.7333099320530891, 1.7499763034284115, 1.766749233007431, 1.7833863273262978, 1.8000517971813679, 1.8166360706090927, 1.8333543613553047, 1.8500651083886623, 1.8667070344090462, 1.8833652585744858, 1.8999622091650963, 1.9166925735771656, 1.9333707205951214, 1.9500419273972511, 1.9666880778968334, 1.9833143055438995, 2.000097494572401, 2.0166235119104385, 2.033383458852768, 2.050030518323183, 2.0665731355547905, 2.0833454579114914, 2.0999913066625595, 2.1166332326829433, 2.1333581656217575, 2.150013070553541, 2.166600964963436, 2.1833557821810246, 2.2000544518232346, 2.216671023517847, 2.233267370611429, 2.2500224858522415, 2.266645096242428, 2.283268306404352, 2.2999669797718525, 2.316699456423521, 2.333416845649481, 2.3503763116896152, 2.3666041046380997, 2.383357711136341, 2.400021068751812, 2.4166720509529114, 2.4332880154252052, 2.4500259272754192, 2.4666156359016895, 2.483341172337532, 2.499927256256342, 2.5166675820946693, 2.533278115093708, 2.550020556896925, 2.566660065203905, 2.5833336859941483, 2.6000900119543076, 2.6165710538625717, 2.6332507096230984, 2.650029368698597, 2.666587382555008, 2.683262210339308, 2.700013402849436, 2.7165219113230705, 2.73318949341774, 2.7498226650059223, 2.7665192261338234, 2.7831653766334057, 2.7998779341578484, 2.816489975899458, 2.8331925719976425, 2.850092876702547, 2.8665047958493233, 2.88316785171628, 2.899833019822836, 2.9165141843259335, 2.9331799559295177, 2.9500835798680782]",0.8955450728535652,None,844.9078020304441,None,844.9078020304441,None,844.9078020304441,None,844.9078020304441,845.407779391855,844.9078020304441,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2068,001,2021_Apr_19_1157,vm_20xx,2020.2.4,60.01572409971034,
