target_x,target_y,rotation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,baseline_trials.thisRepN,baseline_trials.thisTrialN,baseline_trials.thisN,baseline_trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,block_trials.thisRepN,block_trials.thisTrialN,block_trials.thisN,block_trials.thisIndex,transfer_trials.thisRepN,transfer_trials.thisTrialN,transfer_trials.thisN,transfer_trials.thisIndex,Welcome.started,Welcome.stopped,mouse.started,mouse.stopped,text.started,text.stopped,mouse_2.started,mouse_2.stopped,demo_enclosing_1.started,demo_enclosing_1.stopped,demo_enclosing.started,demo_enclosing.stopped,demo_target.started,demo_target.stopped,demo_fixation.started,demo_fixation.stopped,demo_mouse.x,demo_mouse.y,demo_mouse.leftButton,demo_mouse.midButton,demo_mouse.rightButton,demo_mouse.time,demo_mouse.started,demo_mouse.stopped,demo_enclosing_feedback_1.started,demo_enclosing_feedback_1.stopped,demo_enclosing_feedback.started,demo_enclosing_feedback.stopped,demo_target_feedback.started,demo_target_feedback.stopped,demo_fixation_feedback.started,demo_fixation_feedback.stopped,demo_score_text.started,demo_score_text.stopped,text_3.started,text_3.stopped,mouse_6.started,mouse_6.stopped,baseline_enclosing_1.started,baseline_enclosing_1.stopped,baseline_enclosing.started,baseline_enclosing.stopped,baseline_target.started,baseline_target.stopped,baseline_fixation.started,baseline_fixation.stopped,baseline_mouse.x,baseline_mouse.y,baseline_mouse.leftButton,baseline_mouse.midButton,baseline_mouse.rightButton,baseline_mouse.time,baseline_mouse.started,baseline_mouse.stopped,baseline_enclosing_feedback_1.started,baseline_enclosing_feedback_1.stopped,baseline_enclosing_feedback.started,baseline_enclosing_feedback.stopped,baseline_target_feedback.started,baseline_target_feedback.stopped,baseline_fixation_feedback.started,baseline_fixation_feedback.stopped,baseline_score_text.started,baseline_score_text.stopped,text_2.started,text_2.stopped,mouse_3.started,mouse_3.stopped,rotated_enclosing_1.started,rotated_enclosing_1.stopped,rotated_enclosing.started,rotated_enclosing.stopped,rotated_target.started,rotated_target.stopped,rotated_fixation.started,rotated_fixation.stopped,rotated_mouse.x,rotated_mouse.y,rotated_mouse.leftButton,rotated_mouse.midButton,rotated_mouse.rightButton,rotated_mouse.time,rotated_mouse.started,rotated_mouse.stopped,rotated_enclosing_feedback_1.started,rotated_enclosing_feedback_1.stopped,rotated_enclosing_feedback.started,rotated_enclosing_feedback.stopped,rotated_target_feedback.started,rotated_target_feedback.stopped,rotated_fixation_feedback.started,rotated_fixation_feedback.stopped,rotated_score_text.started,rotated_score_text.stopped,rotated_breaks.started,rotated_breaks.stopped,mouse_5.started,mouse_5.stopped,transfer_enclosing_1.started,transfer_enclosing_1.stopped,transfer_enclosing.started,transfer_enclosing.stopped,transfer_target.started,transfer_target.stopped,transfer_fixation.started,transfer_fixation.stopped,transfer_mouse.x,transfer_mouse.y,transfer_mouse.leftButton,transfer_mouse.midButton,transfer_mouse.rightButton,transfer_mouse.time,transfer_mouse.started,transfer_mouse.stopped,transfer_enclosing_feedback_1.started,transfer_enclosing_feedback_1.stopped,transfer_enclosing_feedback.started,transfer_enclosing_feedback.stopped,transfer_target_feedback.started,transfer_target_feedback.stopped,transfer_fixation_feedback.started,transfer_fixation_feedback.stopped,text_4.started,text_4.stopped,done_text.started,done_text.stopped,mouse_4.started,mouse_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,54.46089173108339,None,0.0016849953681230545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032,001,2021_Feb_26_0855,vm_20xx,2020.2.4,99.93333420943388,
-0.3,0.3,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,393.4471634943038,None,0.5066110473126173,None,402.3331149928272,None,402.3331149928272,None,403.54362065531313,None,402.3331149928272,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22037037037037038, -0.22314814814814815, -0.22685185185185186, -0.22870370370370371, -0.2324074074074074, -0.2361111111111111, -0.23981481481481481, -0.24166666666666667, -0.2462962962962963, -0.25, -0.2537037037037037, -0.2574074074074074, -0.25925925925925924, -0.26296296296296295, -0.26666666666666666, -0.26944444444444443, -0.2722222222222222, -0.2759259259259259, -0.2796296296296296, -0.2833333333333333, -0.2861111111111111, -0.2898148148148148, -0.29444444444444445, -0.29907407407407405, -0.30185185185185187, -0.3055555555555556, -0.3101851851851852, -0.3148148148148148, -0.3194444444444444, -0.32222222222222224, -0.32685185185185184, -0.33055555555555555, -0.3351851851851852, -0.33796296296296297, -0.3425925925925926, -0.3472222222222222, -0.3509259259259259, -0.35462962962962963, -0.35833333333333334, -0.362962962962963, -0.3675925925925926, -0.37037037037037035, -0.375, -0.3787037037037037, -0.3824074074074074, -0.3861111111111111, -0.38981481481481484, -0.39351851851851855, -0.3972222222222222, -0.4009259259259259, -0.40370370370370373, -0.4083333333333333, -0.41203703703703703, -0.41574074074074074, -0.4185185185185185, -0.42314814814814816, -0.42777777777777776, -0.43148148148148147, -0.43425925925925923, -0.4388888888888889, -0.44351851851851853, -0.44722222222222224, -0.45, -0.4546296296296296, -0.4583333333333333, -0.46111111111111114, -0.4638888888888889, -0.4675925925925926, -0.4703703703703704, -0.4740740740740741, -0.47685185185185186, -0.4787037037037037, -0.48055555555555557, -0.48333333333333334, -0.4861111111111111, -0.487962962962963, -0.4898148148148148, -0.4925925925925926, -0.49537037037037035, -0.49722222222222223, -0.5, -0.5037037037037037, -0.5064814814814815, -0.5083333333333333, -0.5111111111111111, -0.512962962962963, -0.5157407407407407, -0.5185185185185185, -0.5203703703703704, -0.5222222222222223, -0.525, -0.5277777777777778, -0.5296296296296297, -0.5324074074074074, -0.5351851851851852, -0.5388888888888889, -0.5416666666666666]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05277777777777778, -0.05092592592592592, -0.04814814814814815, -0.046296296296296294, -0.04351851851851852, -0.040740740740740744, -0.03796296296296296, -0.03611111111111111, -0.032407407407407406, -0.02962962962962963, -0.025925925925925925, -0.022222222222222223, -0.020370370370370372, -0.016666666666666666, -0.013888888888888888, -0.011111111111111112, -0.008333333333333333, -0.005555555555555556, -0.001851851851851852, 0.001851851851851852, 0.003703703703703704, 0.007407407407407408, 0.011111111111111112, 0.013888888888888888, 0.016666666666666666, 0.019444444444444445, 0.022222222222222223, 0.025925925925925925, 0.028703703703703703, 0.030555555555555555, 0.03333333333333333, 0.037037037037037035, 0.03981481481481482, 0.041666666666666664, 0.044444444444444446, 0.04722222222222222, 0.049074074074074076, 0.05092592592592592, 0.053703703703703705, 0.05648148148148148, 0.05925925925925926, 0.06111111111111111, 0.06388888888888888, 0.06666666666666667, 0.06851851851851852, 0.0712962962962963, 0.07314814814814814, 0.07685185185185185, 0.07962962962962963, 0.08333333333333333, 0.08518518518518518, 0.08796296296296297, 0.09166666666666666, 0.09444444444444444, 0.0962962962962963, 0.1, 0.10277777777777777, 0.10555555555555556, 0.10740740740740741, 0.1111111111111111, 0.11388888888888889, 0.1175925925925926, 0.11944444444444445, 0.12222222222222222, 0.125, 0.12777777777777777, 0.12962962962962962, 0.13333333333333333, 0.1361111111111111, 0.1388888888888889, 0.1425925925925926, 0.14351851851851852, 0.14537037037037037, 0.14814814814814814, 0.15, 0.15185185185185185, 0.1537037037037037, 0.15555555555555556, 0.15833333333333333, 0.16018518518518518, 0.16296296296296298, 0.16574074074074074, 0.1685185185185185, 0.17037037037037037, 0.17314814814814813, 0.17592592592592593, 0.17777777777777778, 0.18055555555555555, 0.1824074074074074, 0.18518518518518517, 0.18703703703703703, 0.18981481481481483, 0.19166666666666668, 0.19537037037037036, 0.19814814814814816, 0.20092592592592592, 0.2037037037037037]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00011319480836391449, 0.010098163038492203, 0.02010275050997734, 0.03011367842555046, 0.04008023254573345, 0.0501325149089098, 0.060152195394039154, 0.07015044428408146, 0.08015322126448154, 0.09011041931807995, 0.1001865454018116, 0.11016758903861046, 0.12016946077346802, 0.13018310442566872, 0.1401626393198967, 0.15017537772655487, 0.16017483361065388, 0.1702059842646122, 0.18018974550068378, 0.19023417867720127, 0.20029008015990257, 0.21022645011544228, 0.2202165499329567, 0.23027486726641655, 0.2402396108955145, 0.2502764966338873, 0.26027142629027367, 0.270276315510273, 0.2802763767540455, 0.29028609581291676, 0.3002879675477743, 0.3102991972118616, 0.32071339897811413, 0.33033010736107826, 0.3403247334063053, 0.35030155070126057, 0.36034356988966465, 0.37034423276782036, 0.3803618010133505, 0.39035793766379356, 0.4003736935555935, 0.4103239495307207, 0.42038649320602417, 0.4303865525871515, 0.4404035173356533, 0.45039814338088036, 0.4604184292256832, 0.4704178851097822, 0.48042669892311096, 0.49042494781315327, 0.500446742400527, 0.5104522351175547, 0.5204510893672705, 0.5304653365164995, 0.5404816959053278, 0.5504657588899136, 0.5604769885540009, 0.5705036111176014, 0.5805015582591295, 0.5905118826776743, 0.6004886999726295, 0.6105177383869886, 0.6205114591866732, 0.6305429115891457, 0.6405257675796747, 0.650537297129631, 0.6605880688875914, 0.6705860160291195, 0.6806395053863525, 0.6906389612704515, 0.7005871031433344, 0.7105904836207628, 0.7205999027937651, 0.7306265253573656, 0.7406120970845222, 0.7506326828151941, 0.7606493458151817, 0.7706391420215368, 0.7806355804204941, 0.7906504310667515, 0.800670113414526, 0.8106472324579954, 0.8206551410257816, 0.8306473530828953, 0.8406075686216354, 0.8506758473813534, 0.8606750033795834, 0.8706892505288124, 0.8806343730539083, 0.8907035570591688, 0.9007012043148279, 0.9107042830437422, 0.9207103792577982, 0.930839030072093, 0.9407358560711145, 0.9507389348000288, 0.9607094135135412, 0.9707704484462738, 0.9807641692459583, 0.99076272174716, 1.0007455758750439, 1.0107471458613873, 1.0207475069910288, 1.0307880155742168, 1.0407926049083471, 1.0508014187216759, 1.0607999693602324, 1.0707653164863586, 1.0809664111584425, 1.0907609090209007, 1.1007431615144014, 1.1107501648366451, 1.1207595821470022, 1.1307638678699732, 1.14078264310956, 1.1507905516773462, 1.1607969515025616, 1.1708178389817476, 1.1808206159621477, 1.1908010561019182, 1.200840961188078, 1.210827136412263, 1.2208471186459064, 1.2308432552963495, 1.2408671621233225, 1.2508654110133648, 1.2608856949955225, 1.2708848509937525, 1.2808909472078085, 1.2908741049468517, 1.3008835222572088, 1.3109092395752668, 1.3209174498915672, 1.3309235479682684, 1.3409214951097965, 1.3509472124278545, 1.3609255403280258, 1.3709506541490555, 1.3809567522257566, 1.390963451936841, 1.4009532500058413, 1.4109759498387575, 1.4209591057151556, 1.4309751652181149, 1.4409990720450878, 1.4509752858430147, 1.4609786663204432, 1.4710167590528727, 1.4810304027050734, 1.4910280480980873, 1.5010374672710896, 1.5110438652336597, 1.52104845456779, 1.5310337245464325, 1.5410681944340467, 1.5510682556778193, 1.561073750257492, 1.5710641499608755, 1.5810916796326637, 1.5910950601100922, 1.6011026669293642, 1.6110912561416626, 1.6211187858134508, 1.631101941689849, 1.6411104537546635, 1.6511382851749659, 1.661160683259368, 1.6711368970572948, 1.681161105632782, 1.6911696176975965, 1.7011687718331814, 1.7111796997487545, 1.721184890717268, 1.7312715835869312, 1.7411741446703672, 1.7512152586132288, 1.7612071689218283, 1.7712096441537142, 1.781205778941512, 1.7912324033677578, 1.8012143522500992, 1.811223166063428, 1.8212304711341858, 1.8312570936977863, 1.8412432689219713, 1.8512729108333588, 1.861290479078889, 1.871285106986761, 1.8812905997037888, 1.8913329187780619, 1.9013260379433632, 1.911308892071247, 1.9213158953934908, 1.93136334605515, 1.9413621984422207, 1.9513199999928474, 1.961338171735406, 1.9713494013994932, 1.9813778344541788, 1.9913549553602934, 2.0013710130006075, 2.0113997496664524, 2.021389849483967, 2.0313850790262222, 2.041748872026801]",1.2263899687677622,None,405.6049941442907,None,405.6049941442907,None,405.6049941442907,None,405.6049941442907,406.1053388584405,405.6049941442907,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032,001,2021_Feb_26_0855,vm_20xx,2020.2.4,99.93333420943388,
