"","f_a","f_v","f_ter","f_wald_gsq"
"1",0.00999999765062591,0.0100000093440213,0.000149359676129303,439.579753462718
"2",0.00993649607165936,0.010000008143097,0.000149989237806594,481.351882867698
"3",0.00999921988559162,0.0100000639232482,0.000149999571930031,392.61379144749
"4",0.00999999362320918,0.0100000188121366,1.10030533914323e-05,452.157360939377
"5",0.00999999901414505,0.0100003905565241,0.000146128912577303,563.442108793325
"6",0.0099999239869533,0.0100000120764223,0.000149998147788006,464.180550282999
"7",0.00993655503108136,0.0100000003365687,0.000149992411158028,800.38366530591
"8",0.00999999437727127,0.0100001719698612,0.000149999389950832,534.732252857531
"9",0.00999995000324391,0.0100000168073371,0.000149999904839871,511.679472838387
"10",0.00999999409886283,0.0100000765554129,-0.000148106467576944,533.351648104244
"11",0.00999999978578505,0.0100000023627965,0.000149973488954049,503.981240309196
"12",0.00998916879675474,0.00999998647277778,0.000149999687783378,443.054449050841
