trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,target_x,target_y,rotation,Welcome.started,Welcome.stopped,mouse.started,mouse.stopped,text.started,text.stopped,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,9.666580500000236,None,0.01311870999779785,None,,,,,0,001,2021_Mar_11_1352,vm_20xx,2020.2.4,60.13626878514698,
,,,,,,,,,,,,,,,10.114699400000063,None,0.5049420299992562,None,,,,,,,
