trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,target_x,target_y,rotation,Welcome.started,Welcome.stopped,mouse.started,mouse.stopped,text.started,text.stopped,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,15.0335730999941,None,0.007288250082638115,None,,,,,0,001,2021_Mar_15_1128,vm_20xx,2020.2.4,60.172816327454136,
,,,,,,,,,,,,,,,15.643356500018854,None,0.503017050010385,None,,,,,,,
