trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,target_x,target_y,rotation,Welcome.started,Welcome.stopped,mouse.started,mouse.stopped,text.started,text.stopped,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,9.09571920000053,None,0.0003041499985556584,None,,,,,0,001,2021_Mar_11_1409,vm_20xx,2020.2.4,59.960234372539105,
,,,,,,,,,,,,,,,9.630074000000604,None,0.5089990899996337,None,,,,,,,
