trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,target_x,target_y,rotation,Welcome.started,Welcome.stopped,mouse.started,mouse.stopped,text.started,text.stopped,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,9.897654800000964,None,0.013713979999010917,None,,,,,0,001,2021_Mar_11_1403,vm_20xx,2020.2.4,59.72088845569034,
,,,,,,,,,,,,,,,10.594844999999623,None,0.5106640400008473,None,,,,,,,
