target_x,target_y,rotation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Welcome.started,Welcome.stopped,mouse.started,mouse.stopped,text.started,text.stopped,mouse_2.started,mouse_2.stopped,demo_enclosing.started,demo_enclosing.stopped,demo_target.started,demo_target.stopped,demo_fixation.started,demo_fixation.stopped,demo_mouse.x,demo_mouse.y,demo_mouse.leftButton,demo_mouse.midButton,demo_mouse.rightButton,demo_mouse.time,demo_mouse.started,demo_mouse.stopped,demo_enclosing_feedback.started,demo_enclosing_feedback.stopped,demo_target_feedback.started,demo_target_feedback.stopped,demo_fixation_feedback.started,demo_fixation_feedback.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,12.332718300000124,None,0.009538500005874084,None,,,,,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_13_1648,vm_20xx,2020.2.4,60.0512958172997,
-0.3,0.3,0,0,0,0,0,0,0,0,1,,,,,13.937280500002089,None,0.503912220003258,None,15.261091500000475,None,15.261091500000475,None,15.261091500000475,None,"[-0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023148148148148147, -0.03611111111111111, -0.05185185185185185, -0.06851851851851852, -0.08888888888888889, -0.10277777777777777, -0.11481481481481481, -0.1259259259259259, -0.14351851851851852, -0.1537037037037037, -0.1638888888888889, -0.16944444444444445, -0.1787037037037037, -0.18796296296296297, -0.2, -0.20925925925925926, -0.2222222222222222, -0.23055555555555557, -0.23796296296296296, -0.25, -0.2574074074074074, -0.2657407407407407, -0.2722222222222222, -0.2796296296296296, -0.28425925925925927, -0.28888888888888886, -0.2935185185185185, -0.3, -0.3055555555555556]","[0.07685185185185185, 0.07685185185185185, 0.07685185185185185, 0.07685185185185185, 0.07685185185185185, 0.07685185185185185, 0.07685185185185185, 0.07685185185185185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020370370370370372, 0.032407407407407406, 0.044444444444444446, 0.05740740740740741, 0.07685185185185185, 0.08888888888888889, 0.10092592592592593, 0.11296296296296296, 0.12962962962962962, 0.14074074074074075, 0.15092592592592594, 0.1574074074074074, 0.1675925925925926, 0.1787037037037037, 0.19074074074074074, 0.2037037037037037, 0.21851851851851853, 0.22685185185185186, 0.23425925925925925, 0.24722222222222223, 0.25833333333333336, 0.26851851851851855, 0.275, 0.2824074074074074, 0.2861111111111111, 0.28888888888888886, 0.2935185185185185, 0.3037037037037037, 0.3111111111111111]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00025269999969168566, 0.014716800000314834, 0.036184299999149516, 0.05509130000064033, 0.07281049999801326, 0.08932199999981094, 0.10586989999865182, 0.12348539999948116, 0.1397709999982908, 0.15719909999825177, 0.17331039999771747, 0.1897657999979856, 0.20635929999843938, 0.22314600000026985, 0.2398828000004869, 0.2566179999994347, 0.2737390000002051, 0.29046240000025136, 0.3065332000005583, 0.32294569999794476, 0.3395920999973896, 0.35625509999954375, 0.37295649999941816, 0.3895859999975073, 0.4063389000002644, 0.422703599997476, 0.43943949999811593, 0.456302799997502, 0.47279879999769037, 0.4894786999975622, 0.5061075999983586, 0.523039499999868, 0.539583899997524, 0.556328399998165, 0.5725198000000091, 0.5893236999982037, 0.60700419999921, 0.6225699999995413, 0.6393833000001905, 0.655885500000295, 0.6727857000005315, 0.6893146999973396, 0.7058773999997356, 0.7225504999987606, 0.7392720999996527, 0.7558424999988347, 0.7725957000002381, 0.7893196000004536, 0.805934599997272, 0.8228507999992871, 0.8391410000003816, 0.8557990999979666, 0.8725622999991174, 0.8889531999993778, 0.9057059999977355, 0.9223954999979469, 0.9389283999989857, 0.9555182000003697, 0.9721905999977025, 0.9892080999998143, 1.005469699997775, 1.022128900000098, 1.039158999999927, 1.0553846000002522, 1.0723983999996562, 1.0889653999984148, 1.1058411999983946, 1.122104699999909, 1.1388766999989457, 1.1553504999974393, 1.1727643999984139, 1.1888921999998274, 1.2054681000008713, 1.2220133999981044, 1.2392545999973663, 1.255230799997662, 1.2733432999993965, 1.2881954000004043, 1.3048259999995935, 1.3215328000005684, 1.3381147000000055, 1.3546389999974053, 1.3720537000008335, 1.3879086999986612, 1.404679600000236, 1.421213199999329, 1.4380856999996467, 1.4547383999997692, 1.471211599997332, 1.4879510999999184, 1.5046922999972594, 1.5227324000006774, 1.5386952000008023, 1.5568113000008452, 1.5716828999975405, 1.588829500000429, 1.6053207999975712, 1.622330800000782, 1.6385401999978058, 1.6548651999983122, 1.6717680000001565, 1.688681199997518, 1.7052140999985568, 1.7215131999982987, 1.7383558000001358, 1.75478959999964, 1.7715977000007115, 1.788202799998544, 1.806606099999044, 1.8214982999998028, 1.838108399999328, 1.8554296999973303, 1.8723995000000286, 1.8884321999976237, 1.90477699999974, 1.9217728000003262, 1.9386277999983577, 1.954517099999066, 1.9713297999987844, 1.9879879000000074, 2.0048500999982934]",0.0063266399993153755,None,17.278634900001634,None,17.278634900001634,None,17.278634900001634,None,0,001,2020_Oct_13_1648,vm_20xx,2020.2.4,60.0512958172997,
0.3,-0.3,0,0,0,0,0,0,1,1,3,,,,,,,,,17.78582119999919,None,17.78582119999919,None,17.78582119999919,None,"[-0.34814814814814815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003703703703703704, 0.03333333333333333, 0.05, 0.06574074074074074, 0.09351851851851851, 0.11018518518518519, 0.12314814814814815, 0.13518518518518519, 0.1537037037037037, 0.1675925925925926, 0.18055555555555555, 0.19444444444444445, 0.20925925925925926, 0.2212962962962963, 0.23148148148148148, 0.25092592592592594, 0.26481481481481484, 0.27685185185185185, 0.28888888888888886, 0.3055555555555556, 0.31666666666666665, 0.325]","[0.35555555555555557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.005555555555555556, -0.03148148148148148, -0.04722222222222222, -0.06296296296296296, -0.08333333333333333, -0.09537037037037037, -0.10925925925925926, -0.11944444444444445, -0.13518518518518519, -0.14814814814814814, -0.15833333333333333, -0.17037037037037037, -0.18611111111111112, -0.19722222222222222, -0.20925925925925926, -0.22407407407407406, -0.23333333333333334, -0.24537037037037038, -0.2574074074074074, -0.2722222222222222, -0.2814814814814815, -0.2898148148148148]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0003929999984393362, 0.011401600000681356, 0.02602189999743132, 0.04237469999861787, 0.05914449999909266, 0.07552859999850625, 0.09230530000058934, 0.10897249999834457, 0.12566039999728673, 0.142098199998145, 0.1590321000003314, 0.1757778999999573, 0.19216749999759486, 0.20895409999866388, 0.2255483999979333, 0.24212469999838504, 0.2588369999975839, 0.27528309999979683, 0.29214629999842145, 0.3087543999972695, 0.3258466999977827, 0.34187399999791523, 0.3587277000005997, 0.37545289999980014, 0.39206039999771747, 0.4087841999971715, 0.42521119999946677, 0.4419705999971484, 0.45859179999752087, 0.4753089000005275, 0.4919389999995474, 0.5085939999989932, 0.5252492999970855, 0.5419758999996702, 0.5586669999975129, 0.5757806999972672, 0.5926299999991897, 0.6084202999991248, 0.6253971999976784, 0.6416725999988557, 0.6582409999973606, 0.6751046999997925, 0.6917059000006702, 0.7084343999995326, 0.7253829000001133, 0.7416795999997703, 0.7583047999978589, 0.7748872999982268, 0.7910952999991423, 0.8077807999979996, 0.8245160000005853, 0.8410762999992585, 0.8577933999986271, 0.8745210999986739, 0.8910356999986107, 0.9075010999986262, 0.9244039999975939, 0.9409046000000671, 0.9576605999973253, 0.9740717999993649, 0.9911385999985214, 1.0079471999997622, 1.0247347000004083, 1.0422306999971624, 1.0582834999986517, 1.074867399998766, 1.0918525999986741, 1.1088569999992615, 1.1248904999993101, 1.1413718999974662, 1.1579779999992752, 1.1746171999984654, 1.1914041999989422, 1.2078619999992952, 1.2243581999973685, 1.2412546999985352, 1.258248599999206, 1.2747133999982907, 1.2921552999978303, 1.3079101000002993, 1.3254616999984137, 1.3413029999974242, 1.3592219999991357, 1.3745636999992712]",0.008143420000124024,None,19.17103340000176,None,19.17103340000176,None,19.17103340000176,None,0,001,2020_Oct_13_1648,vm_20xx,2020.2.4,60.0512958172997,
-0.3,-0.3,0,0,0,0,0,0,2,2,2,,,,,,,,,19.681880100000853,None,19.681880100000853,None,19.681880100000853,None,"[0.4009259259259259, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016666666666666666, -0.03518518518518519, -0.05740740740740741, -0.08055555555555556, -0.09907407407407408, -0.11574074074074074, -0.1287037037037037, -0.1425925925925926, -0.15092592592592594, -0.1574074074074074, -0.16944444444444445, -0.17685185185185184, -0.18518518518518517, -0.19166666666666668, -0.2, -0.2101851851851852, -0.21574074074074073, -0.2222222222222222, -0.23055555555555557, -0.2351851851851852, -0.24074074074074073, -0.24537037037037038, -0.2518518518518518, -0.2564814814814815, -0.2601851851851852, -0.26296296296296295, -0.26851851851851855, -0.27314814814814814, -0.2759259259259259, -0.2814814814814815, -0.2861111111111111, -0.28888888888888886, -0.2916666666666667, -0.29444444444444445, -0.29907407407407405, -0.30185185185185187, -0.30462962962962964, -0.3101851851851852, -0.3138888888888889, -0.31574074074074077, -0.31851851851851853, -0.3212962962962963, -0.32407407407407407]","[-0.3611111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018518518518518517, -0.03611111111111111, -0.05555555555555555, -0.07592592592592592, -0.09074074074074075, -0.10277777777777777, -0.11203703703703703, -0.12407407407407407, -0.13240740740740742, -0.14074074074074075, -0.1527777777777778, -0.15925925925925927, -0.16666666666666666, -0.17314814814814813, -0.17962962962962964, -0.18703703703703703, -0.19074074074074074, -0.1962962962962963, -0.20092592592592592, -0.2037037037037037, -0.2064814814814815, -0.20925925925925926, -0.21388888888888888, -0.21666666666666667, -0.21851851851851853, -0.2222222222222222, -0.22870370370370371, -0.23333333333333334, -0.23981481481481481, -0.24351851851851852, -0.25, -0.25462962962962965, -0.2564814814814815, -0.2601851851851852, -0.262037037037037, -0.26481481481481484, -0.26851851851851855, -0.275, -0.2796296296296296, -0.2833333333333333, -0.28703703703703703, -0.29259259259259257, -0.29814814814814816]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0012991000003239606, 0.013771399997494882, 0.03012019999732729, 0.046475899998768, 0.06316510000033304, 0.07954469999822322, 0.09758829999918817, 0.11305259999789996, 0.1297177999986161, 0.14646559999891906, 0.16292210000028717, 0.17979310000009718, 0.19656670000040322, 0.2130074999986391, 0.23110299999825656, 0.24616339999920456, 0.2628755000005185, 0.27957039999819244, 0.29611709999880986, 0.3128885000005539, 0.32958299999882, 0.3466496000000916, 0.36278440000023693, 0.37941199999841047, 0.39591099999961443, 0.41280209999968065, 0.42947819999972126, 0.4469948999976623, 0.46258469999884255, 0.4794311000005109, 0.49607539999851724, 0.5126874999987194, 0.5293944999975793, 0.5459510999971826, 0.5624483999999939, 0.5793282999984513, 0.5960167999983241, 0.6125403999976697, 0.629295099999581, 0.6457487999978184, 0.6626730999996653, 0.6792150999972364, 0.6960732000006828, 0.7124984000001859, 0.7291315999973449, 0.7458434000000125, 0.7623626999993576, 0.7790313000004971, 0.7958005000000412, 0.8124002999975346, 0.8290839000001142, 0.8459449000001769, 0.8623384999991686, 0.8790936000004876, 0.8957872999999381, 0.913975899999059, 0.9286259999971662, 0.944946899999195, 0.9615855999982159, 0.9784534999998868, 0.9950213999982225, 1.0116789999992761, 1.0283195999982127, 1.0449921999970684, 1.0617115999993985, 1.0783383999987564, 1.0952115999971284, 1.1114567000004172, 1.1282261999986076, 1.1451501999981701, 1.1628127000003587, 1.1789038999995682, 1.1954340999982378, 1.212018199999875, 1.2287073000006785, 1.2453757999974187, 1.2621050999987347, 1.2784801999987394, 1.2952786999994714, 1.3124043999996502, 1.328665599998203, 1.345067199999903, 1.3617181999979948, 1.3786622999978135, 1.3951396999982535, 1.412872699998843, 1.4282616999989841, 1.4454635999973107, 1.4617666999984067, 1.4791784999979427, 1.4951648999995086, 1.5117739999986952, 1.5282143999975233, 1.545198599997093, 1.5614558999986912, 1.5783784999985073, 1.594795900000463, 1.6116597000000183, 1.628635499997472, 1.6451564999988477, 1.661952399997972, 1.678321600000345, 1.6947470999984944, 1.7114924999987124, 1.729201499998453, 1.7449723999998241, 1.7615981999988435, 1.778301599999395, 1.795411699997203, 1.8115359999974316, 1.82785149999836, 1.844698699998844, 1.8615460999972129]",0.012273619999177754,None,21.55223820000174,None,21.55223820000174,None,21.55223820000174,None,0,001,2020_Oct_13_1648,vm_20xx,2020.2.4,60.0512958172997,
0.3,0.3,0,0,0,0,0,0,3,3,0,,,,,,,,,22.062353199999052,None,22.062353199999052,None,22.062353199999052,None,"[-0.37777777777777777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004629629629629629, 0.03611111111111111, 0.06018518518518518, 0.07962962962962963, 0.09814814814814815, 0.13333333333333333, 0.14629629629629629, 0.1574074074074074, 0.17407407407407408, 0.18518518518518517, 0.1962962962962963, 0.2064814814814815, 0.2212962962962963, 0.22777777777777777, 0.23981481481481481, 0.2490740740740741, 0.262037037037037, 0.27037037037037037, 0.27685185185185185, 0.28425925925925927, 0.29074074074074074, 0.29814814814814816, 0.30462962962962964, 0.31203703703703706, 0.32222222222222224]","[-0.3768518518518518, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006481481481481481, 0.03888888888888889, 0.062037037037037036, 0.07685185185185185, 0.09537037037037037, 0.12407407407407407, 0.13518518518518519, 0.1425925925925926, 0.1537037037037037, 0.16203703703703703, 0.17037037037037037, 0.1787037037037037, 0.1925925925925926, 0.20092592592592592, 0.20833333333333334, 0.21666666666666667, 0.22685185185185186, 0.2351851851851852, 0.24166666666666667, 0.25, 0.2601851851851852, 0.26666666666666666, 0.27314814814814814, 0.28055555555555556, 0.2935185185185185]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0003873000023304485, 0.013170600002922583, 0.029869000001781387, 0.04636709999977029, 0.06296380000276258, 0.07968710000204737, 0.0964538000007451, 0.11286889999973937, 0.12962870000046678, 0.14666720000241185, 0.16284410000298521, 0.17965970000295783, 0.19622700000036275, 0.21301800000219373, 0.22957339999993565, 0.2461272000000463, 0.2627393000002485, 0.2795847000015783, 0.29613200000312645, 0.3128960000030929, 0.3294370000003255, 0.3463375999999698, 0.36329220000334317, 0.3793946000005235, 0.3959601000024122, 0.4128208000001905, 0.4294925000031071, 0.44603210000059335, 0.46273650000148336, 0.4793749000018579, 0.49588300000323215, 0.5129511000013736, 0.5294571000013093, 0.5460794999999052, 0.5624641000031261, 0.5792915000020002, 0.5958661000004213, 0.6124950000012177, 0.6292019000029541, 0.6459463000028336, 0.66321340000286, 0.6792454000024009, 0.6958896000032837, 0.7125689000022248, 0.728481300000567, 0.7451450000007753, 0.7619320000012522, 0.7785425000001851, 0.7952691000027698, 0.8118973000018741, 0.8285108000018226, 0.8452486000023782, 0.8618926000017382, 0.8785710000011022, 0.8951391000009608, 0.9118621000015992, 0.9284094000031473, 0.9454106000011961, 0.9625249000018812, 0.9787887000020419, 0.9955851000013354, 1.011993000000075, 1.0289099000001443, 1.0463507000022219, 1.0621016000004602, 1.078857100001187, 1.0956825000030221, 1.1131230000028154, 1.1297230000018317, 1.1455439000019396, 1.1618855000015174, 1.1790821000031428, 1.1954309000029752, 1.2119822000022396, 1.2284276000027603, 1.2453515000015614, 1.261944100002438, 1.278632600002311, 1.2958087000006344, 1.311934299999848, 1.328421400001389, 1.3452723000009428, 1.3625437000009697]",0.01225492000230588,None,23.433768800001417,None,23.433768800001417,None,23.433768800001417,None,0,001,2020_Oct_13_1648,vm_20xx,2020.2.4,60.0512958172997,
