target_x,target_y,rotation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,baseline_trials.thisRepN,baseline_trials.thisTrialN,baseline_trials.thisN,baseline_trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,block_trials.thisRepN,block_trials.thisTrialN,block_trials.thisN,block_trials.thisIndex,Welcome.started,Welcome.stopped,mouse.started,mouse.stopped,text_3.started,text_3.stopped,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,mouse_3.started,mouse_3.stopped,rotated_enclosing_1.started,rotated_enclosing_1.stopped,rotated_enclosing.started,rotated_enclosing.stopped,rotated_target.started,rotated_target.stopped,rotated_fixation.started,rotated_fixation.stopped,rotated_mouse.x,rotated_mouse.y,rotated_mouse.leftButton,rotated_mouse.midButton,rotated_mouse.rightButton,rotated_mouse.time,rotated_mouse.started,rotated_mouse.stopped,rotated_enclosing_feedback_1.started,rotated_enclosing_feedback_1.stopped,rotated_enclosing_feedback.started,rotated_enclosing_feedback.stopped,rotated_target_feedback.started,rotated_target_feedback.stopped,rotated_fixation_feedback.started,rotated_fixation_feedback.stopped,rotated_score_text.started,rotated_score_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,24.154471500005457,None,0.003060066665057093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_1243,vm_20xx,2020.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,25.167045499998494,None,1.0071781666774768,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_1243,vm_20xx,2020.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,26.628452100005234,None,0.2540789000049699,None,,,,,,,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_1243,vm_20xx,2020.2.4,None,
0.3,-0.3,0,,,,,,,,,0,0,0,0,0,0,0,15,,,,,,,,,,,,,27.795322400008445,None,27.795322400008445,None,29.162713199999416,None,27.795322400008445,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.017592592592592594, -0.032407407407407406, -0.05277777777777778, -0.05925925925925926, -0.07222222222222222, -0.09351851851851851, -0.10833333333333334, -0.11203703703703703, -0.13055555555555556, -0.14351851851851852, -0.14814814814814814, -0.1574074074074074, -0.16574074074074074, -0.17222222222222222]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03981481481481482, -0.0787037037037037, -0.1259259259259259, -0.1425925925925926, -0.1648148148148148, -0.21481481481481482, -0.24444444444444444, -0.2564814814814815, -0.2935185185185185, -0.3148148148148148, -0.32314814814814813, -0.3388888888888889, -0.3537037037037037, -0.3712962962962963]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.001304699995671399, 0.01585219999833498, 0.03886469999270048, 0.05286120000528172, 0.0701169999956619, 0.08807030000025406, 0.10542360000545159, 0.11789569999382365, 0.13404459999583196, 0.1516507000051206, 0.1689695999957621, 0.18095710000488907, 0.20168860000558197, 0.21997409999312367, 0.23746869999740738, 0.2525281999987783, 0.2707754000002751, 0.2835893000010401, 0.2995143000007374, 0.3183851999929175, 0.33390070000314154, 0.34891679999418557, 0.3647335999994539, 0.3814109999948414, 0.3999000000039814, 0.42139319999841973, 0.4336773999966681, 0.4505514000047697, 0.4698167000024114, 0.4813549999962561, 0.49657699999806937, 0.5163498000038089, 0.533854599998449, 0.5507102999981726, 0.5642726999940351, 0.5817634999984875, 0.5997192999930121, 0.6218220000009751, 0.6345524000062142, 0.6503467000002274, 0.6706924000027357, 0.6820665999985067, 0.699340499995742, 0.7189885999978287, 0.737147299994831, 0.7482665999996243, 0.7645542999962345, 0.8002341999963392, 0.8063516999973217, 0.8312579000048572, 0.8510687999951188, 0.8762107999937143, 0.8822347999957856, 0.8971762000001036, 0.9190339000051608, 0.9398928000009619, 0.9510374999954365, 0.9680129000043962, 0.9885847999976249, 1.0005318000039551, 1.0176068000000669, 1.0337048999936087, 1.0542131999973208, 1.0646428000036394]",1.3919447333464632,None,30.259173700003885,None,30.259173700003885,None,30.259173700003885,None,30.259173700003885,30.761420100010582,30.259173700003885,None,0,001,2020_Oct_14_1243,vm_20xx,2020.2.4,None,
-0.3,-0.3,0,,,,,,,,,0,0,0,0,0,1,1,6,,,,,,,,,,,,,31.25961809999717,None,31.25961809999717,None,32.626447900009225,None,31.25961809999717,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.007407407407407408, -0.020370370370370372, -0.0712962962962963, -0.09722222222222222, -0.11851851851851852, -0.1574074074074074, -0.17777777777777778, -0.19722222222222222, -0.2222222222222222, -0.2518518518518518, -0.26481481481481484, -0.28055555555555556]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.006481481481481481, -0.016666666666666666, -0.06481481481481481, -0.08796296296296297, -0.10925925925925926, -0.14722222222222223, -0.1685185185185185, -0.18888888888888888, -0.21388888888888888, -0.24351851851851852, -0.2574074074074074, -0.2712962962962963]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0008571999933337793, 0.01400939999439288, 0.0341364999912912, 0.05220689999987371, 0.06754619999264833, 0.08482219999132212, 0.09813969999959227, 0.11417469999287277, 0.13353569999162573, 0.1494339999917429, 0.16512559998955112, 0.18313520000083372, 0.19962220000161324, 0.21570689999498427, 0.23131550000107381, 0.2504507999983616, 0.26294509999570437, 0.2810609000007389, 0.29852359999495093, 0.3171457999997074, 0.3316360999888275, 0.35246229999756906, 0.3651774000027217, 0.38457259999995586, 0.39995140000246465, 0.4178187999932561, 0.4332544999924721, 0.45273720000113826, 0.47502410000015516, 0.4837219999899389, 0.5000233999890042, 0.5183439999964321, 0.5335684999881778, 0.5511391999898478, 0.563851999992039, 0.582216700000572, 0.5999002999888035, 0.6151567999913823, 0.6320274000026984, 0.6520248000015272, 0.6656472999893595, 0.6846235999983037, 0.6975844999979017, 0.713870899999165, 0.7320787999924505, 0.7498021999927005, 0.765759199988679, 0.7832946999988053, 0.7983124000020325, 0.8159722999989754, 0.8340563999954611, 0.8480541999888374]",1.3908835666516097,None,33.49855319999915,None,33.49855319999915,None,33.49855319999915,None,33.49855319999915,34.00785030001134,33.49855319999915,None,0,001,2020_Oct_14_1243,vm_20xx,2020.2.4,None,
-0.3,-0.3,0,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,34.508396800010814,None,34.508396800010814,None,35.94782760000089,None,34.508396800010814,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007407407407407408, 0.024074074074074074, 0.03611111111111111, 0.046296296296296294, 0.058333333333333334, 0.06759259259259259, 0.075, 0.08148148148148149, 0.09166666666666666, 0.09814814814814815, 0.10740740740740741, 0.11388888888888889, 0.12037037037037036, 0.1287037037037037, 0.13055555555555556, 0.13796296296296295, 0.1388888888888889, 0.14537037037037037, 0.14907407407407408, 0.15185185185185185, 0.1574074074074074, 0.16111111111111112]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.006481481481481481, -0.024074074074074074, -0.037037037037037035, -0.053703703703703705, -0.075, -0.09166666666666666, -0.11296296296296296, -0.13055555555555556, -0.15648148148148147, -0.17685185185185184, -0.20277777777777778, -0.22314814814814815, -0.24351851851851852, -0.27685185185185185, -0.2814814814814815, -0.30277777777777776, -0.30925925925925923, -0.33240740740740743, -0.3453703703703704, -0.3537037037037037, -0.36666666666666664, -0.3768518518518518]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005409000004874542, 0.0071407999930670485, 0.02617899999313522, 0.05078489999868907, 0.05775339998945128, 0.07520179999119136, 0.09239510000043083, 0.10889319999841973, 0.13337179999507498, 0.14629769999010023, 0.16924719999951776, 0.18816320000041742, 0.21268929999496322, 0.2249221999954898, 0.23850959999253973, 0.2551558999984991, 0.274655499990331, 0.2960632999893278, 0.3207027000025846, 0.34127649999572895, 0.3587392999907024, 0.3782941999961622, 0.39225389999046456, 0.41134159998910036, 0.42332319999695756, 0.438658499988378, 0.4571772999915993, 0.47688380000181496, 0.49732619999849703, 0.507778999992297, 0.5295426999946358, 0.5465507999906549, 0.5661014999932377, 0.5863533999945503, 0.6107981999957701, 0.6247597999899881, 0.6441596999939065, 0.6571569999941858, 0.6812294999981532, 0.6912042999902042, 0.7071544999926118, 0.7240161999943666, 0.7455022999929497, 0.7569674999976996, 0.7737245000025723, 0.7908713999931933, 0.8102969999890774, 0.8270040999923367, 0.8402786999940872, 0.858753099993919, 0.8818092000001343, 0.8956180999957724, 0.917629699993995, 0.9508430999994744, 0.9599536000023363, 0.9763961999997264, 1.0053363999904832, 1.0173135999939404, 1.043697000000975, 1.0553337999881478, 1.0769651000009617, 1.0924112999928184, 1.1092812999995658, 1.1234030999912648, 1.143077299988363, 1.1589285999943968, 1.1768588999984786, 1.2042007999989437, 1.2259790999960387, 1.2490939999988768, 1.258939499995904, 1.2791631000000052, 1.2929172000003746, 1.307826499993098, 1.3256850999896415, 1.3418169999931706, 1.3553020999970613, 1.3718975999945542, 1.3900827999896137]",1.4616109666530974,None,37.376813499999116,None,37.376813499999116,None,37.376813499999116,None,37.376813499999116,37.886624100006884,37.376813499999116,None,0,001,2020_Oct_14_1243,vm_20xx,2020.2.4,None,
0.3,0.3,0,,,,,,,,,0,0,0,0,0,3,3,12,,,,,,,,,,,,,38.377140199998394,None,38.377140199998394,None,39.45952590000525,None,38.377140199998394,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.006481481481481481, -0.046296296296296294, -0.06296296296296296, -0.0787037037037037, -0.10277777777777777, -0.12962962962962962, -0.13796296296296295, -0.16203703703703703, -0.18425925925925926, -0.19722222222222222, -0.21203703703703702, -0.22777777777777777, -0.2351851851851852, -0.24537037037037038, -0.2564814814814815, -0.26481481481481484, -0.26851851851851855, -0.275, -0.2814814814814815, -0.28425925925925927, -0.28888888888888886, -0.29814814814814816, -0.3037037037037037]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007407407407407408, 0.041666666666666664, 0.05555555555555555, 0.07314814814814814, 0.09351851851851851, 0.11203703703703703, 0.11574074074074074, 0.14074074074074075, 0.15925925925925927, 0.1685185185185185, 0.17962962962962964, 0.1935185185185185, 0.20462962962962963, 0.21666666666666667, 0.22407407407407406, 0.23148148148148148, 0.2361111111111111, 0.24166666666666667, 0.25092592592592594, 0.25462962962962965, 0.2611111111111111, 0.2722222222222222, 0.27685185185185185]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005614999972749501, 0.010547600002610125, 0.034331599992583506, 0.05049579999467824, 0.08011809999879915, 0.09585240000160411, 0.1107449999981327, 0.13243129999318626, 0.1609284000005573, 0.17587099999946076, 0.19415379999554716, 0.2071424999885494, 0.23230809999222402, 0.2546060999884503, 0.26568199999746867, 0.28746099999989383, 0.31138800000189804, 0.32402189999993425, 0.3421418999932939, 0.3615208999981405, 0.3808279999939259, 0.39683069998864084, 0.41358979999495205, 0.42469400000118185, 0.44445109998923726, 0.46194979999563657, 0.4762118999933591, 0.4953848000004655, 0.5135436999989906, 0.5286536999919917, 0.5429220999940298, 0.5630423999973573, 0.5870598999899812, 0.5945765999931609, 0.6099747999978717, 0.6262289000005694, 0.6455741999961901, 0.6697744999983115, 0.6790574999904493, 0.6944908000004943, 0.7105472999974154, 0.7298018000001321, 0.754250799989677, 0.7638499000022421, 0.7973588999884669, 0.8152150999958394, 0.8301147000020137, 0.8437116999994032, 0.859642099996563, 0.8800878999900306, 0.8937003000028199, 0.9148051999945892, 0.9383527999889338, 0.9482607999962056, 0.9747849999985192, 0.9966354999924079, 1.014285999990534, 1.0307011999975657, 1.0468269999983022, 1.068307299996377, 1.0910767999885138, 1.1004889999894658, 1.1299159999907715, 1.1493527999991784, 1.1615085999947041, 1.1747827999934088, 1.195886799992877, 1.2219177999941166, 1.2308150999888312, 1.250918499994441, 1.2751739999948768, 1.2839091999921948, 1.3112144999904558, 1.327695699990727, 1.3426725000026636, 1.3620453999901656, 1.3854119000025094, 1.4097116999910213, 1.421408900001552, 1.4419333999976516, 1.460636899995734, 1.473970899998676, 1.4881544999952894, 1.5176159999973606, 1.5432336999947438, 1.553866599992034]",1.1058791666582692,None,41.04993110000214,None,41.04993110000214,None,41.04993110000214,None,41.04993110000214,41.55363360000774,41.04993110000214,None,0,001,2020_Oct_14_1243,vm_20xx,2020.2.4,None,
-0.3,0.3,0,,,,,,,,,0,0,0,0,0,4,4,13,,,,,,,,,,,,,42.05125040000712,None,42.05125040000712,None,42.731740900009754,None,42.05125040000712,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.002777777777777778, -0.016666666666666666, -0.03518518518518519, -0.05740740740740741, -0.0712962962962963, -0.09166666666666666, -0.11851851851851852, -0.13796296296296295, -0.14166666666666666, -0.16111111111111112, -0.1712962962962963, -0.1824074074074074, -0.1962962962962963, -0.21296296296296297, -0.21944444444444444, -0.22870370370370371, -0.2462962962962963, -0.25462962962962965, -0.26296296296296295, -0.26666666666666666, -0.2722222222222222, -0.2851851851851852]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.001851851851851852, -0.014814814814814815, -0.03425925925925926, -0.05462962962962963, -0.06666666666666667, -0.08425925925925926, -0.11018518518518519, -0.1287037037037037, -0.13518518518518519, -0.15462962962962962, -0.1648148148148148, -0.17592592592592593, -0.1925925925925926, -0.20925925925925926, -0.2175925925925926, -0.22870370370370371, -0.2518518518518518, -0.25833333333333336, -0.26666666666666666, -0.2722222222222222, -0.27870370370370373, -0.2916666666666667]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0006890999939059839, 0.018251200002850965, 0.03916169999865815, 0.053680099998018704, 0.07064969999191817, 0.0894164999917848, 0.1072132999979658, 0.13288869999814779, 0.1564040999946883, 0.17159800000081304, 0.19409099999757018, 0.21659969999745954, 0.24061429999710526, 0.2515011999930721, 0.2698300000047311, 0.28870950000418816, 0.30119959999865387, 0.31832829999621026, 0.3367952999979025, 0.359852099994896, 0.36695809999946505, 0.38631750000058673, 0.40343819999543484, 0.42411609999544453, 0.44281469999987166, 0.4532252999924822, 0.4686874000035459, 0.4893152000004193, 0.5047716999979457, 0.5349226999969687, 0.5548295000044163, 0.5715096000058111, 0.591629999995348, 0.6036261999979615, 0.6212855000048876, 0.6493437000026461, 0.6759901000041282, 0.6864751999964938, 0.700395199994091, 0.7198189000046114, 0.7416589999920689, 0.7684213000029558, 0.7779949999967357, 0.8009152000013273, 0.8194589000049746, 0.8404290000034962, 0.8553482999996049, 0.870540499992785, 0.8838824999984354, 0.9040294000005815, 0.9230156999983592, 0.9385028999968199, 0.9649051000014879, 0.9874539000011282, 0.9986827999964589, 1.017229999997653, 1.037281199998688, 1.0609898999973666, 1.0864574000006542, 1.110940300000948, 1.123046599997906, 1.1457346999959555, 1.166647699996247, 1.189164499999606, 1.2087881000043126, 1.2287931000028038, 1.252372999995714, 1.2697844999929657, 1.2879068000038387, 1.3024774999939837, 1.3172612999915145, 1.3366129999922123, 1.3530998999922303, 1.371812500001397, 1.4056137000006856, 1.4198651000042446, 1.4390266999980668, 1.4619247999944491, 1.4746183999959612, 1.4968484999990324, 1.5166456000006292, 1.5362197999929776, 1.5609469000046374, 1.5727713999949628, 1.5975685000012163, 1.6245827999955509, 1.6438198999967426, 1.6545547999994596, 1.6802711999916937, 1.6977814999991097, 1.716331799994805, 1.7374485000036657, 1.7600434000050882, 1.7801418000017293, 1.7979040999925928, 1.826357400001143, 1.8375913000054425, 1.8546152999915648, 1.8692628999997396, 1.8836382000008598, 1.9049474999919767, 1.923946499999147]",0.7121560666564619,None,44.6815484000108,None,44.6815484000108,None,44.6815484000108,None,44.6815484000108,45.195817600004375,44.6815484000108,None,0,001,2020_Oct_14_1243,vm_20xx,2020.2.4,None,
