trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,target_x,target_y,rotation,Welcome.started,Welcome.stopped,mouse.started,mouse.stopped,text.started,text.stopped,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,14.804579300020123,None,0.00567260998650454,None,,,,,0,001,2021_Mar_15_1123,vm_20xx,2020.2.4,60.17658215871608,
,,,,,,,,,,,,,,,15.203823300020304,None,0.5038635900127701,None,,,,,,,
