trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,target_x,target_y,rotation,Welcome.started,Welcome.stopped,mouse.started,mouse.stopped,text.started,text.stopped,mouse_2.started,mouse_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,9.662462100000084,None,0.009579009997651156,None,,,,,0,001,2021_Mar_11_1348,vm_20xx,2020.2.4,60.74086852184906,
,,,,,,,,,,,,,,,10.1743163000001,None,0.5082559299999048,None,,,,,,,
