trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,target_x,target_y,rotation,Welcome.started,Welcome.stopped,mouse.started,mouse.stopped,text.started,text.stopped,mouse_2.started,mouse_2.stopped,demo_enclosing_1.started,demo_enclosing_1.stopped,demo_enclosing.started,demo_enclosing.stopped,demo_target.started,demo_target.stopped,demo_fixation.started,demo_fixation.stopped,demo_mouse.x,demo_mouse.y,demo_mouse.leftButton,demo_mouse.midButton,demo_mouse.rightButton,demo_mouse.time,demo_mouse.started,demo_mouse.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,13.63293259999773,None,0.015146840014494956,None,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_0924,vm_20xx,2020.2.4,60.3701049654328,
,,,,,,,,,,,,,,,15.047489300006418,None,0.5062199199892348,None,16.60716100000718,None,16.60716100000718,None,17.927727800008142,None,16.60716100000718,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021296296296296296, -0.06388888888888888, -0.10185185185185185, -0.12777777777777777, -0.18796296296296297, -0.2101851851851852, -0.24259259259259258, -0.27685185185185185, -0.2962962962962963, -0.3148148148148148]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013888888888888888, 0.049074074074074076, 0.08148148148148149, 0.10740740740740741, 0.15648148148148147, 0.17592592592592593, 0.19814814814814816, 0.23055555555555557, 0.2462962962962963, 0.26481481481481484]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0003291000030003488, 0.016674200000124983, 0.03329439999652095, 0.050301900002523325, 0.06672760000219569, 0.08325090000289492, 0.09990640000614803, 0.11656660000153352, 0.133435499999905, 0.14987789999577217, 0.16650000000663567, 0.18310080000082962, 0.20044870000856463, 0.21649800000886898, 0.23321560000476893, 0.2498498000059044, 0.26675019999674987, 0.283365600000252, 0.3001644000032684, 0.31640450000122655, 0.33299710000574123, 0.349785400001565, 0.3662590000021737, 0.3829618000017945, 0.3997053000057349, 0.4154908000055002, 0.4323158000042895, 0.44889420000254177, 0.4655823000066448, 0.4822660000063479, 0.4988105000084033, 0.5156316000065999, 0.5323011000000406, 0.5491400000028079, 0.5653898000018671, 0.5822353999974439, 0.5995840999967186, 0.6160759000049438, 0.632545200001914, 0.6501337000081548, 0.6658269000035943, 0.6826663999963785, 0.7000032000069041, 0.7170474000013201, 0.7332289000041783, 0.7502329999988433]",1.3516235600254731,None,,,,,,,
