trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,baseline_trials.thisRepN,baseline_trials.thisTrialN,baseline_trials.thisN,baseline_trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,block_trials.thisRepN,block_trials.thisTrialN,block_trials.thisN,block_trials.thisIndex,target_x,target_y,rotation,Welcome.started,Welcome.stopped,mouse.started,mouse.stopped,text_3.started,text_3.stopped,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,mouse_3.started,mouse_3.stopped,rotated_enclosing_1.started,rotated_enclosing_1.stopped,rotated_enclosing.started,rotated_enclosing.stopped,rotated_target.started,rotated_target.stopped,rotated_fixation.started,rotated_fixation.stopped,rotated_mouse.x,rotated_mouse.y,rotated_mouse.leftButton,rotated_mouse.midButton,rotated_mouse.rightButton,rotated_mouse.time,rotated_mouse.started,rotated_mouse.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,26.97762550000334,None,0.007574633331387304,None,,,,,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_1223,vm_20xx,2020.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,28.30835140000272,None,1.0064526666537859,None,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_1223,vm_20xx,2020.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,30.71947349999391,None,0.2589555000013206,None,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_1223,vm_20xx,2020.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.38997519999975,None,32.38997519999975,None,33.59428689999913,None,32.38997519999975,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006481481481481481, 0.016666666666666666, 0.06296296296296296, 0.10740740740740741, 0.1175925925925926, 0.15833333333333333, 0.16574074074074074, 0.18888888888888888, 0.2037037037037037, 0.21388888888888888, 0.22037037037037038, 0.2324074074074074, 0.24074074074074073, 0.2490740740740741, 0.2564814814814815, 0.2675925925925926, 0.2796296296296296, 0.28888888888888886, 0.30277777777777776]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.004629629629629629, -0.010185185185185186, -0.04351851851851852, -0.08425925925925926, -0.09722222222222222, -0.14351851851851852, -0.1537037037037037, -0.1824074074074074, -0.20462962962962963, -0.21944444444444444, -0.2324074074074074, -0.2518518518518518, -0.26481481481481484, -0.2851851851851852, -0.29259259259259257, -0.3037037037037037, -0.31574074074074077, -0.325, -0.3398148148148148]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.000847500006784685, 0.027985299995634705, 0.03861719999986235, 0.06114930000330787, 0.06965590000618249, 0.09510900000168476, 0.11350439999660011, 0.1396900999970967, 0.15872249999665655, 0.17700820000027306, 0.19920129999809433, 0.22713909999583848, 0.24050749999878462, 0.2637604000046849, 0.275710000001709, 0.2974354000034509, 0.3180029000068316, 0.3389939000044251, 0.3511119000031613, 0.3796608999982709, 0.3869362999976147, 0.4025593999976991, 0.4216452999971807, 0.4364075000048615, 0.4626546000072267, 0.47523090000322554, 0.5000685999984853, 0.5250442999968072, 0.5503249000030337, 0.5578793000022415, 0.5911581999971531, 0.6044382999971276, 0.6276500999956625, 0.6398103999963496, 0.6547376000089571, 0.6752053000091109, 0.6857658000080846, 0.7066018000041367, 0.7189764000067953, 0.7324546000018017, 0.7507209000032162, 0.7685646000027191, 0.7933307000057539, 0.8038367999979528, 0.822873700002674, 0.8368878000037512, 0.8521600000094622, 0.8744825000030687, 0.8967131999961566, 0.9060889999964274, 0.9256962000072235, 0.9380882999976166, 0.9607765999971889, 0.9719173000048613, 0.9859404000017093, 1.00398330000462, 1.0242316000076244, 1.0371854999975767, 1.062660199997481, 1.076122700003907, 1.0968117000011262, 1.1196636000095168, 1.1425416999991285, 1.1643616000073962]",1.1969033333443804,None,,,,,,,
