target_x,target_y,rotation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,baseline_trials.thisRepN,baseline_trials.thisTrialN,baseline_trials.thisN,baseline_trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,block_trials.thisRepN,block_trials.thisTrialN,block_trials.thisN,block_trials.thisIndex,Welcome.started,Welcome.stopped,mouse.started,mouse.stopped,text_3.started,text_3.stopped,mouse_6.started,mouse_6.stopped,baseline_enclosing_1.started,baseline_enclosing_1.stopped,baseline_enclosing.started,baseline_enclosing.stopped,baseline_target.started,baseline_target.stopped,baseline_fixation.started,baseline_fixation.stopped,baseline_mouse.x,baseline_mouse.y,baseline_mouse.leftButton,baseline_mouse.midButton,baseline_mouse.rightButton,baseline_mouse.time,baseline_mouse.started,baseline_mouse.stopped,baseline_enclosing_feedback_1.started,baseline_enclosing_feedback_1.stopped,baseline_enclosing_feedback.started,baseline_enclosing_feedback.stopped,baseline_target_feedback.started,baseline_target_feedback.stopped,baseline_fixation_feedback.started,baseline_fixation_feedback.stopped,baseline_score_text.started,baseline_score_text.stopped,text_2.started,text_2.stopped,mouse_3.started,mouse_3.stopped,rotated_enclosing_1.started,rotated_enclosing_1.stopped,rotated_enclosing.started,rotated_enclosing.stopped,rotated_target.started,rotated_target.stopped,rotated_fixation.started,rotated_fixation.stopped,rotated_mouse.x,rotated_mouse.y,rotated_mouse.leftButton,rotated_mouse.midButton,rotated_mouse.rightButton,rotated_mouse.time,rotated_mouse.started,rotated_mouse.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,23.182793500003754,None,0.006470233347499743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_1209,vm_20xx,2020.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,23.9286676000047,None,1.0114044666552218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_1209,vm_20xx,2020.2.4,None,
-0.3,-0.3,0,,,,,0,0,0,6,,,,,,,,,,,,,,,,,25.500132100001792,None,25.500132100001792,None,26.371636800002307,None,25.500132100001792,None,"[-0.11666666666666667, -0.11666666666666667, -0.11666666666666667, -0.11666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.09166666666666666, 0.09166666666666666, 0.09166666666666666, 0.09166666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9.57000011112541e-05, 0.011231900003622286, 0.03396729999803938, 0.05064669999410398, 0.0674940000026254, 0.08510670000396203, 0.10523129999637604, 0.11746920000587124, 0.13650890000280924, 0.14866890000121202, 0.17403120000381023, 0.20019249999313615, 0.22719069999584462, 0.2351314999978058, 0.25245519999589305, 0.2744754000013927, 0.28953009999531787, 0.31623349999426864, 0.33387970000330824, 0.34942909999517724, 0.3727699000010034, 0.39197349999449216, 0.40520399999513756, 0.4212859999970533, 0.4374762999941595, 0.46122749999631196, 0.4698493000032613, 0.4915621999971336, 0.5072685000050114, 0.5309099000005517, 0.5521406000043498, 0.5697964999999385, 0.5914265000028536, 0.601880500005791, 0.6232848999934504, 0.6366777999937767, 0.651391399995191, 0.6703642999927979, 0.6835592999996152, 0.7079011000023456, 0.7210749999940163, 0.7360392999980832, 0.7567230999993626, 0.783088800002588, 0.7904294000036316, 0.8157999999966705, 0.8351453999930527, 0.8501818999939132, 0.8662752999953227]",0.008885300005204044,0.8910446999943815,27.470514600005117,None,27.470514600005117,None,27.470514600005117,None,27.470514600005117,27.969800500010024,27.470514600005117,None,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_1209,vm_20xx,2020.2.4,None,
-0.3,-0.3,0,,,,,0,1,1,2,,,,,,,,,,,,,,,,,28.482361500005936,None,28.482361500005936,None,29.775645700006862,None,28.482361500005936,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0001770999951986596, 0.014694600002258085, 0.035248799991677515, 0.05567839999275748, 0.08067870000377297, 0.08726269999169745, 0.10098570000263862, 0.12005199999839533, 0.14080379999359138, 0.15724289999343455, 0.18371299999125767, 0.20419950000359677, 0.2223558999976376, 0.23714820000168402, 0.2534587999980431, 0.2733118000032846, 0.29159349999099504, 0.3034561999957077, 0.3237098999961745, 0.35525029999553226, 0.3774842999991961, 0.3869820999971125, 0.40727109998988453, 0.42307530000107363, 0.44714679999742657, 0.47010069999669213, 0.49776509999355767, 0.5215992000012193, 0.5334778999967966, 0.559933299999102, 0.5722717000026023, 0.5870802999997977, 0.6012296999979299, 0.6185727999982191, 0.6432225000025937, 0.6716602999949828, 0.6847944999899482, 0.7024296000017785, 0.7213751999952365, 0.7442467999935616, 0.7542911999917123, 0.7722003999951994, 0.7856141999945976, 0.800085199996829, 0.81757590000052, 0.836238100004266, 0.8528057999938028, 0.8727301000035368, 0.8869549999944866, 0.9029209000000264, 0.9216882000037003, 0.9356775999913225, 0.9561164000042481, 0.9704359000024851, 0.9858754000015324, 1.0048024999996414, 1.020124599992414, 1.0373106999904849, 1.0549758999986807, 1.067257000002428, 1.0839066999906208, 1.1015238999971189, 1.1224989000038477, 1.138926999992691, 1.1557984999963082, 1.1704120999929728, 1.188861899994663, 1.221709599994938, 1.242850599999656, 1.2591448000021046, 1.2806932999956189]",0.0037354666710598394,1.3104948666587006,30.80367570000817,None,30.80367570000817,None,30.80367570000817,None,30.80367570000817,31.321512100010295,30.80367570000817,None,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_1209,vm_20xx,2020.2.4,None,
-0.3,0.3,0,,,,,0,2,2,9,,,,,,,,,,,,,,,,,31.79903940000804,None,31.79903940000804,None,32.90032680000877,None,31.79903940000804,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00011190000805072486, 0.012535600006231107, 0.037016300004324876, 0.049692300002789125, 0.07015300000784919, 0.08379050000803545, 0.09779709999565966, 0.11644559999695048, 0.13115190000098664, 0.1525989999936428, 0.16690229999949224, 0.18398339999839664, 0.197199800008093, 0.21680059999926016, 0.23468989999673795, 0.2554223000042839, 0.26443450000078883, 0.2863775000005262, 0.3006794999964768, 0.31947909999871626, 0.33117970000603236, 0.3454261000006227, 0.3622116000042297, 0.3907880000042496, 0.40058489999501035, 0.42281370000273455, 0.42941729999438394, 0.4456573000061326, 0.46570539999811444, 0.48065800000040326, 0.4980349999968894, 0.5149759000050835, 0.5363016000046628, 0.559426000007079, 0.5819443000073079, 0.6000646000029519, 0.6248464999953285, 0.6307149000058416, 0.6448915999935707, 0.664949300000444, 0.687287099994137, 0.6981705000071088, 0.7184588999953121, 0.7361300000047777, 0.7489709000074072, 0.769052500007092, 0.7841237999964505, 0.7979159999958938, 0.8199967999971705, 0.8327849000052083, 0.8568598999991082, 0.8652008000062779, 0.889471999995294, 0.8981509000004735, 0.9142987999948673, 0.9358533000049647, 0.9647236000018893, 0.9839554000063799, 0.9983075000054669, 1.0215113000012934, 1.0332633000070928, 1.050242299999809, 1.0723953999986406, 1.0811034000071231, 1.0964317000034498, 1.114628499999526]",0.01404206667211838,1.1513576666766312,33.747418600003584,None,33.747418600003584,None,33.747418600003584,None,33.747418600003584,34.26003889999993,33.747418600003584,None,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_1209,vm_20xx,2020.2.4,None,
0.3,-0.3,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,34.75292330000957,None,34.75292330000957,None,35.44788020000851,None,34.75292330000957,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00020619999850168824, 0.019383000006200746, 0.04112760000862181, 0.04980400000931695, 0.06981050000467803, 0.08580990000336897, 0.11890770000172779, 0.13582950001000427, 0.15108900000632275, 0.16713570000138134, 0.18138580000959337, 0.1972998999990523, 0.21616910000739153, 0.23325279999698978, 0.24765710000065155, 0.265431300009368, 0.28290030000789557, 0.30114850000245497, 0.31517250000615604, 0.3350734999985434, 0.35850800000480376, 0.3673475999967195, 0.38400440000987146, 0.39963329999591224, 0.416509100003168, 0.42991479999909643, 0.4507147999975132, 0.46419020000030287, 0.4801508000091417, 0.4988477000006242, 0.5212482000060845, 0.5338282000011532, 0.5529476000083378, 0.5660501000093063, 0.5821433000091929, 0.599163300008513, 0.613019099997473, 0.6316327000095043, 0.6444147000001976, 0.6616650000069058, 0.68090970000776, 0.699014800004079, 0.7135262000083458]",0.010032166668679565,0.7413540666602785,37.0823817000055,None,37.0823817000055,None,37.0823817000055,None,37.0823817000055,37.59831750000012,37.0823817000055,None,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_1209,vm_20xx,2020.2.4,None,
0.3,-0.3,0,,,,,0,4,4,15,,,,,,,,,,,,,,,,,38.10510630000499,None,38.10510630000499,None,39.26793020000332,None,38.10510630000499,None,"[0.36018518518518516, 0.36018518518518516, 0.36018518518518516, 0.36018518518518516, 0.36018518518518516, 0.36018518518518516, 0.36018518518518516, 0.36018518518518516, 0.3611111111111111, 0.3611111111111111, 0.36203703703703705, 0.36203703703703705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.3138888888888889, -0.3138888888888889, -0.3138888888888889, -0.3148148148148148, -0.3148148148148148, -0.3148148148148148, -0.3148148148148148, -0.3148148148148148, -0.31574074074074077, -0.31574074074074077, -0.31666666666666665, -0.31851851851851853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00021430000197142363, 0.020762899992405437, 0.0347810999955982, 0.0581982000003336, 0.07445960000040941, 0.09327610000036657, 0.10944329999620095, 0.12557269999524578, 0.13942049999604933, 0.15882820000115316, 0.17827399999077898, 0.1935135999956401, 0.20739049999974668, 0.227137900001253, 0.24684690000140108, 0.2668134999985341, 0.28504550000070594, 0.31174629999441095, 0.33385189999535214, 0.3435045999940485, 0.35750840000400785, 0.37066249999043066, 0.39935989999503363, 0.40625069999077823, 0.42216929999995045, 0.4407401999924332, 0.4622726999950828, 0.47512980000465177, 0.488274299990735, 0.5120977999904426, 0.525410300004296, 0.5414712999918265, 0.5554556999995839, 0.5715646000026027, 0.5949231999984477, 0.6060653000022285, 0.620968899995205, 0.6406886000040686, 0.6584600999922259, 0.6798825000005309, 0.7031654000020353, 0.7226851000013994, 0.7379662000021199, 0.754709400003776, 0.775264399999287, 0.8027727000007872, 0.8138750999933109, 0.8358234000043012, 0.8534328999958234, 0.8792557999986457, 0.8942718000034802, 0.910387299998547, 0.9309161999990465, 0.9374053999927128, 0.9561933999939356, 0.9791156999999657, 0.9953315000020666, 1.0226084000023548, 1.0400674999982584, 1.0543640999967465, 1.080490699998336, 1.0906050999910804, 1.1065192999958526, 1.124808699998539, 1.142641200000071]",0.011973866654443555,1.1915549666591687,40.38989069999661,None,40.38989069999661,None,40.38989069999661,None,40.38989069999661,40.89150189999782,40.38989069999661,None,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_1209,vm_20xx,2020.2.4,None,
0.3,0.3,0,,,,,0,5,5,4,,,,,,,,,,,,,,,,,41.399185100002796,None,41.399185100002796,None,41.936177299998235,None,41.399185100002796,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0002778000052785501, 0.00828150000597816, 0.031597599998349324, 0.0596475000056671, 0.07092220000049565, 0.08899289999681059, 0.10595559999637771, 0.13337579999642912, 0.15193019999423996, 0.17167919999337755, 0.1846127000026172, 0.20016379999287892, 0.2205240000039339, 0.24309659999562427, 0.2528106999961892, 0.27762589999474585, 0.29849600000306964, 0.31900439999299124, 0.33630120000452735, 0.3584139000013238, 0.36931059999915306, 0.3850031000038143, 0.4021348999958718, 0.42390039999736473, 0.4341720999946119, 0.44814510000287555, 0.46769449999555945, 0.48684709999361075, 0.5060631999949692]",0.006402066646842286,0.5273781666473951,42.77670980000403,None,42.77670980000403,None,42.77670980000403,None,42.77670980000403,43.29957830000785,42.77670980000403,None,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_1209,vm_20xx,2020.2.4,None,
0.3,-0.3,0,,,,,0,6,6,11,,,,,,,,,,,,,,,,,43.77387750000344,None,43.77387750000344,None,44.54059689999849,None,43.77387750000344,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0002449000021442771, 0.017257200001040474, 0.03823550000379328, 0.048412999996799044, 0.06355240000993945, 0.08204520000435878, 0.10421420000784565, 0.1146671000024071, 0.12899240000115242, 0.15324729999701958, 0.16907200000423472, 0.19011450000107288, 0.19747460000508, 0.21548900000925642, 0.23469900000782218, 0.25699370000802446, 0.26304089999757707, 0.28394419999676757, 0.3037888000108069, 0.32089909999922384, 0.3315776000090409, 0.3476121999992756, 0.36620200000470504, 0.38471019999997225, 0.4004124000057345, 0.4140146999998251, 0.434843600000022, 0.4560988000012003, 0.4631999999983236, 0.479319400008535, 0.4973236000078032, 0.5169581000081962, 0.5358828000025824, 0.5532093000074383, 0.5655986000056146, 0.5835975000081817, 0.6029439999983879, 0.6190027999982703, 0.6300678999978118, 0.6503571000066586, 0.6647895000060089, 0.6817511999979615, 0.6975068000028841, 0.7158958000072744, 0.733060700003989, 0.747378200001549, 0.7646397000062279, 0.7826120000099763]",0.014573966662283055,0.8195944666658761,45.27240050000546,None,45.27240050000546,None,45.27240050000546,None,45.27240050000546,45.770753700009664,45.27240050000546,None,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_1209,vm_20xx,2020.2.4,None,
