target_x,target_y,rotation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Welcome.started,Welcome.stopped,mouse.started,mouse.stopped,text.started,text.stopped,mouse_2.started,mouse_2.stopped,demo_enclosing.started,demo_enclosing.stopped,demo_target.started,demo_target.stopped,demo_fixation.started,demo_fixation.stopped,demo_mouse.x,demo_mouse.y,demo_mouse.leftButton,demo_mouse.midButton,demo_mouse.rightButton,demo_mouse.time,demo_mouse.started,demo_mouse.stopped,demo_target_feedback.started,demo_target_feedback.stopped,demo_fixation_feedback.started,demo_fixation_feedback.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,12.517541599998367,None,0.014886050001223339,None,,,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_13_1644,vm_20xx,2020.2.4,60.051151571534554,
-0.3,0.3,0,0,0,0,0,0,0,0,1,,,,,14.13179659999878,None,0.5016547500017623,None,15.916836899999907,None,15.916836899999907,None,15.916836899999907,None,"[-0.1398148148148148, -0.1398148148148148, -0.1398148148148148, -0.1398148148148148, -0.1398148148148148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.001851851851851852, -0.013888888888888888, -0.028703703703703703, -0.04722222222222222, -0.07685185185185185, -0.09444444444444444, -0.1175925925925926, -0.14722222222222223, -0.16574074074074074, -0.18796296296296297, -0.20462962962962963, -0.2212962962962963, -0.23703703703703705, -0.2490740740740741, -0.25925925925925924, -0.27037037037037037, -0.275, -0.2814814814814815, -0.2861111111111111, -0.2935185185185185, -0.29814814814814816, -0.30185185185185187, -0.30648148148148147, -0.31296296296296294, -0.31851851851851853, -0.32222222222222224]","[0.0824074074074074, 0.0824074074074074, 0.0824074074074074, 0.0824074074074074, 0.0824074074074074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001851851851851852, 0.012962962962962963, 0.025925925925925925, 0.041666666666666664, 0.0712962962962963, 0.09074074074074075, 0.11018518518518519, 0.13796296296296295, 0.1574074074074074, 0.175, 0.18611111111111112, 0.20185185185185187, 0.21574074074074073, 0.22777777777777777, 0.23796296296296296, 0.24814814814814815, 0.2518518518518518, 0.2574074074074074, 0.2611111111111111, 0.26944444444444443, 0.2740740740740741, 0.27870370370370373, 0.2814814814814815, 0.28888888888888886, 0.29074074074074074, 0.29444444444444445]","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0002041000007011462, 0.009628300002077594, 0.0205022000009194, 0.037096399999427376, 0.05458999999973457, 0.07198190000053728, 0.08906190000197967, 0.10607530000197585, 0.1221655000008468, 0.1389116999998805, 0.15571260000069742, 0.1719598000017868, 0.18878340000082972, 0.20566640000106418, 0.22201489999861224, 0.2386962999989919, 0.25548930000149994, 0.272058400001697, 0.28850840000086464, 0.30533809999906225, 0.3219107000004442, 0.33848550000038813, 0.3553347999986727, 0.3717802999999549, 0.3885938999992504, 0.40526450000106706, 0.42190109999864944, 0.4388628999986395, 0.4550359999993816, 0.4718710999986797, 0.4883491000000504, 0.5050483000013628, 0.5218271000012464, 0.5382830999988073, 0.5551707999984501, 0.5717180999999982, 0.5883495999987645, 0.6050144000000728, 0.62165670000104, 0.6382182999986981, 0.6549635000010312, 0.6715556000017386, 0.6882937000009406, 0.7052150000017718, 0.7215294000016002, 0.7380840000005264, 0.7549478000000818, 0.7716029000002891, 0.7882621999997355, 0.804916699999012, 0.8215326999998069, 0.8380767000016931, 0.8548317999993742, 0.8715059999994992, 0.887975000001461, 0.9052694999991218, 0.9214744999990216, 0.9379742999990412, 0.9548780000004626, 0.9711735000018962, 0.9888075000017125, 1.004730100001325, 1.021350999999413, 1.0385721999991802, 1.055157800001325, 1.0711221000019577, 1.0894850000004226, 1.1039184000001114, 1.120717000001605, 1.1373907000015606, 1.1540902999986429, 1.1710472999984631, 1.1873005000015837, 1.2040856999992684, 1.2206951000007393, 1.2373182000010274, 1.2538950000016484, 1.2704933999993955, 1.2871463000010408, 1.3042285000010452, 1.3205978000005416, 1.3370089999989432, 1.3539363999989291, 1.3708126000019547, 1.3872030000020459, 1.4035920999995142, 1.42108780000126, 1.4377052999989246, 1.454547299999831, 1.4712480000016512, 1.487692099999549, 1.504157600000326, 1.5211057999986224, 1.5375222000002395, 1.5546748000015214, 1.5709060000008321, 1.5876724000008835, 1.6044942000007723, 1.6212421999989601, 1.6376903999989736, 1.6540654999989783, 1.6705266999997548, 1.6877333000011276, 1.7039116000014474, 1.7207243000011658, 1.7374025999997684, 1.7544276000007812, 1.7708560999999463, 1.7872637000000395, 1.8042175000009593, 1.8206309999986843, 1.8372328000004927]",0.004646050001611002,None,17.768797199998517,None,17.768797199998517,None,0,001,2020_Oct_13_1644,vm_20xx,2020.2.4,60.051151571534554,
0.3,0.3,0,0,0,0,0,0,1,1,0,,,,,,,,,18.278046999999788,None,18.278046999999788,None,18.278046999999788,None,"[-0.387037037037037, -0.387037037037037, -0.387037037037037, -0.387037037037037, -0.38796296296296295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012037037037037037, 0.028703703703703703, 0.049074074074074076, 0.06296296296296296, 0.07592592592592592, 0.09166666666666666, 0.11296296296296296, 0.12407407407407407, 0.13333333333333333, 0.1527777777777778, 0.1675925925925926, 0.17962962962962964, 0.19074074074074074, 0.19907407407407407, 0.21574074074074073, 0.22870370370370371, 0.24259259259259258, 0.25925925925925924, 0.2712962962962963, 0.28425925925925927, 0.2953703703703704, 0.30833333333333335, 0.31574074074074077, 0.3212962962962963, 0.3287037037037037, 0.33240740740740743, 0.33796296296296297]","[0.35, 0.35, 0.35, 0.35, 0.35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012037037037037037, 0.023148148148148147, 0.04259259259259259, 0.05462962962962963, 0.06666666666666667, 0.07962962962962963, 0.09444444444444444, 0.1, 0.10462962962962963, 0.11944444444444445, 0.13055555555555556, 0.1388888888888889, 0.14814814814814814, 0.1537037037037037, 0.1675925925925926, 0.1787037037037037, 0.19074074074074074, 0.2074074074074074, 0.21944444444444444, 0.23148148148148148, 0.23796296296296296, 0.24722222222222223, 0.25277777777777777, 0.25925925925925924, 0.26851851851851855, 0.27314814814814814, 0.27870370370370373]","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00041250000140280463, 0.013765900002908893, 0.02875770000173361, 0.046201400000427384, 0.06239270000151009, 0.07916040000054636, 0.09608660000230884, 0.1123717000009492, 0.12920049999956973, 0.14585470000019995, 0.16244300000107614, 0.17900340000051074, 0.195791600002849, 0.21240450000186684, 0.22919270000056713, 0.2457014000028721, 0.2622479000019666, 0.27936229999977513, 0.29568940000172006, 0.3122992000025988, 0.328864800001611, 0.34613050000189105, 0.36279730000023847, 0.3797441999995499, 0.3955545999997412, 0.41221950000181096, 0.42880000000150176, 0.4455478000018047, 0.46216220000133035, 0.4790757000009762, 0.49535219999961555, 0.5120292999999947, 0.5289399000030244, 0.545330400000239, 0.5620484000028227, 0.5787034000022686, 0.5954770999996981, 0.6122269000006781, 0.6286378000004333, 0.6453629999996338, 0.6621642999998585, 0.6784517000014603, 0.695422700002382, 0.711959600001137, 0.7284644000028493, 0.7452665000018897, 0.7618983000029402, 0.7786295000005339, 0.7949719999996887, 0.8118538000016997, 0.8285401000030106, 0.845164600003045, 0.8619911000023421, 0.8785083000002487, 0.8951252000006207, 0.9117382000004, 0.9284605000029842, 0.9453554000028817, 0.9617331000008562, 0.9783642000002146, 0.9948820999998134, 1.013618700002553, 1.0281944000016665, 1.0450094000007084, 1.0616740000004938, 1.078120600002876, 1.0949394000017492, 1.1114603000023635, 1.1282506999996258, 1.1457101000014518, 1.1613926999998512, 1.17826210000203, 1.1954986000018835, 1.2113032000015664, 1.2276606000013999, 1.2440678000020853, 1.2608739000024798, 1.2775429000030272, 1.2943451999999525, 1.3108783999996376, 1.3275374000004376, 1.3440291000006255, 1.3611315000016475, 1.3774885000020731, 1.3939080000018294, 1.4106541000001016, 1.4276719000008598, 1.4441177000007883, 1.4624777999997605, 1.4777463999998872, 1.4945716000001994, 1.5118164000014076, 1.5288246000018262, 1.544539700000314, 1.5612558000029821, 1.5780394000030356, 1.5944667000003392, 1.6122743000014452, 1.6276069000014104, 1.6443298000012874, 1.6610512000006565, 1.677770000002056, 1.6944997999999032, 1.712034300002415, 1.7278275999997277, 1.7445724999997765, 1.7612503000018478, 1.7783407000024454, 1.7941911000016262, 1.811017100000754, 1.8277621000015642, 1.844466000002285, 1.8611366000004637, 1.877566500003013, 1.8940843000018504, 1.910847900002409]",0.011584650001168484,None,20.19536320000043,None,20.19536320000043,None,0,001,2020_Oct_13_1644,vm_20xx,2020.2.4,60.051151571534554,
