target_x,target_y,rotation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Welcome.started,Welcome.stopped,mouse.started,mouse.stopped,text.started,text.stopped,mouse_2.started,mouse_2.stopped,demo_enclosing_1.started,demo_enclosing_1.stopped,demo_enclosing.started,demo_enclosing.stopped,demo_target.started,demo_target.stopped,demo_fixation.started,demo_fixation.stopped,demo_mouse.x,demo_mouse.y,demo_mouse.leftButton,demo_mouse.midButton,demo_mouse.rightButton,demo_mouse.time,demo_mouse.started,demo_mouse.stopped,demo_enclosing_feedback_1.started,demo_enclosing_feedback_1.stopped,demo_enclosing_feedback.started,demo_enclosing_feedback.stopped,demo_target_feedback.started,demo_target_feedback.stopped,demo_fixation_feedback.started,demo_fixation_feedback.stopped,demo_score_text.started,demo_score_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,9.430837599998995,None,0.0047378000017488375,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,001,2021_Mar_11_1414,vm_20xx,2020.2.4,59.395966775942114,
-0.3,-0.3,0,0,0,0,0,0,0,0,2,,,,,9.836829300000318,None,0.5100070200023765,None,10.463941399999385,None,10.463941399999385,None,11.41944059999878,None,10.463941399999385,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05462962962962963, -0.10648148148148148, -0.17037037037037037, -0.2518518518518518, -0.30277777777777776, -0.3333333333333333, -0.375]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03425925925925926, -0.05555555555555555, -0.08333333333333333, -0.12129629629629629, -0.1398148148148148, -0.1527777777777778, -0.175]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0001902999993035337, 0.015887800000200514, 0.03246740000031423, 0.048925499999313615, 0.06584440000005998, 0.08218399999896064, 0.09847629999967467, 0.11614240000017162, 0.1320213999988482, 0.14872300000024552, 0.16576069999973697, 0.18178769999940414, 0.19875929999943764, 0.21573949999947217, 0.23187750000033702, 0.24868839999908232, 0.2658324999993056, 0.2817983999993885, 0.2982319999991887, 0.31522749999930966, 0.33193219999884604, 0.34853779999866674, 0.3655808999992587, 0.38217429999895103, 0.3996281999989151, 0.41647980000016105, 0.4322792999992089, 0.4496319999998377, 0.4656692999997176, 0.481936999998652, 0.4990314999995462, 0.5150161999990814, 0.5312616999999591, 0.5484067999987019, 0.5650167999992846, 0.5811972999999853, 0.5976678999995784, 0.6145412999994733, 0.6311699999987468, 0.6478162000003067, 0.6643313999993552, 0.6813807999988057, 0.6983638999990944, 0.7154314999988856, 0.7322979999989911, 0.7488266999989719, 0.7657951999990473, 0.7833266999987245, 0.7986953999989055]",0.9802586600017094,None,12.250368400000298,None,12.250368400000298,None,12.250368400000298,None,12.250368400000298,12.750881899999513,12.250368400000298,None,0,001,2021_Mar_11_1414,vm_20xx,2020.2.4,59.395966775942114,
-0.3,0.3,0,0,0,0,0,0,1,1,1,,,,,,,,,13.250131200000396,None,13.250131200000396,None,14.449799899999562,None,13.250131200000396,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03796296296296296, -0.09259259259259259, -0.13425925925925927, -0.1638888888888889, -0.20555555555555555, -0.22314814814814815, -0.24259259259259258, -0.262037037037037, -0.2814814814814815]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037037037037037035, 0.08425925925925926, 0.13240740740740742, 0.15925925925925927, 0.2074074074074074, 0.22962962962962963, 0.24814814814814815, 0.2740740740740741, 0.30277777777777776]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8.789999992586672e-05, 0.01647640000010142, 0.033832900000561494, 0.04957740000099875, 0.066500900000392, 0.08276630000000296, 0.10013030000118306, 0.11807229999976698, 0.13298030000078143, 0.1499764000000141, 0.16684370000075432, 0.18324670000038168, 0.19990929999949003, 0.21660309999970195, 0.23241860000052839, 0.24991360000058194, 0.26623769999969227, 0.28320130000065546, 0.29937989999962156, 0.31601820000105363, 0.3328421000005619, 0.3493932000001223, 0.3656953000008798, 0.3827739999996993, 0.3989228999998886, 0.41542740000113554, 0.4323167000002286, 0.44871229999989737, 0.4660684999998921, 0.48287449999952514, 0.49920360000032815, 0.5158583000011276, 0.5320979000007355, 0.54845750000095, 0.5655704000000696, 0.5824916000001394, 0.5984057000005123, 0.6165134000002581, 0.6323231999995187, 0.6495049000004656, 0.6654622999994899, 0.6829354000001331, 0.6987699000001157, 0.715910700000677, 0.733050099999673, 0.7491160000008676]",1.228417320000517,None,15.219328600000154,None,15.219328600000154,None,15.219328600000154,None,15.219328600000154,15.731285099998786,15.219328600000154,None,0,001,2021_Mar_11_1414,vm_20xx,2020.2.4,59.395966775942114,
0.3,0.3,0,0,0,0,0,0,2,2,0,,,,,,,,,16.23147659999995,None,16.23147659999995,None,17.063925099999324,None,16.23147659999995,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05185185185185185, 0.13055555555555556, 0.2388888888888889, 0.3648148148148148]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05092592592592592, 0.15, 0.2712962962962963, 0.4324074074074074]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0001351000009890413, 0.015623200000845827, 0.03329529999973602, 0.04894870000134688, 0.06642400000055204, 0.08208030000059807, 0.09962890000133484, 0.11560869999993884, 0.13290050000068732, 0.1484496000011859, 0.16576570000142965, 0.18224780000127794, 0.19854720000148518, 0.2155562000007194, 0.2321434000004956, 0.24859420000029786, 0.26522140000088257, 0.28199099999983446, 0.2989530000013474, 0.31535450000046694, 0.3320574999997916, 0.349011000000246, 0.3656907000004139, 0.3814005000003817, 0.39807889999974577, 0.4149471000000631, 0.4316236000013305, 0.44783060000008845, 0.46748310000111815, 0.4819236000003002, 0.4998531000001094, 0.5145143999998254, 0.5317774000013742, 0.5485005999998975, 0.5659395000002405]",0.8592000200005714,None,17.651267299999745,None,17.651267299999745,None,17.651267299999745,None,17.651267299999745,18.162808099999893,17.651267299999745,None,0,001,2021_Mar_11_1414,vm_20xx,2020.2.4,59.395966775942114,
0.3,-0.3,0,0,0,0,0,0,3,3,3,,,,,,,,,18.66204319999997,None,18.66204319999997,None,19.911300100000517,None,18.66204319999997,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027777777777777776, 0.08333333333333333, 0.19907407407407407, 0.2777777777777778, 0.34814814814814815]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014814814814814815, -0.05740740740740741, -0.15, -0.21851851851851853, -0.2740740740740741]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00011670000094454736, 0.014141199999357923, 0.031602600000042, 0.04785059999994701, 0.0640903999992588, 0.08140040000034787, 0.09780080000018643, 0.11488470000040252, 0.1311650000006921, 0.148035100000925, 0.1643770000009681, 0.18077640000046813, 0.19759770000018761, 0.21408870000050229, 0.23046240000076068, 0.24864180000076885, 0.2649896999992052, 0.2821746000008716, 0.2985965000007127, 0.3151579999994283]",1.2793384200031142,None,20.248109000000113,None,20.248109000000113,None,20.248109000000113,None,20.248109000000113,20.760134000000107,20.248109000000113,None,0,001,2021_Mar_11_1414,vm_20xx,2020.2.4,59.395966775942114,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,001,2021_Mar_11_1414,vm_20xx,2020.2.4,59.395966775942114,
-0.3,-0.3,0,1,0,1,0,0,0,0,2,,,,,21.25966519999929,None,0.5137682200002018,None,22.146109600000273,None,22.146109600000273,None,23.35755319999953,None,22.146109600000273,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.09444444444444444, -0.2212962962962963, -0.3824074074074074]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.08518518518518518, -0.16574074074074074, -0.24074074074074073]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9.819999831961468e-05, 0.01618859999871347, 0.0331038999993325, 0.04997249999905762, 0.06655169999976351, 0.08365669999875536, 0.09990299999844865, 0.11646469999868714, 0.1330949999992299, 0.14986799999860523, 0.1679997999999614, 0.18302029999904335, 0.20071919999827514, 0.21587909999834665, 0.23428079999939655, 0.24976019999849086, 0.26693410000007134, 0.2830002999999124, 0.30085889999827486, 0.3197487999987061, 0.33697319999919273, 0.35446979999869654, 0.36784719999923254, 0.3832199999997101, 0.4014316999982839, 0.42022439999891503, 0.4371456999997463, 0.45107239999924786, 0.46643629999925906, 0.4826896999984456, 0.5000428999992437, 0.516449199998533, 0.5327460999997129, 0.5493115999997826, 0.5661846999992122, 0.5825040999989142, 0.6010317999989638, 0.616030099999989, 0.6336199999987002, 0.6491884999995818, 0.6675636999989365, 0.6839206999993621, 0.700515099999393, 0.715949699999328, 0.7352766999993037, 0.7486722999983613, 0.7661916999986715, 0.7818203999995603, 0.7989758999992773, 0.8152694000000338, 0.8318426999994699, 0.8486709999997402, 0.8661299999985204, 0.8825687999997172, 0.8994978999999148]",1.225597620001281,None,24.278482800000347,None,24.278482800000347,None,24.278482800000347,None,24.278482800000347,24.78958860000057,24.278482800000347,None,0,001,2021_Mar_11_1414,vm_20xx,2020.2.4,59.395966775942114,
0.3,0.3,0,1,0,1,0,0,1,1,0,,,,,,,,,25.28913470000043,None,25.28913470000043,None,26.739247499999692,None,25.28913470000043,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023148148148148147, 0.10277777777777777, 0.2601851851851852, 0.3425925925925926, 0.4148148148148148]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010185185185185186, 0.05, 0.12685185185185185, 0.16203703703703703, 0.19814814814814816]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7.74000000092201e-05, 0.015580799999952433, 0.03363480000007257, 0.049339499999405234, 0.06708059999982652, 0.08157809999829624, 0.09920449999845005, 0.1153000999984215, 0.1323183999993489, 0.14825549999841314, 0.16639369999938936, 0.18242759999884584, 0.2004713999995147, 0.21563199999945937, 0.23260709999885876, 0.24807589999909396, 0.2649007999989408, 0.2815854999989824, 0.29810409999845433, 0.3147748999999749, 0.33135869999932765, 0.3479580999992322, 0.36577179999949294, 0.38128359999973327, 0.39768269999876793, 0.4147916999991139, 0.4313925999995263, 0.4480766999986372, 0.4645247999997082, 0.481114999998681, 0.4979542000000947, 0.5148204999986774, 0.5311870999994426, 0.548109099998328, 0.5652902999991056, 0.5815909999982978, 0.5985768999998982]",1.477461520000361,None,27.358191299999817,None,27.358191299999817,None,27.358191299999817,None,27.358191299999817,27.869714299999032,27.358191299999817,None,0,001,2021_Mar_11_1414,vm_20xx,2020.2.4,59.395966775942114,
0.3,-0.3,0,1,0,1,0,0,2,2,3,,,,,,,,,28.369692700000087,None,28.369692700000087,None,28.88546420000057,None,28.369692700000087,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03518518518518519, 0.10462962962962963, 0.16018518518518518, 0.22870370370370371, 0.3074074074074074]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0712962962962963, -0.16666666666666666, -0.23333333333333334, -0.31203703703703706, -0.38796296296296295]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9.099999988393392e-05, 0.016811900000902824, 0.03402070000083768, 0.051139200000761775, 0.06725080000069283, 0.08369880000100238, 0.10085660000004282, 0.11728170000060345, 0.13428270000076736, 0.1508895000006305, 0.16721810000126425, 0.18373679999967862, 0.20032050000008894, 0.21673910000026808, 0.23320570000032603, 0.2499005000008765, 0.26664090000122087, 0.28360590000011143, 0.30028950000087207, 0.31681530000059865, 0.33359870000094816, 0.34974500000134867, 0.3667796999998245, 0.3829936000001908, 0.3999961000008625, 0.4165181999997003, 0.4340419000000111, 0.451332700000421, 0.46742880000056175, 0.4833293000010599, 0.5017287999999098, 0.5174858000009408, 0.5355467999997927, 0.5505580000008194, 0.5671505999998772, 0.5831822000000102, 0.6000511000002007, 0.6166926000005333, 0.6329166000014084, 0.6498142000000371, 0.6666025000013178, 0.6833916000014142, 0.6998612000006688, 0.7161301000014646, 0.7333264000008057, 0.7494529000014154, 0.7664272000001802, 0.7826865000006364, 0.7995750999998563, 0.81658200000129, 0.8326305999999022, 0.8499362000002293, 0.8663601999996899, 0.8827180999996926, 0.8997826000013447, 0.9165508000005502, 0.9327802000007068, 0.9495445000011387, 0.9657511000004888, 0.9824574000012944, 0.9990639000006922, 1.0155355000006239, 1.0330609000011464, 1.0495511999997689, 1.0657867000008991, 1.0826811000006273, 1.0998744000007719]",0.5460294200001954,None,30.00694560000011,None,30.00694560000011,None,30.00694560000011,None,30.00694560000011,30.51716259999921,30.00694560000011,None,0,001,2021_Mar_11_1414,vm_20xx,2020.2.4,59.395966775942114,
-0.3,0.3,0,1,0,1,0,0,3,3,1,,,,,,,,,31.019542599999113,None,31.019542599999113,None,32.14898919999905,None,31.019542599999113,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021296296296296296, -0.22870370370370371, -0.4009259259259259]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002777777777777778, 0.018518518518518517, 0.06574074074074074, 0.16574074074074074, 0.21481481481481482]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7.679999907850288e-05, 0.017141199999969103, 0.033842400000139605, 0.05087009999988368, 0.06710999999995693, 0.08459439999933238, 0.10057869999945979, 0.11811820000002626, 0.13370380000014848, 0.15135779999945953, 0.16722899999876972, 0.1843804000000091, 0.20017139999981737, 0.21663159999843629, 0.23402699999860488, 0.2509541999988869, 0.26755799999955343, 0.28400869999859424]",1.1618282199997338,None,32.45375909999893,None,32.45375909999893,None,32.45375909999893,None,32.45375909999893,32.96509209999931,32.45375909999893,None,0,001,2021_Mar_11_1414,vm_20xx,2020.2.4,59.395966775942114,
