target_x,target_y,rotation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,baseline_trials.thisRepN,baseline_trials.thisTrialN,baseline_trials.thisN,baseline_trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,transfer_trials.thisRepN,transfer_trials.thisTrialN,transfer_trials.thisN,transfer_trials.thisIndex,Welcome.started,Welcome.stopped,mouse.started,mouse.stopped,text_3.started,text_3.stopped,mouse_6.started,mouse_6.stopped,text_2.started,text_2.stopped,mouse_3.started,mouse_3.stopped,transfer_enclosing_1.started,transfer_enclosing_1.stopped,transfer_enclosing.started,transfer_enclosing.stopped,transfer_target.started,transfer_target.stopped,transfer_fixation.started,transfer_fixation.stopped,transfer_mouse.x,transfer_mouse.y,transfer_mouse.leftButton,transfer_mouse.midButton,transfer_mouse.rightButton,transfer_mouse.time,transfer_mouse.started,transfer_mouse.stopped,transfer_enclosing_feedback_1.started,transfer_enclosing_feedback_1.stopped,transfer_enclosing_feedback.started,transfer_enclosing_feedback.stopped,transfer_target_feedback.started,transfer_target_feedback.stopped,transfer_fixation_feedback.started,transfer_fixation_feedback.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,18.744890400004806,None,0.0025832499522948638,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_1320,vm_20xx,2020.2.4,60.1955633496969,
,,,,,,,,,,,,,,,,,,,,,,,19.553154399996856,None,1.0063988100009738,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_1320,vm_20xx,2020.2.4,60.1955633496969,
,,,,,,,,,,,,,,,,,,,,,,,,,,,21.089281599997776,None,0.2568104000092717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,0,001,2020_Oct_14_1320,vm_20xx,2020.2.4,60.1955633496969,
-0.3,0.3,0,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,22.487839199995506,None,22.487839199995506,None,23.640731399995275,None,22.487839199995506,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.027777777777777776, -0.08518518518518518, -0.1425925925925926, -0.22314814814814815, -0.25833333333333336, -0.2972222222222222, -0.3314814814814815, -0.362962962962963, -0.387037037037037, -0.4, -0.41203703703703703, -0.4203703703703704, -0.4324074074074074, -0.4425925925925926, -0.44814814814814813, -0.4546296296296296, -0.4583333333333333, -0.4638888888888889, -0.4675925925925926, -0.47129629629629627, -0.4777777777777778, -0.4824074074074074, -0.48703703703703705, -0.49166666666666664, -0.4935185185185185, -0.49537037037037035, -0.5, -0.5018518518518519, -0.5037037037037037, -0.5074074074074074, -0.5101851851851852, -0.5111111111111111, -0.5185185185185185, -0.5231481481481481, -0.5305555555555556, -0.5342592592592592, -0.5416666666666666, -0.5481481481481482, -0.5518518518518518, -0.5583333333333333, -0.5601851851851852, -0.5638888888888889, -0.5675925925925925, -0.5694444444444444, -0.5722222222222222, -0.575, -0.5768518518518518, -0.5796296296296296, -0.5824074074074074, -0.5842592592592593, -0.587037037037037]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01574074074074074, 0.046296296296296294, 0.08425925925925926, 0.1398148148148148, 0.17314814814814813, 0.2, 0.23148148148148148, 0.26296296296296295, 0.28055555555555556, 0.2935185185185185, 0.3074074074074074, 0.3148148148148148, 0.32592592592592595, 0.33425925925925926, 0.33796296296296297, 0.3416666666666667, 0.3435185185185185, 0.3472222222222222, 0.3527777777777778, 0.35555555555555557, 0.3611111111111111, 0.36574074074074076, 0.36944444444444446, 0.3731481481481482, 0.37407407407407406, 0.37592592592592594, 0.37962962962962965, 0.3814814814814815, 0.38333333333333336, 0.387037037037037, 0.3888888888888889, 0.38981481481481484, 0.3972222222222222, 0.4009259259259259, 0.4083333333333333, 0.4111111111111111, 0.4185185185185185, 0.4222222222222222, 0.42592592592592593, 0.43148148148148147, 0.43333333333333335, 0.43796296296296294, 0.4398148148148148, 0.4425925925925926, 0.4462962962962963, 0.44722222222222224, 0.45, 0.45185185185185184, 0.4546296296296296, 0.4564814814814815, 0.45925925925925926]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005590999935520813, 0.016940400004386902, 0.043375299996114336, 0.06431299999530893, 0.08320680000178982, 0.09946399999898858, 0.125774400003138, 0.14669470000080764, 0.16385100000479724, 0.1809304000053089, 0.19871240000065882, 0.21643660000700038, 0.24224120000144467, 0.2628361999959452, 0.2804136000049766, 0.2982230000052368, 0.31575019999581855, 0.33294170000590384, 0.3596246999950381, 0.38000459999602754, 0.3976325999974506, 0.4150487000006251, 0.44290239999827463, 0.4622747999965213, 0.4810128999961307, 0.49922379999770783, 0.5163908999966225, 0.5331149999983609, 0.5498452000028919, 0.5762547000049381, 0.5963849999970989, 0.6143077000015182, 0.631739699994796, 0.6482304999954067, 0.6664404000039212, 0.6823339999973541, 0.7000346999993781, 0.7150840999966022, 0.7336380000051577, 0.749505700005102, 0.7660508999979356, 0.7920469999953639, 0.8131203999946592, 0.8317643000045791, 0.8500329999951646, 0.8677868999948259, 0.8835758000059286, 0.9091558999934932, 0.9296499000047334, 0.9485120000026654, 0.9658337000000756, 0.9936373999953503, 1.0130571000045165, 1.0303595000004862, 1.0476576999935787, 1.0671000000002095, 1.0829289999965113, 1.1097140000056243, 1.1316222000023117, 1.150216599999112, 1.166093699997873, 1.191287800000282, 1.2106539999949746, 1.2285700000065845, 1.2455733999959193, 1.262889300007373, 1.2796365999965928, 1.2973752999969292, 1.3158338000066578, 1.3326423999969848, 1.3610111000016332, 1.3782628000044497, 1.3968648000009125, 1.4156376000028104, 1.4352117999951588, 1.4517974000045797, 1.468798500005505, 1.4934888999996474, 1.5134148999932222, 1.5307743000012124, 1.5503146999981254, 1.5673727999965195, 1.584136799996486, 1.6093186000071, 1.6294966999994358, 1.6488935999950627, 1.6672147000062978, 1.6832865000033053, 1.6999961999972584, 1.725623699996504, 1.7447964000020875, 1.762426700006472, 1.7809876999963308, 1.7983151999942493, 1.8176479999965522, 1.8345914999954402, 1.8515599999955157, 1.868987299996661, 1.8924833000055514, 1.9128627000027336, 1.9317809000058332, 1.9497114999976475, 1.9655887999979313, 1.9823434999998426, 1.999396400002297, 2.0159008000046015, 2.033617699999013, 2.0508829000027617, 2.0679080999980215, 2.091102200007299, 2.1103295000066282, 2.1279887999990024, 2.144677499993122, 2.1638475000072503, 2.1816039999976056, 2.199594200006686, 2.215084499999648, 2.2419739000033587, 2.263150900005712, 2.2833134999964386, 2.3004847999982303, 2.326277200001641, 2.3452218000020366]",1.1852331400004914,None,26.070023100008257,None,26.070023100008257,None,26.070023100008257,None,26.070023100008257,26.571990800002823,26.070023100008257,None,0,001,2020_Oct_14_1320,vm_20xx,2020.2.4,60.1955633496969,
0.3,-0.3,0,,,,,,,,,,,,,0,1,1,15,,,,,,,,,,,,,27.054710199998226,None,27.054710199998226,None,27.76669000000402,None,27.054710199998226,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0008894999918993562, 0.01796749999630265, 0.03697799998917617, 0.0529409000009764, 0.08189449999190401, 0.10112139998818748, 0.11896629999682773, 0.13745179999386892, 0.15389549999963492, 0.1801052999944659, 0.19933079999464098, 0.21783299998787697, 0.2370832999877166, 0.25529989998904057, 0.28071429999545217, 0.30066149999038316, 0.3200893999892287, 0.337980799988145, 0.36444469999696594, 0.38452909998886753, 0.40298659999098163, 0.4209965999907581, 0.4371857999940403, 0.4543247999972664, 0.48123869999835733, 0.5004053999873577, 0.5183832999900915, 0.5367273000010755, 0.553670699999202, 0.5706434999883641, 0.5885123999905773, 0.6144789999962086, 0.6341423999983817, 0.6533611999911955, 0.6705761999910465, 0.6964702999975998, 0.7171240999887232, 0.7381025999929989, 0.753256899988628, 0.7713452999887522, 0.7867357999930391, 0.8034381999896141, 0.81970249999722, 0.8381220999872312, 0.8531029000005219, 0.8699546999996528, 0.8852301000006264, 0.9032854999968549, 0.9164194999902975, 0.9337893999909284, 0.9488490999938222, 0.9674224999907892]",0.7335193100007018,None,28.79936540000199,None,28.79936540000199,None,28.79936540000199,None,28.79936540000199,29.297667699996964,28.79936540000199,None,0,001,2020_Oct_14_1320,vm_20xx,2020.2.4,60.1955633496969,
0.3,-0.3,0,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,29.787017099995865,None,29.787017099995865,None,30.734905599994818,None,29.787017099995865,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005393000028561801, 0.0169917000021087, 0.03363320000062231, 0.05037929999525659, 0.06715129999793135, 0.09302889999526087, 0.1121491999947466, 0.13048809999600053, 0.1493616999941878, 0.16556490000220947, 0.191524699999718, 0.21330550000129733, 0.23237339999468531, 0.24996610000380315, 0.26649349999206606, 0.28358400000433903, 0.31033959999331273, 0.32996560000174213, 0.3485549000033643, 0.3669113999931142, 0.38263069999811705, 0.40879030000360217, 0.4288263000053121, 0.44631669999216683, 0.4644616000005044, 0.48300160000508185, 0.4997559000039473, 0.5168002999998862, 0.5331923000048846, 0.5603307999990648, 0.578934000004665, 0.5999333999934606, 0.6167750000022352, 0.6424547999922652, 0.6612712999922223, 0.6786973999987822, 0.6960634999995818, 0.7135681999934604, 0.731956599993282, 0.7488487999944482, 0.7648837000015192, 0.7819395999977132, 0.7987121000041952, 0.815543799995794]",0.9704616100207204,None,31.581807900001877,None,31.581807900001877,None,31.581807900001877,None,31.581807900001877,32.096906499995384,31.581807900001877,None,0,001,2020_Oct_14_1320,vm_20xx,2020.2.4,60.1955633496969,
-0.3,-0.3,0,,,,,,,,,,,,,0,3,3,10,,,,,,,,,,,,,32.59277380000276,None,32.59277380000276,None,33.44192820000171,None,32.59277380000276,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.003703703703703704, -0.024074074074074074, -0.04259259259259259, -0.062037037037037036, -0.1, -0.12314814814814815, -0.14722222222222223, -0.16296296296296298, -0.18703703703703703, -0.20462962962962963, -0.21203703703703702]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.008333333333333333, -0.037037037037037035, -0.06111111111111111, -0.09074074074074075, -0.1388888888888889, -0.16296296296296298, -0.1925925925925926, -0.20925925925925926, -0.2388888888888889, -0.2601851851851852, -0.2722222222222222]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0005191999953240156, 0.020414799990248866, 0.03915489999053534, 0.057401699988986365, 0.08421849999285769, 0.10392559999309015, 0.12312849999580067, 0.14985459999297746, 0.16972330000135116, 0.1869828999915626, 0.20486060000257567, 0.22246540000196546, 0.24005229999602307, 0.26574629999231547, 0.28600539999024477, 0.30363260000012815, 0.32142999999632593, 0.33907419999013655, 0.35745309999038, 0.3727855999895837, 0.40014689999225084, 0.4196747999958461, 0.4379969000001438, 0.45702950000122655, 0.47354759999143425, 0.49033610000333283, 0.5157155999913812, 0.5360992999922018, 0.555902199994307, 0.5731328999972902, 0.5890347999957157, 0.6063330000033602, 0.6220842999900924, 0.6396193999971729, 0.6561761999910232, 0.6821091000019806, 0.7028855999960797, 0.7214795999898342, 0.7394362999912119, 0.7541478999919491, 0.7719494999910239, 0.7887253999942914, 0.8071398000029149, 0.8237504999997327, 0.8401756999955978, 0.8669210999942152, 0.8868484999984503, 0.903978799993638, 0.9227384999976493, 0.9402487999905134, 0.9567027000011876, 0.975001799990423, 0.9999138999992283]",0.8708873100113124,None,34.498484600000666,None,34.498484600000666,None,34.498484600000666,None,34.498484600000666,35.01406529999804,34.498484600000666,None,0,001,2020_Oct_14_1320,vm_20xx,2020.2.4,60.1955633496969,
0.3,-0.3,0,,,,,,,,,,,,,0,4,4,7,,,,,,,,,,,,,35.48241949999647,None,35.48241949999647,None,35.99092759999621,None,35.48241949999647,None,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.001851851851851852]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0004914000019198284, 0.019344500004081056, 0.03778199999942444, 0.05671920000168029, 0.08360230000107549, 0.10368119999475311, 0.12261059999582358, 0.1395708000054583, 0.1582685000030324, 0.17407229999662377, 0.1995450999966124, 0.2199731000000611, 0.23766129999421537, 0.2559101999941049, 0.2736095000000205, 0.29078369999479037, 0.30629290000069886, 0.33279509999556467, 0.35308299999451265, 0.3723690000042552, 0.39035539999895263, 0.4080089000053704, 0.4337770999991335, 0.45332079999207053, 0.4713447999965865, 0.49962829999276437, 0.5199466000049142, 0.5375726000056602, 0.5553167000034591, 0.5729945999919437, 0.59019360000093, 0.6072176000016043, 0.6225524000037694, 0.6492100000032224, 0.6698319999995874, 0.6875493999978062, 0.7058671999984654, 0.7234380000008969, 0.7393524999934016, 0.7572859999927459, 0.7724482000048738, 0.7894554999948014, 0.8165124999941327, 0.8367438999994192, 0.8574216999986675, 0.8725044000020716, 0.8889568000013242, 0.9069969999982277, 0.9237696000054711, 0.949181599993608, 0.9691387999919243, 0.9863843000057386, 1.0041588000021875, 1.0216892000025837, 1.039133700003731, 1.0555433999979869, 1.0721845999942161, 1.0887531000043964, 1.1054239999939455, 1.1219599000032758, 1.1383937999926275, 1.157445100005134]",0.5098112099949503,None,37.17769039999985,None,37.17769039999985,None,37.17769039999985,None,37.17769039999985,37.69446319999406,37.17769039999985,None,0,001,2020_Oct_14_1320,vm_20xx,2020.2.4,60.1955633496969,
