"","f_a","f_v","f_ter","f_wald_gsq"
"1",0.0411571639429143,0.223663983289087,0.164927117571688,20.5474483213898
"2",0.00999992075077918,0.0100000663813624,0.000149995603054426,555.25457714425
"3",0.00999999383219493,0.0100000092087386,0.000149998260015651,822.096361037317
"4",0.054435930696632,0.11307813761204,0.118271519659139,23.2063696377028
"5",0.00999983625738004,0.0100000190772532,0.000149996754827675,688.248700745932
"6",0.0552040468514923,0.130414544235643,0.217143328115371,5.58906965816857
"7",0.0640871299673855,0.0975042690447486,0.000149991954270439,40.7175908155377
"8",0.0999845806643378,0.17862925454443,0.000149995008099736,19.0575251222516
"9",0.0100151306145813,0.0216880554653802,-0.00117984708710225,668.851215787868
"10",0.0327015937671783,0.0155855587850727,0.274616564726632,22.6814546911133
"11",0.182272848892504,0.38184808531518,0.000150000749057084,7.35024046659549
"12",0.028773688066511,0.0697462513120192,0.215159151529783,9.56968799400505
