Block,p_id,Rotation,Emphasis,initsignederrors_mean,initsignederrorsdegrees_mean,initerrors_mean,initerrorsdegrees_mean,initwashoutsignederrors_mean
3,0,Sudden,Speed,-0.4392263724116644,-25.165817390029705,1.6425335326668484,94.11023913052395,1.6425335326668484
3,1,Sudden,Accuracy,0.6284905124061589,36.009853824887415,0.7200000532863413,41.25296430250174,0.7200000532863413
3,2,Gradual,Speed,0.07765591918545756,4.449356423535716,0.21127666586191188,12.105261263483271,0.21127666586191188
3,3,Gradual,Accuracy,-0.0640025745969606,-3.6670774023770587,0.12284364217518652,7.03842223665347,0.12284364217518652
3,4,Sudden,Speed,1.246720528190017,71.43182449760876,1.246720528190017,71.43182449760876,1.246720528190017
3,5,Sudden,Accuracy,-0.05578880383669175,-3.196463003925692,0.18317838955760296,10.495348619653923,0.18317838955760296
3,6,Gradual,Speed,-0.03257642217560758,-1.8664915022986979,0.09023505412860988,5.170087765703883,0.09023505412860988
3,7,Gradual,Accuracy,-0.033631266715166405,-1.9269296424578395,0.10930999512748861,6.263001379400693,0.10930999512748861
3,8,Sudden,Speed,0.07376846225406826,4.2266215483282314,0.29741279677042587,17.040498028127484,0.29741279677042587
3,9,Sudden,Accuracy,0.48429171048183484,27.74787106378071,1.327621244145454,76.06709408144197,1.327621244145454
3,10,Gradual,Speed,-0.015200444760753424,-0.8709213315129162,0.13981062917631845,8.01055898287166,0.13981062917631845
3,11,Gradual,Accuracy,0.12899736065182196,7.391004333676354,0.15322438899553767,8.779110807915085,0.15322438899553767
3,12,Sudden,Speed,0.8039533815623187,46.06313568879155,1.82746242377899,104.70588410128401,1.82746242377899
3,13,Sudden,Accuracy,1.3900181902403208,79.64217574718313,1.4424851268574785,82.64830977932667,1.4424851268574785
3,14,Gradual,Speed,0.02971964186387302,1.7028100474402397,0.12646286968575884,7.245788698106903,0.12646286968575884
3,15,Gradual,Accuracy,0.02352570580216888,1.3479236525307106,0.09456708331905307,5.418294755043753,0.09456708331905307
3,16,Sudden,Speed,0.8216742320826449,47.078465632988454,1.0221498327853755,58.56487144860485,1.0221498327853755
3,17,Sudden,Accuracy,-0.03438093739400003,-1.969882608379713,0.13451464710939015,7.7071215620596965,0.13451464710939015
3,18,Gradual,Speed,0.07227432810321566,4.141013967458014,0.24897608371525218,14.265278796579818,0.24897608371525218
3,19,Gradual,Accuracy,-0.015223016642641965,-0.8722146050807971,0.11669320255305338,6.686028004155204,0.11669320255305338
3,20,Sudden,Speed,1.154313064630298,66.1372668401279,1.154313064630298,66.1372668401279,1.154313064630298
3,21,Sudden,Accuracy,1.6014509920927564,91.75638294395353,1.6014509920927564,91.75638294395353,1.6014509920927564
3,22,Gradual,Speed,0.055578151483281414,3.1843935131307806,0.32587506854859694,18.671266076370998,0.32587506854859694
3,23,Gradual,Accuracy,-0.04732587487129372,-2.7115728918893693,0.08964555782844695,5.13631211566597,0.08964555782844695
3,24,Sudden,Speed,1.3301901648914256,76.21428239808974,1.3301901648914256,76.21428239808974,1.3301901648914256
3,25,Sudden,Accuracy,0.6774125428720404,38.81287969579286,0.6866702573695925,39.34330766443966,0.6866702573695925
3,26,Gradual,Speed,0.09750534019223243,5.5866444730022335,0.15573890256274028,8.923181822844182,0.15573890256274028
3,27,Gradual,Accuracy,-0.09321619677854123,-5.340894657671394,0.14151125874273576,8.107997879542532,0.14151125874273576
3,28,Sudden,Speed,0.20772553223427598,11.90179629413275,0.42372126872307897,24.27744038776104,0.42372126872307897
3,29,Sudden,Accuracy,-0.7814225935989586,-44.77221662938687,1.5828350307356622,90.68976692661337,1.5828350307356622
3,30,Gradual,Speed,-0.029749107896277254,-1.7044983267359985,0.15684650398358502,8.986642709641277,0.15684650398358502
3,31,Gradual,Accuracy,0.08332840035278406,4.774365653790968,0.15147437885595758,8.678842612812046,0.15147437885595758
3,32,Sudden,Speed,1.1771358285169649,67.44491488765749,1.1877666096136836,68.05401377742695,1.1877666096136836
3,33,Sudden,Accuracy,0.6178619112477168,35.400879836380824,0.8507308131952388,48.74328509781963,0.8507308131952388
3,34,Gradual,Speed,0.0015305488502718786,0.08769398945917921,0.11216287408068464,6.4264593028805255,0.11216287408068464
3,35,Gradual,Accuracy,0.027288885736009478,1.5635379802880969,0.07493896438004537,4.293686380057812,0.07493896438004537
3,36,Sudden,Speed,0.8465647774614647,48.50458883297369,1.097507436190224,62.882544077923335,1.097507436190224
3,37,Sudden,Accuracy,0.041511812486370245,2.3784516554074884,0.39440058460264676,22.59748893522402,0.39440058460264676
3,38,Gradual,Speed,0.029779562460667056,1.706243244742443,0.1553629157174713,8.901639363457829,0.1553629157174713
3,39,Gradual,Accuracy,-0.06056062437685635,-3.469868181470961,0.12527391297143675,7.177666496352506,0.12527391297143675
3,40,Sudden,Speed,0.44064952661385304,25.247358119411423,1.9881223664610226,113.9110207537782,1.9881223664610226
3,41,Sudden,Accuracy,-0.14622544667404686,-8.378100951838167,0.2356322984990754,13.500736220963825,0.2356322984990754
3,42,Gradual,Speed,0.23172091297849284,13.276630338585862,0.30668943728443515,17.57201037764029,0.30668943728443515
3,43,Gradual,Accuracy,0.004586523439697719,0.26278843573250477,0.11706438107240223,6.707294966759808,0.11706438107240223
3,44,Sudden,Speed,1.4524869646132894,83.22137287010924,1.5579249113913105,89.26252222101483,1.5579249113913105
3,45,Sudden,Accuracy,-0.02616744813539492,-1.499284338785602,1.3013538118408012,74.56208107173977,1.3013538118408012
3,46,Gradual,Speed,-0.06655491293988716,-3.813315617316164,0.16265214211201462,9.319281271780525,0.16265214211201462
3,47,Gradual,Accuracy,-0.036399618953017986,-2.0855445418923315,0.14192560497480164,8.131738169897057,0.14192560497480164
