,p_id,Trial,Block,Rotation,Emphasis,avg errors,avg errors degrees,smoothed avg error,smoothed avg error degrees,init errors,init errors degrees
0,0,0,11,Sudden,Speed,0.4412363865437903,0.4412363865437903,0.4709703887826044,26.98461555287876,2.356194490192345,25.280982716562175
1,0,1,11,Sudden,Speed,0.5108137504424594,0.5108137504424594,0.47299468980018655,27.100599457650258,2.356194490192345,29.267472017601808
2,0,2,11,Sudden,Speed,0.4533526427436494,0.4533526427436494,0.4757373539726796,27.257742539355846,2.356194490192345,25.975193060313316
3,0,3,11,Sudden,Speed,0.49214552089931146,0.49214552089931146,0.4780205164129627,27.388558111126862,2.356194490192345,28.197861253797996
4,0,4,11,Sudden,Speed,0.498758707749414,0.498758707749414,0.4799428214850769,27.498698078695597,0.7853981633974484,28.576768949440286
5,0,5,11,Sudden,Speed,0.4280286967002817,0.4280286967002817,0.48250745473860146,27.645640740121458,2.356194490192345,24.52423783141133
6,0,6,11,Sudden,Speed,0.520839517149286,0.520839517149286,0.4861925279111661,27.856779880106295,0.7853981633974484,29.84190613628575
7,0,7,11,Sudden,Speed,0.47841859835667444,0.47841859835667444,0.49011462669848543,28.08149958745307,2.356194490192345,27.411366526401906
8,0,8,11,Sudden,Speed,0.5054481156934694,0.5054481156934694,0.4927364754416048,28.231720454955493,2.356194490192345,28.960043792075943
9,0,9,11,Sudden,Speed,0.5058519555362284,0.5058519555362284,0.4932808248874092,28.26290938078037,0.7853981633974484,28.98318211066527
10,0,10,11,Sudden,Speed,0.48824396470584447,0.48824396470584447,0.49238496893565303,28.211580615693066,2.356194490192345,27.97431855037921
11,0,11,11,Sudden,Speed,0.4726434638261587,0.4726434638261587,0.4914863272007288,28.160092236987595,2.356194490192345,27.08047569168309
12,0,12,11,Sudden,Speed,0.5044862253537583,0.5044862253537583,0.49161216458616397,28.16730218807799,0.7853981633974484,28.904931535256097
13,0,13,11,Sudden,Speed,0.48182364235836156,0.48182364235836156,0.49273378035665827,28.231566037962626,2.356194490192345,27.606461176754916
14,0,14,11,Sudden,Speed,0.49509185379702725,0.49509185379702725,0.4940552664886876,28.307281616012975,2.356194490192345,28.366673693877665
15,0,15,11,Sudden,Speed,0.5212879939201124,0.5212879939201124,0.4946217439230224,28.339738382189758,0.7853981633974484,29.86760196246376
16,0,16,11,Sudden,Speed,0.4529002199347441,0.4529002199347441,0.4936139428281722,28.28199563286618,2.356194490192345,25.949271142807593
17,0,17,11,Sudden,Speed,0.5395270045061964,0.5395270045061964,0.49049485214212357,28.103284900637025,2.356194490192345,30.9126202915408
18,0,18,11,Sudden,Speed,0.483541392235586,0.483541392235586,0.48557529276033534,27.821414910996573,0.7853981633974484,27.704880994978993
19,0,19,11,Sudden,Speed,0.4605069488835313,0.4605069488835313,0.480338364587491,27.521361029079436,0.7853981633974484,26.38510460747308
20,0,20,11,Sudden,Speed,0.4615685275598185,0.4615685275598185,0.47639459953977,27.29539993645381,2.356194490192345,26.445928585245422
21,0,21,11,Sudden,Speed,0.4816852935634237,0.4816852935634237,0.47397613904887387,27.156832357406326,2.356194490192345,27.598534374704254
22,0,22,11,Sudden,Speed,0.4960005944654079,0.4960005944654079,0.47175145619328274,27.029367419025842,0.7853981633974484,28.41874069884777
23,0,23,11,Sudden,Speed,0.4358810881344989,0.4358810881344989,0.4674867557505695,26.7850180827708,0.7853981633974484,24.97414671967665
24,0,24,11,Sudden,Speed,0.49928905915938304,0.49928905915938304,0.4576306648676569,26.22030567268254,0.7853981633974484,28.607155846890326
25,0,25,11,Sudden,Speed,0.44949181871565425,0.44949181871565425,0.43649737479122364,25.00945734407721,0.7853981633974484,25.753984138066492
26,0,26,11,Sudden,Speed,0.4428841586728407,0.4428841586728407,0.39873372092641046,22.845759358630513,2.356194490192345,25.375393105156046
27,0,27,11,Sudden,Speed,0.5613936943019837,0.5613936943019837,0.3456466977601086,19.804096984288186,0.7853981633974484,32.1654893287612
28,0,28,11,Sudden,Speed,0.047884882177405275,0.047884882177405275,0.288075751886515,16.505524763155176,2.1073424255447017e-08,2.743601651246538
29,0,29,11,Sudden,Speed,0.10702908382350347,0.10702908382350347,0.23961417086461007,13.728880702068732,2.1073424255447017e-08,6.132314788238661
30,0,30,11,Sudden,Speed,0.4280286967002817,,0.20739142288825035,11.882653238709606,2.1073424255447017e-08,24.52423783141133
31,0,31,11,Sudden,Speed,0.04620249413646274,0.04620249413646274,0.1911941160447249,10.954615917097232,2.1073424255447017e-08,2.647207916997248
32,0,32,11,Sudden,Speed,0.025247395362665393,0.025247395362665393,0.18796004302767838,10.769317182583325,2.1073424255447017e-08,1.4465691979788933
33,0,33,11,Sudden,Speed,0.4280286967002817,,0.19337962966115887,11.079836623387274,2.1073424255447017e-08,24.52423783141133
34,0,34,11,Sudden,Speed,0.1056722967427315,0.1056722967427315,0.20237669036492562,11.59533022973611,2.1073424255447017e-08,6.054576614812551
35,0,35,11,Sudden,Speed,0.11916980135956957,0.11916980135956957,0.21066197635582912,12.070042149073746,2.1073424255447017e-08,6.827926663315717
36,0,36,11,Sudden,Speed,0.4280286967002817,,0.21493771342644377,12.315023837527596,2.1073424255447017e-08,24.52423783141133
37,0,37,11,Sudden,Speed,0.03123372435570718,0.03123372435570718,0.2127906092880831,12.192003832224456,2.1073424255447017e-08,1.789560584056988
38,0,38,11,Sudden,Speed,0.4280286967002817,,0.20495565086012213,11.74309378164184,2.1073424255447017e-08,24.52423783141133
