p_id,Block,Rotation,Emphasis,avgerrors_mean,avgerrorsdegrees_mean,smoothedavgerror_mean,smoothedavgerrordegrees_mean,initerrors_mean,initerrorsdegrees_mean
9,7,Sudden,Accuracy,0.11411450332063663,0.12880116473080958,0.11411450332063665,6.5382794215040985,0.12271848081155302,6.538279421504098
9,8,Sudden,Accuracy,0.1935225994038617,0.2046377122088453,0.19352259940386174,11.088028186242218,0.28225247912966495,11.088028186242218
9,9,Sudden,Accuracy,0.1367644321965506,0.15832945501365336,0.1367644321965506,7.836024752365461,0.15953401873299167,7.83602475236546
9,10,Sudden,Accuracy,0.11226933382729101,0.12900974516208297,0.11226933382729103,6.432558997049101,0.12271848147009752,6.4325589970491
9,11,Sudden,Accuracy,0.05682630276049596,0.06442685012070827,0.05682630276049597,3.255907313509038,0.09817478952247177,3.255907313509038
10,0,Gradual,Speed,0.04174647844195414,0.044382700615065836,0.041746478441954143,2.391897024257849,0.036815558994862885,2.391897024257849
10,1,Gradual,Speed,0.04748286490100266,0.0518526210619547,0.04748286490100266,2.720567758017324,0.08257365142027764,2.720567758017324
10,2,Gradual,Speed,0.060586947307884116,0.07127647923602946,0.06058694730788412,3.471376374323265,0.0929727499445762,3.471376374323265
10,3,Gradual,Speed,0.09720405559207787,0.11605234325440644,0.09720405559207787,5.5693821369810905,0.12336780571326217,5.5693821369810905
10,4,Gradual,Speed,0.15531701402472237,0.18228488721967365,0.1553170140247224,8.899009390190809,0.19477697301090824,8.899009390190809
10,5,Gradual,Speed,0.14798639607613107,0.16889788607808867,0.14798639607613107,8.478995920513677,0.1930412624767986,8.478995920513677
10,6,Gradual,Speed,0.19797363462861203,0.21892448247441793,0.19797363462861203,11.343053719084475,0.24682355047745314,11.343053719084475
10,7,Gradual,Speed,0.21219958235996914,0.2314991004635433,0.21219958235996914,12.158140483664946,0.2950337316448968,12.158140483664944
10,8,Gradual,Speed,0.37081094697205436,0.37001834547101403,0.37081094697205436,21.24590225874809,0.5295778200908142,21.24590225874809
10,9,Gradual,Speed,0.44264948861601516,0.44264948861601516,0.44264948861601516,25.36194750132185,0.6328970086606193,25.361947501321847
10,10,Gradual,Speed,0.41019992842522485,0.40960490299350766,0.4101999284252249,23.502724655333836,0.5351103671111381,23.502724655333832
10,11,Gradual,Speed,0.4940853848630529,0.48983940633060935,0.494085384863053,28.309007271749905,0.44178647613068783,28.309007271749902
11,0,Gradual,Accuracy,0.04098732705614561,0.04248035448957387,0.04098732705614561,2.3484008538395127,2.1073424255447017e-08,2.3484008538395122
11,1,Gradual,Accuracy,0.05797842336919635,0.06629016405191113,0.05797842336919635,3.3219189618776137,0.0862308948542322,3.3219189618776133
11,2,Gradual,Accuracy,0.07763273197371558,0.08527198779349593,0.07763273197371558,4.448027894164224,0.09384030660465897,4.448027894164224
11,3,Gradual,Accuracy,0.13711857838574262,0.14015108652233743,0.13711857838574262,7.856315834336805,0.20807289610951374,7.8563158343368045
11,4,Gradual,Accuracy,0.1672403746016909,0.17232691920493232,0.16724037460169092,9.582167628863775,0.2794762221338092,9.582167628863774
11,5,Gradual,Accuracy,0.0995483175728646,0.11287020751354405,0.0995483175728646,5.703698454553149,0.15178378023951947,5.703698454553148
11,6,Gradual,Accuracy,0.2541952268450972,0.2548374687746751,0.25419522684509727,14.564313670594636,0.24498726517285951,14.564313670594636
11,7,Gradual,Accuracy,0.23822729351657207,0.23576769604639589,0.2382272935165721,13.649418483323862,0.37418595745695693,13.64941848332386
11,8,Gradual,Accuracy,0.3208647934971808,0.3218725251444791,0.3208647934971808,18.384198461725163,0.4953117545040953,18.38419846172516
11,9,Gradual,Accuracy,0.2879808962603561,0.29464322495340917,0.2879808962603561,16.500089936113195,0.18630400546966996,16.500089936113195
11,10,Gradual,Accuracy,0.2681516353985791,0.27176286952609435,0.26815163539857917,15.363956977869432,0.24455947366302436,15.36395697786943
11,11,Gradual,Accuracy,0.39595638164036684,0.39250938802301705,0.39595638164036684,22.686629539264338,0.38042724626162344,22.686629539264334
12,0,Sudden,Speed,0.12668063308150423,0.12892112229739927,0.12668063308150423,7.258265621615549,0.08423398980090144,7.258265621615549
12,1,Sudden,Speed,0.5248827318895004,0.5248827318895004,0.5248827318895004,30.073565276565123,1.7699078738372582,30.07356527656512
12,2,Sudden,Speed,0.5066698425022522,0.5066698425022522,0.5066698425022522,29.03004358193719,1.7327064007862507,29.03004358193719
12,3,Sudden,Speed,0.4910759589591976,0.4910759589591976,0.49107595895919764,28.136579868701652,1.6279849015061318,28.13657986870165
12,4,Sudden,Speed,0.5153726794073076,0.5153726794073076,0.5153726794073077,29.52867940638756,1.5339447929424483,29.52867940638756
12,5,Sudden,Speed,0.5459969402789104,0.5459969402789104,0.5459969402789104,31.283320305038032,2.0715200751648224,31.28332030503803
12,6,Sudden,Speed,0.5113723509361927,0.5113723509361927,0.5113723509361927,29.299477468326657,1.991935577673958,29.299477468326653
12,7,Sudden,Speed,0.5142627147295956,0.5142627147295956,0.5142627147295956,29.46508311494606,1.5478530776666257,29.46508311494606
12,8,Sudden,Speed,0.5132235244432568,0.5132235244432568,0.5132235244432568,29.40554189742786,1.5442574090787446,29.405541897427856
12,9,Sudden,Speed,0.4788758834488656,0.4788758834488656,0.47887588344886567,27.437567032218716,1.3084576086667632,27.437567032218713
12,10,Sudden,Speed,0.5131720450178276,0.5131720450178276,0.5131720450178278,29.402592343619016,1.4784935384142401,29.402592343619013
12,11,Sudden,Speed,0.4069429632672597,0.4084495423312712,0.40694296326725976,23.316114297761274,0.6013204737902552,23.31611429776127
13,0,Sudden,Accuracy,0.06404854592692173,0.07368901759609918,0.06404854592692175,3.669711365562435,0.049087404968675766,3.6697113655624345
13,1,Sudden,Accuracy,0.499028972809735,0.499028972809735,0.49902897280973507,28.592253996746535,1.2343748829095629,28.592253996746532
13,2,Sudden,Accuracy,0.48701693402109636,0.48701693402109636,0.48701693402109636,27.9040148708101,1.0485393250223556,27.904014870810098
13,3,Sudden,Accuracy,0.48207453667121797,0.48207453667121797,0.48207453667121797,27.620836361985425,0.7961238163421713,27.620836361985422
13,4,Sudden,Accuracy,0.45672717320399236,0.45608227589988154,0.4567271732039924,26.16853941352931,0.7053944517197271,26.16853941352931
13,5,Sudden,Accuracy,0.47913673178931404,0.47838688421739706,0.4791367317893141,27.452512541219402,0.7142725301024909,27.452512541219402
13,6,Sudden,Accuracy,0.4640453509061196,0.46015047201200926,0.46404535090611965,26.587840109587948,0.6641078572136818,26.587840109587944
13,7,Sudden,Accuracy,0.43013210105637456,0.42868761046249093,0.43013210105637456,24.644754023624884,0.6224359699616349,24.64475402362488
13,8,Sudden,Accuracy,0.44871661177611166,0.44027130823681215,0.4487166117761117,25.709568052181456,0.5767974516374115,25.709568052181453
13,9,Sudden,Accuracy,0.4283838737623106,0.4232897423398657,0.42838387376231063,24.544587978045442,0.5014964312210018,24.54458797804544
13,10,Sudden,Accuracy,0.42394606053417266,0.4152984791809501,0.42394606053417266,24.29032000980581,0.49223553396746844,24.290320009805807
13,11,Sudden,Accuracy,0.4716663762420216,0.4665522400196817,0.4716663762420216,27.024492696897404,0.6258641663964255,27.0244926968974
14,0,Gradual,Speed,0.05960159299199689,0.06553150550230169,0.05960159299199689,3.4149197306979264,0.036815558994862885,3.4149197306979264
14,1,Gradual,Speed,0.0746166923446124,0.07842299787405681,0.07461669234461242,4.275221552572411,0.09312783174571948,4.27522155257241
14,2,Gradual,Speed,0.06866130238951398,0.07366901841578637,0.06866130238951398,3.9340028427906657,0.11925394121161736,3.9340028427906653
14,3,Gradual,Speed,0.21950778929578146,0.22317113191051718,0.2195077892957815,12.576869896895229,0.18078290607909822,12.576869896895227
14,4,Gradual,Speed,0.20153527990539488,0.20391949851530525,0.20153527990539488,11.547120961566836,0.2092158241171345,11.547120961566835
14,5,Gradual,Speed,0.21694044509240404,0.22541067690984443,0.21694044509240404,12.429771909484325,0.29216155601979144,12.429771909484325
14,6,Gradual,Speed,0.46125678043832846,0.4582384077724795,0.4612567804383285,26.428066790908694,0.9430147468661317,26.42806679090869
14,7,Gradual,Speed,0.4473334097544734,0.4472536987227613,0.44733340975447344,25.63031641412762,1.2208529772121477,25.630316414127616
14,8,Gradual,Speed,0.433027508840183,0.4329416670900007,0.43302750884018304,24.810648669606433,1.0130835119092325,24.81064866960643
14,9,Gradual,Speed,0.4923057046137734,0.49228399567395065,0.49230570461377343,28.207039104583398,0.8051526207739566,28.207039104583394
14,10,Gradual,Speed,0.4817151500709513,0.4812020418735391,0.48171515007095134,27.60024502657659,0.7363107795021969,27.600245026576587
14,11,Gradual,Speed,0.449111453236763,0.44279601369604726,0.44911145323676305,25.73219080145356,0.5154175519735651,25.732190801453555
15,0,Gradual,Accuracy,0.10493813293534376,0.10897256900092732,0.10493813293534378,6.012512127177979,0.036815558994862885,6.012512127177979
15,1,Gradual,Accuracy,0.10117377229832754,0.10452129345738237,0.10117377229832754,5.796830150111771,0.09768961926899272,5.79683015011177
15,2,Gradual,Accuracy,0.10418214111699327,0.11002097888725919,0.10418214111699327,5.969196986640075,0.10482321867421204,5.969196986640074
15,3,Gradual,Accuracy,0.12477894747207988,0.12857487957907762,0.12477894747207989,7.14930706223477,0.1439395082368184,7.14930706223477
15,4,Gradual,Accuracy,0.12544508865692452,0.125277315437137,0.12544508865692452,7.187474140686212,0.13110782162397724,7.187474140686211
15,5,Gradual,Accuracy,0.11979958527402235,0.1226758109249939,0.11979958527402236,6.864010623619089,0.16526546034627082,6.864010623619089
15,6,Gradual,Accuracy,0.17320892643490032,0.17653559670285457,0.17320892643490035,9.924140458711745,0.23599830309638042,9.924140458711745
15,7,Gradual,Accuracy,0.18095223010481787,0.18342652094354747,0.18095223010481787,10.367799078486183,0.2899370848321279,10.36779907848618
15,8,Gradual,Accuracy,0.19741598230143834,0.2007033328460698,0.19741598230143836,11.311102594301774,0.2862476898069045,11.311102594301774
15,9,Gradual,Accuracy,0.23411598286823243,0.2374914199741179,0.23411598286823246,13.413857734906806,0.1709485873094972,13.413857734906804
15,10,Gradual,Accuracy,0.20770919575892968,0.21005466588436025,0.20770919575892968,11.90086028304329,0.12256327268200273,11.900860283043288
15,11,Gradual,Accuracy,0.31666543212471854,0.3138788549118403,0.3166654321247186,18.14359277843281,0.4049709382092492,18.14359277843281
16,0,Sudden,Speed,0.0508253574959254,0.05936278683156305,0.0508253574959254,2.912078476760128,0.10320214094710255,2.9120784767601275
16,1,Sudden,Speed,0.5550796022447702,0.5550796022447702,0.5550796022447702,31.803718502425788,0.8888792886921384,31.803718502425784
16,2,Sudden,Speed,0.5014336679143889,0.5014336679143889,0.5014336679143889,28.73003287725897,0.8078946284829029,28.730032877258967
16,3,Sudden,Speed,0.46430499294449956,0.46430499294449956,0.4643049929444996,26.602716502571294,0.7569167321264286,26.60271650257129
16,4,Sudden,Speed,0.44769339479766934,0.44769339479766934,0.44769339479766934,25.650942037790582,0.7363107827949193,25.65094203779058
16,5,Sudden,Speed,0.44076862604133454,0.44076862604133454,0.4407686260413346,25.25418201394854,0.7247818949030789,25.25418201394854
16,6,Sudden,Speed,0.4630931876147127,0.463017454321703,0.4630931876147127,26.533285171583046,0.7363107814778304,26.533285171583042
16,7,Sudden,Speed,0.4526238642800342,0.45222101093430483,0.45262386428003426,25.933437130148143,0.6947038920480071,25.93343713014814
16,8,Sudden,Speed,0.4482802649210272,0.44832026134747044,0.44828026492102724,25.684567218981307,0.6254037783279873,25.684567218981307
16,9,Sudden,Speed,0.4665804658493852,0.4665804658493852,0.46658046584938523,26.73309149641761,0.6994952435563917,26.73309149641761
16,10,Sudden,Speed,0.47936382515604703,0.47936382515604703,0.4793638251560471,27.46552403268862,0.7480449791694509,27.465524032688617
16,11,Sudden,Speed,0.43951076172784986,0.43951076172784986,0.4395107617278499,25.18211169758575,0.8344855492683334,25.182111697585746
17,0,Sudden,Accuracy,0.09697985928826874,0.09786595219004361,0.09697985928826874,5.556536634990395,2.1073424255447017e-08,5.556536634990395
17,1,Sudden,Accuracy,0.2233556058647278,0.2416346844892702,0.22335560586472783,12.797333546636363,0.3180428167963406,12.797333546636361
17,2,Sudden,Accuracy,0.16727623156414392,0.17189908786195993,0.16727623156414395,9.584222081478494,0.07363109691630151,9.584222081478492
17,3,Sudden,Accuracy,0.16828963887688253,0.1724798797330569,0.16828963887688256,9.64228604342611,0.11044663483774014,9.64228604342611
17,4,Sudden,Accuracy,0.19351014197485475,0.19875649832332243,0.19351014197485478,11.087314428136535,0.11044663483774014,11.087314428136535
17,5,Sudden,Accuracy,0.1675964860942269,0.17285098988359127,0.1675964860942269,9.602571314422192,0.0859029428901144,9.60257131442219
17,6,Sudden,Accuracy,0.1369782903037733,0.14000979010758188,0.13697829030377331,7.848277919323978,0.07801555174991592,7.848277919323977
17,7,Sudden,Accuracy,0.13410812730651817,0.1368864744882584,0.13410812730651817,7.68382969306664,0.036815558994862885,7.68382969306664
17,8,Sudden,Accuracy,0.14572831484287194,0.1493605019587577,0.14572831484287196,8.349617396050233,0.0859029428901144,8.349617396050233
17,9,Sudden,Accuracy,0.15610217883461017,0.1568371715274902,0.15610217883461017,8.94399602001957,0.09817478886392728,8.94399602001957
17,10,Sudden,Accuracy,0.14211534875279982,0.14719891126505782,0.14211534875279985,8.14260968756522,0.0859029428901144,8.142609687565217
17,11,Sudden,Accuracy,0.12370783508441774,0.1252640534896469,0.12370783508441775,7.087936843037549,0.06135925094248864,7.087936843037548
18,0,Gradual,Speed,0.2155986485994728,0.21485620497523572,0.21559864859947284,12.35289263347391,0.0859029428901144,12.352892633473909
18,1,Gradual,Speed,0.20373431283094667,0.2056618277866445,0.20373431283094667,11.67311626721126,0.27943286519346794,11.673116267211258
18,2,Gradual,Speed,0.18050251328305664,0.1833846116282498,0.18050251328305666,10.342032202623228,0.21601305889636133,10.342032202623226
18,3,Gradual,Speed,0.24276336050350936,0.24796307957606634,0.24276336050350936,13.90931597726399,0.23660054704547395,13.90931597726399
18,4,Gradual,Speed,0.212563082077853,0.21655130649851578,0.21256308207785302,12.178967483353887,0.27501655976516104,12.178967483353887
18,5,Gradual,Speed,0.28000840772902935,0.27989376163920054,0.28000840772902935,16.04329999105172,0.30141389567059557,16.04329999105172
18,6,Gradual,Speed,0.3162448230506978,0.30774126292676807,0.31624482305069784,18.119493653666517,0.275295044513439,18.119493653666517
18,7,Gradual,Speed,0.2982308857874947,0.29589734798038714,0.2982308857874947,17.08737107607153,0.3121541239960831,17.08737107607153
18,8,Gradual,Speed,0.382820357659501,0.38068111951360684,0.382820357659501,21.933990805578084,0.41534578780477527,21.933990805578084
18,9,Gradual,Speed,0.4558112677457666,0.45423882489385087,0.45581126774576664,26.11606189633998,0.6260881510901125,26.116061896339975
18,10,Gradual,Speed,0.4133147377365518,0.41148061719411544,0.4133147377365518,23.68119008286092,0.5739269673444719,23.68119008286092
18,11,Gradual,Speed,0.48559780345483605,0.4839148207059124,0.4855978034548361,27.822704678785374,0.6013204737902552,27.82270467878537
19,0,Gradual,Accuracy,0.04567430891948501,0.04937424406120041,0.04567430891948501,2.616945133263223,0.036815558994862885,2.6169451332632225
19,1,Gradual,Accuracy,0.027872661785206622,0.0300664675194826,0.027872661785206622,1.5969858840879143,0.061432575793754086,1.596985884087914
19,2,Gradual,Accuracy,0.05076425745383917,0.05708859998400987,0.05076425745383917,2.908577702220515,0.07967896158756393,2.908577702220515
19,3,Gradual,Accuracy,0.08573114474784041,0.09570865716988931,0.08573114474784041,4.912032766876409,0.11574546279704387,4.912032766876409
19,4,Gradual,Accuracy,0.11327760788675954,0.12037796683634912,0.11327760788675956,6.490328845249171,0.12944443908787645,6.49032884524917
19,5,Gradual,Accuracy,0.10391086038023983,0.11337487403068186,0.10391086038023985,5.953653745360904,0.16035500262648944,5.953653745360903
19,6,Gradual,Accuracy,0.10849640407059613,0.12132476621548893,0.10849640407059614,6.216386045591164,0.14192798838589654,6.216386045591164
19,7,Gradual,Accuracy,0.13896177017036926,0.15404164108152518,0.13896177017036926,7.961922944429098,0.16371169597677163,7.961922944429097
19,8,Gradual,Accuracy,0.17819621432491595,0.19585089864981062,0.17819621432491595,10.209891006026346,0.15156634672876998,10.209891006026346
19,9,Gradual,Accuracy,0.24481439421426185,0.2556952475145556,0.24481439421426188,14.026831552529165,0.2945243244449333,14.026831552529163
19,10,Gradual,Accuracy,0.19646991078821688,0.2153638009441702,0.19646991078821688,11.256896689476628,0.1840777106806174,11.256896689476628
19,11,Gradual,Accuracy,0.3457420601849982,0.33562284626160016,0.3457420601849982,19.809560848758498,0.3926990922354363,19.809560848758494
20,0,Sudden,Speed,0.05307878391731599,0.059979463658576926,0.053078783917316,3.0411903001490774,0.049087404968675766,3.041190300149077
20,1,Sudden,Speed,0.5066494414837228,0.5066494414837228,0.5066494414837228,29.02887468967769,0.822213702635976,29.028874689677686
20,2,Sudden,Speed,0.46807201509322466,0.46807201509322466,0.46807201509322466,26.81855097302554,0.7544135169241317,26.81855097302554
20,3,Sudden,Speed,0.4595433101265573,0.4583526866107988,0.45954331012655736,26.32989217372324,0.5645049358688166,26.329892173723238
20,4,Sudden,Speed,0.35457808832851007,0.3541957155637563,0.3545780883285101,20.315827969040544,0.43441944609340133,20.31582796904054
20,5,Sudden,Speed,0.2769495509959657,0.2864582091836894,0.2769495509959657,15.868040410111998,0.3313398623663719,15.868040410111998
20,6,Sudden,Speed,0.3020299666902306,0.29431504357747507,0.3020299666902306,17.30504237782705,0.33514589215336005,17.30504237782705
20,7,Sudden,Speed,0.2097492919344755,0.22001175626228883,0.20974929193447553,12.017749183702845,0.26852612610355137,12.017749183702845
20,8,Sudden,Speed,0.2621010463866043,0.26831837830939814,0.26210104638660436,15.017283763915044,0.3436117083401848,15.017283763915044
20,9,Sudden,Speed,0.21273089438945994,0.2268139781885985,0.21273089438945994,12.1885824205593,0.24720794906152763,12.188582420559298
20,10,Sudden,Speed,0.25425999243348973,0.25256501903231543,0.2542599924334898,14.568024465467209,0.38042724626162344,14.568024465467209
20,11,Sudden,Speed,0.34872188755762124,0.32487777975992427,0.3487218875576213,19.980292380887356,0.47860201405212643,19.980292380887352
21,0,Sudden,Accuracy,0.09457083705559613,0.10925626513540508,0.09457083705559613,5.418509828305071,0.11044663483774014,5.418509828305071
21,1,Sudden,Accuracy,0.5169275536655284,0.5169275536655284,0.5169275536655284,29.61776713905715,1.2219269422911754,29.617767139057147
21,2,Sudden,Accuracy,0.5054623813538913,0.5054623813538913,0.5054623813538913,28.960861154210093,1.0916633980981965,28.96086115421009
21,3,Sudden,Accuracy,0.46755040392915914,0.46755040392915914,0.4675504039291592,26.788664854777686,0.9474016017929969,26.788664854777682
21,4,Sudden,Accuracy,0.45275480455790623,0.45275480455790623,0.4527548045579063,25.94093945543848,0.9349565316053264,25.94093945543848
21,5,Sudden,Accuracy,0.4661293472925107,0.4660890059334997,0.4661293472925107,26.707244307048672,0.9606535580180158,26.70724430704867
21,6,Sudden,Accuracy,0.4884689516611256,0.4884689516611256,0.48846895166112564,27.98720935336232,0.8703825431212541,27.987209353362317
21,7,Sudden,Accuracy,0.4668397512237896,0.4668397512237896,0.4668397512237897,26.74794745406046,0.8025545607761145,26.747947454060455
21,8,Sudden,Accuracy,0.45362441306399204,0.45362441306399204,0.4536244130639921,25.99076435266587,0.6961362634591406,25.990764352665867
21,9,Sudden,Accuracy,0.4499760634046868,0.4500672557113147,0.4499760634046869,25.78172931499969,0.8936974860885857,25.781729314999687
21,10,Sudden,Accuracy,0.46695245945611025,0.4669133140666454,0.4669524594561103,26.754405160088808,0.6749515496331325,26.754405160088808
21,11,Sudden,Accuracy,0.202716497728813,0.21000093715432078,0.202716497728813,11.614799757534325,0.22089324860205603,11.614799757534325
22,0,Gradual,Speed,0.07310683591750977,0.0768208665125414,0.07310683591750977,4.188713151628727,0.036815558994862885,4.188713151628727
22,1,Gradual,Speed,0.0647206172634449,0.0751343917088897,0.06472061726344491,3.7082182166769293,0.15508361770404597,3.708218216676929
22,2,Gradual,Speed,0.08842586279905124,0.1039959227016606,0.08842586279905125,5.066428738188509,0.1235801959122983,5.066428738188509
22,3,Gradual,Speed,0.1759453389104596,0.18170825077966118,0.17594533891045963,10.080925344568238,0.2976919768151333,10.080925344568238
22,4,Gradual,Speed,0.21575259751937015,0.22439614480483105,0.21575259751937015,12.361713256844626,0.33617110891888163,12.361713256844624
22,5,Gradual,Speed,0.13400543462088155,0.15827548120930293,0.13400543462088157,7.677945835592799,0.2720392265881492,7.677945835592798
22,6,Gradual,Speed,0.10342795706732867,0.12293176946245396,0.10342795706732869,5.925985423618209,0.307770953592943,5.925985423618209
22,7,Gradual,Speed,0.20106249104591706,0.21482095154079603,0.20106249104591709,11.520032155317955,0.4213135229720241,11.520032155317953
22,8,Gradual,Speed,0.38656279345002315,0.3852554070793315,0.38656279345002315,22.14841658147371,0.6710356527002598,22.148416581473708
22,9,Gradual,Speed,0.4572459102404729,0.4580199277655926,0.45724591024047295,26.198260856396768,0.5890486278164424,26.198260856396768
22,10,Gradual,Speed,0.2940582096617398,0.2980261862769969,0.29405820966173984,16.84829434479078,0.3558835543139977,16.84829434479078
22,11,Gradual,Speed,0.4466877822117877,0.4382308363814479,0.4466877822117877,25.593324680794325,0.5890486284749868,25.593324680794325
23,0,Gradual,Accuracy,0.07274685325138915,0.07321090717647728,0.07274685325138915,4.168087664162148,0.012271867047237133,4.168087664162148
23,1,Gradual,Accuracy,0.08286951475497646,0.0852010900234061,0.08286951475497646,4.748073445757254,0.09949145644554158,4.748073445757254
23,2,Gradual,Accuracy,0.09311364203469236,0.09550056873214056,0.09311364203469236,5.335018703679808,0.0903786901676041,5.335018703679808
23,3,Gradual,Accuracy,0.0839553011866049,0.09072524093731384,0.0839553011866049,4.810284425742132,0.0809189290795006,4.810284425742132
23,4,Gradual,Accuracy,0.11426503381018226,0.13405923032620268,0.11426503381018226,6.546904183243099,0.0965924200891734,6.546904183243099
23,5,Gradual,Accuracy,0.22492650255597402,0.23645863331317518,0.22492650255597404,12.887339297095837,0.2477386177892927,12.887339297095835
23,6,Gradual,Accuracy,0.24289527318742166,0.2479770206688018,0.24289527318742166,13.916874017316408,0.243344671169441,13.916874017316408
23,7,Gradual,Accuracy,0.26460817606171105,0.26371853808658396,0.26460817606171105,15.160931712990665,0.2704329979168477,15.160931712990665
23,8,Gradual,Accuracy,0.17816067611095926,0.201878487313666,0.17816067611095926,10.207854816355196,0.1885991774745798,10.207854816355194
23,9,Gradual,Accuracy,0.2450184411081766,0.2633644469002872,0.24501844110817664,14.038522578373234,0.3436117083401848,14.038522578373234
23,10,Gradual,Accuracy,0.3128435486200277,0.3158622099116592,0.3128435486200278,17.92461498382336,0.3899735792519283,17.924614983823357
23,11,Gradual,Accuracy,0.13857476436535654,0.1471848896613152,0.13857476436535657,7.939749145154806,0.14726217275917877,7.9397491451548055
24,0,Sudden,Speed,0.02614456876770115,0.02741789946050348,0.02614456876770115,1.4979734475788236,0.036815558994862885,1.4979734475788233
24,1,Sudden,Speed,0.44971557719785044,0.44938146910602406,0.44971557719785044,25.766804554726594,0.7617797317422682,25.76680455472659
24,2,Sudden,Speed,0.505161222965314,0.5053348997437109,0.5051612229653141,28.943606049579653,0.8106340547512456,28.94360604957965
24,3,Sudden,Speed,0.44818164141768535,0.44818164141768535,0.44818164141768535,25.678916508479023,0.7094358039597941,25.678916508479023
