p_id,gof,test gof,As,Bs,Af,Bf,Eps,cv itr
0.0,0.6250892906987017,0.6760739798386622,0.00010098430892337945,0.12438929958763509,0.9999689164670952,0.4262946385837346,0.4521029577883705,0
1.0,0.18628564242244305,0.11917042426949952,1.0,0.007030907705456878,0.7682380808366321,0.65980860700999,0.29151918444378044,0
2.0,-0.19401344083056685,-0.054244431276659975,0.9562565223740802,0.19900996913564123,0.0001395497248446397,0.09857563222486448,0.19929850534864316,0
3.0,-0.15301337612438848,-0.14268376345399292,0.20965405630827927,0.0,1.0,0.9544402040315875,0.20763950136172962,0
4.0,-0.733689430605907,0.43278023583951264,2.130596089714391e-06,0.47665417410608146,0.7757427678902307,0.4943828221187897,0.11617598220413809,0
5.0,-0.18592333141050582,-0.16688040721401456,0.9999769255617521,0.000110093260975944,0.9992944222248612,0.6476599822755369,0.2009145722406407,0
6.0,-0.3641684901511322,-0.4532887329191356,0.9602970639579134,0.2015081213978374,9.475510019297749e-05,0.44872179533837586,0.16811419648838843,0
7.0,-0.19226881494569392,-0.16541975616536714,0.989895778805208,0.23744722805049595,0.0035070276755291966,6.374319123401719e-07,0.19964382840060693,0
8.0,-0.20523693253724679,0.10182412390659434,0.9994726703487324,0.319877555752598,0.7040311699462408,0.6477910077144038,0.19707538989469744,0
9.0,0.3217207095207468,0.26852775352761393,1.0,0.02913278843643867,0.7376920052439492,0.6188593771758761,0.3337995756911656,0
10.0,-0.15296701867632456,-0.09619814534283408,0.9215706917932587,0.00010751309542406773,0.9215629925363471,0.38990953258707794,0.2076491870559139,0
11.0,-0.19181771661891683,0.01378076433775341,0.9768972580985948,0.1508421044361697,0.3284746231833314,0.37400371943333566,0.19973676470500384,0
12.0,0.4352892178633859,0.5729644230836395,0.08271373386480582,0.1872579687031677,0.9279570236850043,0.42692901814071726,0.373950951247224,0
13.0,-0.18674973984618184,0.003131666787201906,4.607294600736755e-05,0.07667077139824739,0.819892794273087,0.573415666069437,0.20075259884726981,0
14.0,-0.17899443486940625,-0.021770211795234404,0.759596813311129,0.0001032379835886877,0.7618175103150532,0.6847688403362102,0.2023139230519042,0
15.0,-0.26892623512571645,-0.16362014084384652,9.611630096092744e-05,0.6361149624406868,0.9508929944553257,0.5162636682017779,0.18491484627439006,0
16.0,-0.07231792080970463,-0.17421275832899918,0.06045895460887141,1.5739803242294814e-06,0.7656151899023471,0.8186789666784822,0.22509127449366595,0
17.0,-0.14451413532774604,-0.15305567904910017,0.9226881293647957,0.28949669948111845,1.0,0.9634269629994308,0.20941240273873296,0
18.0,0.13368197945703825,0.2742703001245396,0.00010281357512420384,0.00010084396020911638,0.9713959220930736,0.18650215495988676,0.2765795272636602,0
19.0,-0.15261992226371807,-0.2725609381140694,0.9871761911607924,0.00010115149177724356,0.9869501593880274,0.8749485622832287,0.20772048797855802,0
20.0,0.014608441747446108,0.07087367655958451,0.9999999992945123,0.011266112389592804,0.7029260470444473,0.6816176450217075,0.24553820240073598,0
21.0,2.5288137962418324,2.5285591084069186,0.6298468587506239,1.0,1.0,0.0,5.0,0
22.0,-0.06545097737457903,-0.01964055239712045,0.9473272738118246,0.00010865502164247439,0.9473522482221222,0.5581202812243695,0.2266406384699017,0
23.0,2.529446061722558,2.529287455501306,0.9727585228426788,1.0,1.0,0.6110713323715015,5.0,0
24.0,-0.3392378262389329,-0.5922920978037358,0.334336811903842,0.0038255593490690207,0.7350393094847882,0.7653389744616741,0.17235875569245546,0
25.0,0.21443527097319093,0.276602705214291,1.0,0.014209463549281601,0.5403735456849208,0.9105484393744302,0.29984236326465585,0
26.0,-0.055507312915779886,-0.08969766073526736,0.9976297491595167,0.03368807696695872,1.52123768826455e-07,0.5849438561394376,0.22890775041818712,0
27.0,-0.026606463555361275,-0.07738555527409724,0.9950870298738477,0.17060946111476877,0.002631150210209072,1.0447997620590195e-06,0.23560983273599087,0
28.0,-0.17894525139699696,-0.30964851537164273,0.9998215119156711,0.00010058631693626724,1.0,0.7348284244584211,0.2023256840366192,0
29.0,0.5031054264495235,0.5284047770816236,1.0,9.950175509075202e-05,1.0,0.7526215278931567,0.4001813908043259,0
30.0,-0.3129681516461868,-0.4281692436651634,0.8822473809880409,0.28711318298920435,1.918057827812696e-07,0.5054186822058646,0.176946866811394,0
31.0,-0.47999588591182096,-0.3117769323107086,0.9999999996348542,0.004971436106795938,0.9417145678482434,0.19350565283048868,0.1497259403190131,0
32.0,2.529585467480649,2.5296194564167562,0.6966563456485009,1.0,1.0,0.0,5.0,0
33.0,0.11926100776400797,0.08287790174076343,0.9999999875265828,0.0035120829803704443,0.8104060252243916,0.6044291543800222,0.2726207457428229,0
34.0,2.529319463870958,2.5289085576261083,0.9999963824296134,0.0,0.7789212288588683,1.0,5.0,0
35.0,-0.11721389902499528,-0.1180726195740946,0.9999999967759687,0.044690008061466044,0.936483941490266,0.47890975599465546,0.2152061118396813,0
36.0,-0.13744264745686133,-0.16672608722529766,0.9999999524041187,0.020246546494767686,0.7324331446681787,0.6281512044522093,0.2108941327071323,0
37.0,0.05675573881839745,0.03455737237830727,0.9998856439123401,9.798009235736265e-05,1.0,0.7641204766069221,0.2561018512000653,0
38.0,-0.029429812692344254,-0.03768526167689,0.969929100778545,0.20747541270466513,0.001478393654406817,0.09106058510850326,0.23495318619733127,0
39.0,-0.0577181701300264,0.011811056441448059,0.0001348413209544852,2.3841397685562457e-05,0.9738985808314662,0.29662141229681793,0.22840104452418014,0
40.0,0.49669359859628176,0.5848687033311659,0.8217615620922738,0.00011332671610059986,0.9080956571106849,0.6132049428191024,0.3976255909242772,0
41.0,-0.017615828795630728,-0.12127046666652809,0.9998658541654182,0.00010244575672000676,0.9999999985582119,0.8392641886042886,0.23775075058483133,0
42.0,0.0803580861176172,0.10254432928313265,0.9979618183756775,0.027608182075400584,7.551526782199677e-05,0.9291568696776741,0.26222410958608267,0
43.0,-0.20157808975009836,-0.043610687303944816,0.9995132026230465,0.21630736832926362,1.5047298738350924e-05,0.7011842329752147,0.1977931284419632,0
44.0,-0.0766116443328579,-0.11645966110352012,0.7286755584239767,0.00010196767397259752,0.7287019773777416,0.8365370749644179,0.22412528029406886,0
45.0,0.6245964961159859,0.691580359695011,7.777979987608036e-05,0.2698698935718392,0.9940864533606888,0.4465865032074773,0.45187430359942166,0
46.0,-0.09882748928406562,-0.1380412531359351,0.8396452856684773,0.00010835998387411134,0.8396066250190907,0.6170162198766547,0.21920103763879534,0
47.0,0.017587949497121464,0.07711624907330578,0.9829979981265615,0.21504797994508784,0.0003764987674414011,0.0,0.24626243827964742,0
48.0,0.2705935713417831,0.16581062761554283,0.9999999999712494,0.0181673793711935,0.8672662835301332,0.7348705031743865,0.31715576981558186,0
49.0,-0.15526600899230644,-0.14667752660247924,0.9775982709652968,0.5958500375276841,1.0,0.5808929100475085,0.20716989964473725,0
50.0,-0.10898652477781917,-0.14335840221936666,0.9998768477001567,0.0001006217201174605,0.9948491156040584,0.17441634410078555,0.2169951963411203,0
51.0,-0.11644323937535932,-0.03183819830935203,1.0,0.10853378639139631,0.6726889859334568,0.09068905321435719,0.21537803695990543,0
52.0,0.03918143527421273,-0.09604270427609544,1.0,0.8662951182356237,1.0,0.39092144249890004,0.25163889975231274,0
53.0,-0.3435033466798795,-0.02373002620508241,0.99999939033305,0.00010220894423445818,0.9999999998734901,0.8295431706376153,0.17162803991200537,0
54.0,0.06751165383841991,0.03587520836634333,0.9999999192720963,0.048351402602512916,0.9857512772975974,0.046371175516811844,0.25883888165572744,0
55.0,-0.06047539055020289,-0.020887035332416003,0.9658805548784593,0.00011217509074307632,0.9658617922035617,0.32357149248676775,0.22777123923930565,0
56.0,-0.29569528431878345,0.025354541652108403,0.8552300541025917,0.24752151494134284,0.5492270637992973,0.5135784746481843,0.1800291718197991,0
57.0,2.528839077583002,2.528957328386313,1.0,0.0,1.0,1.0,5.0,0
