,p_id,gof,As,Bs,Af,Bf,Eps
0,0,-610.7006703132538,0.8801977500328924,0.05800760870458328,0.7382656547553611,0.5330887262180017,0.09318217503967763
1,1,-403.1406450589498,0.9998020661779407,0.004107807492147812,0.6711680934575844,0.6666359546492518,0.1288843856334748
2,2,-642.9376884192638,0.9982894002574545,0.010952341500028509,0.36302336285348513,0.3496402405989927,0.08860850561365358
3,3,-563.6112022734678,0.9982326289886538,0.018653175622208047,0.7896680703569197,0.11879612980762114,0.10030118174205624
4,4,-640.4107167210551,0.8028085657501918,0.4068882292456816,0.26112653522269835,0.4068883166310695,0.08895506852305796
5,5,-509.06057567493906,0.9947517118178569,0.025823727923931783,0.8606958504208899,0.6455131797682654,0.10922451187028154
6,6,-734.4854852067923,0.9918360517340087,0.032661813893077776,0.8889427110179027,0.06941366034826535,0.07679890089197616
7,7,-710.1327379592493,0.9975637837077098,0.019451689600086607,0.8340853174305862,0.09937073100639943,0.07977670696135777
8,8,-507.6885506948852,0.998409875140269,0.01759532517464058,0.7338480376759003,1.0,0.10945862996887845
9,9,-370.4279965118874,0.9990344560830247,0.009848738366846561,0.4318595365856266,0.5947499567116522,0.1356417168266631
10,10,-643.7626584407637,0.9842330687138283,0.042848039718476415,0.7552381571796234,0.15777711327641952,0.0884948382554058
11,11,-655.1048614937704,0.995100353569525,0.023576667111918432,0.4612933372386103,0.1723804527111634,0.08693962070172129
12,12,-620.7344214319035,0.8229306751630239,0.3198335141381115,0.6271363848141491,0.3198345784054959,0.09172962642896601
13,13,-569.2315187162815,1.0,0.001211459155987386,0.7374212120347534,0.6405903937362442,0.09942096821975664
14,14,-735.3768222403143,0.9956925995896814,0.011490019769158836,0.11488019594812818,0.4438478077528228,0.07669138557666066
15,15,-926.0910769653274,0.9974788630648078,0.01793356874258353,0.4623802427167765,0.4456201671169443,0.0569287355973223
16,16,-584.8011820625559,0.8284250967282779,0.39444050172862605,0.28048486922510235,0.42883241597762095,0.09703437815459515
17,17,-650.0485229530993,0.9951038598058373,0.02124412721323863,0.8267038094628724,0.7235551023898874,0.08762918773076647
18,18,-518.6904566043543,0.9999993863450107,0.0,0.9975393675887655,0.012857073681004645,0.10757351464927725
19,19,-617.8087892725217,0.9970743961890811,0.022459058115332615,0.0,0.5933981558294977,0.09215639672204534
20,20,-430.59128947526847,0.9986590281512622,0.007708169874181143,0.6716250379666264,0.6841206003737729,0.12347185824470105
21,21,-653.7631497646414,1.0,0.00017883450575893983,0.7051457057570103,0.7364071339831604,0.08711542033116923
22,22,-516.0236188596627,0.9961750389396815,0.020289428425588323,0.5083871089543662,0.26834007808498733,0.10804337476823787
23,23,-543.3209334352737,0.9979878801841064,0.013076808829766447,0.8086283071808158,0.26837463585930754,0.10353086045506513
24,24,-715.0882427920898,0.8765389402634263,0.0516179904530647,0.6785358881632364,0.7127019449950496,0.07918283434958481
25,25,-407.5497171509194,1.0,0.004665191255316111,0.6078158708804897,0.7860089452202799,0.1279982577956937
26,26,-511.99364678813185,0.9998371246968714,0.010081624790706258,0.0,0.2614533218497289,0.10872542899935844
27,27,-653.4299271536512,0.9971484977940668,0.01856021245144705,0.0,0.24367137609834935,0.08716747838306187
28,28,-576.155231675788,0.9924393073609479,0.059863688029744865,0.6728542793574299,0.6077240501386547,0.09835569529488013
29,29,-443.6402759448194,1.0,0.0017452954722909251,0.7195580070968075,0.7071368310092925,0.12097771692920573
30,30,-661.1297462699953,0.9975651381906608,0.007060327083519742,0.7790550726648243,0.2414531450427928,0.08612566901624058
31,31,-648.6706807653563,0.9970489608612068,0.015585560030426304,0.7653986427037173,0.20252179743503856,0.08781760450721952
32,32,-636.9998950579886,0.9989235048658389,0.0005963705605165286,0.720046510963118,0.6973584999759312,0.08943305531319776
33,33,-442.41534845690785,0.9993623166439842,0.00283644706898218,0.7253874572893411,0.6326583062060184,0.12121116765438336
34,34,-648.7234402816744,0.9885242687659639,0.03266427187598139,0.5410975654647847,0.20392119536565856,0.08781101534473058
35,35,-752.4934742561153,0.9969322393401201,0.01839218187902811,0.3806907318602158,0.468639770456928,0.07466737791403863
36,36,-490.6205442178138,0.9993561903126136,0.012964149008393993,0.6443755466793646,0.6343665601191999,0.11241614288693344
37,37,-280.7882586580262,1.0,0.002553151123474884,0.8297638092305231,0.9999871250882538,0.15602377346987834
38,38,-482.17224821993693,0.9965044095944182,0.013644191079982448,0.4264715306414098,0.566176468088482,0.11391141091201001
