,p_id,gof,A,B,Eps
0,0,2.021623412959463,1.0,0.3142558416817356,1.827014750058225
1,1,1.032764632637043,0.9991571104592444,0.007541435154199615,0.6796373805010854
2,2,0.21251436667474227,0.9629487673004975,0.14076925936697068,0.2992644374275672
3,3,0.3903103837036559,1.0,0.5167201473243733,0.3574969714166977
4,4,0.7384925693332678,0.5947333429292219,0.1665119739646716,0.5063912405987316
5,5,0.7743338456746496,0.9993667431071607,0.15095009995917025,0.5248697163008886
6,6,-0.03702709583138235,0.9662343891737246,0.16615080324840492,0.23317367064160205
7,7,-0.293210251787665,0.992145435329419,0.2557525384560103,0.18047626454330828
8,8,0.5967704135377441,0.9883628196328795,0.809567775201839,0.4394781690118664
9,9,1.303804217227689,1.0,0.009862560121666924,0.8912545885111405
10,10,0.39503732271467656,0.8568585606099525,0.3601117152350086,0.3591905960456427
11,11,0.1932700560166129,0.9789119049421989,0.09570648403493791,0.29356361465530617
12,12,2.0669499348025324,0.7576237630105154,0.09194185966970317,1.9117337791792697
13,13,1.3359601812198911,1.0,0.0013480440520059842,0.9203720005804055
14,14,0.7934333146633259,0.25925497820809884,0.46484515528233894,0.5349911556322875
15,15,-0.21358336067179423,0.9705243111367015,0.26618158303604555,0.1954357392522416
16,16,1.3447060012042238,0.2720079913728265,0.2030228777095705,0.9284562259082809
17,17,0.5919926513436969,1.0,0.9999,0.43738326777744496
18,18,0.39945551878807123,0.9765334001498769,0.12860569188906312,0.3607796153155899
19,19,-0.15821257048630022,1.0,0.4197011517428361,0.20656328640754557
20,20,0.8194127021562725,1.0,0.004522947195684674,0.5490852834990919
21,21,0.987845738848528,1.0,0.00026404666392431254,0.6497947956719629
22,22,0.9574726921324626,0.987701180366731,0.056122479331188184,0.6303650420867721
23,23,0.06097983353218432,0.9913688937649854,0.22242194942138582,0.25718553501246677
24,24,0.8913979347765959,0.9909364558839842,0.0039953381213687425,0.5900443711775436
25,25,0.947529534764995,1.0,0.005960883492723369,0.6241338109508022
26,26,0.4896595747411733,0.9948087689712046,0.032604827845626114,0.3948278155335127
27,27,0.17017418944191334,0.9898626816932277,0.15530323205342805,0.2868619288684799
28,28,1.4643045024335362,0.9484342038729454,0.6917292725072501,1.0464113884140887
29,29,1.7455837561640877,1.0,0.6870978344395677,1.3863090115792678
30,30,0.338659339831101,0.8361269932809386,0.23328374252818712,0.3395010477529168
31,31,-0.17240698383843533,0.9723112123054621,0.10470318680238853,0.2036532116012277
32,32,1.267628919987091,0.11384787058330487,0.5007014046357637,0.8595830746130602
33,33,0.9466764234080506,0.9975433317037625,0.00908553684198564,0.623574547694582
34,34,0.11647492643623243,0.8923350238735007,0.3887974105071377,0.27186138600855725
35,35,0.04412095962139924,0.9622150362621723,0.4735141248257191,0.2528857680658906
36,36,0.9465893974181636,1.0,0.006951394203311292,0.6235508838661901
37,37,1.1276631240759976,1.0,0.4151799705067036,0.7473095144707989
38,38,0.529881115419282,0.9719402686301425,0.13087865296512458,0.41104219000518605
39,39,-0.0908251630652622,0.9844957585986165,0.19893649368353342,0.2209625476078303
40,40,2.1255083523045704,0.5071976281367561,0.31024478308619785,2.0270264402876355
41,41,0.26385158043287005,1.0,0.9052527280598825,0.31503084435587425
42,42,0.984028977842993,0.9107032530266642,0.31176253348378474,0.6473226466438162
43,43,0.06456443467205455,0.9995577474447768,0.10514350820923299,0.2581132644104226
44,44,1.3350939934528125,0.5680281937752636,0.10111396805185069,0.9195739709126081
45,45,1.8887389746930094,0.9876730062787126,0.2196525950105665,1.599675454400854
46,46,0.9018108776990397,0.6266652227804492,0.35652715290505227,0.5962301311421225
47,47,0.08706104834733852,0.9836931607807469,0.22851421644403053,0.26398122386551914
48,48,1.5421245826319339,1.0,0.004721075943438353,1.1311014062217155
49,49,0.8176309086922874,0.9605141038459432,0.9998999999999887,0.5480942765762937
50,50,0.2405275073605222,0.9933532627668573,0.11180946701416908,0.3077639896299803
51,51,0.2856571542508748,1.0,0.07437824107460975,0.3219797008430745
52,52,0.9305656659146688,0.9890200305728664,0.9998999999999949,0.6136245103140426
53,53,0.6614869994925311,1.0,0.7913602469998133,0.4688598687944113
54,54,0.32001531255579363,0.9998250358520624,0.043058422465526616,0.3332234677836226
55,55,0.20520058869961444,0.8736329323293444,0.9998999999999998,0.2970840240294602
56,56,1.1342158244357374,0.09615451169931977,0.20169710379191202,0.7522230179052469
57,57,0.8446558244125816,1.0,0.9998999999999962,0.5631096394050304
58,58,0.3761493979493359,0.9694102399787272,0.09650500608928422,0.35247488339997557
59,59,-0.35683049844867704,0.9214578933049691,0.3959211518731935,0.1693537740571438
