p_id,gof,test gof,A,B,Eps,cv itr
0.0,2.0197026023744193,2.0389997347684234,1.0,0.29744366491602536,1.8234970249692826,0
1.0,1.0481676695702176,0.8980076323209262,0.9989984558156723,0.007992382853522368,0.6902020746443659,0
2.0,0.2260718809595678,0.09263323051065972,0.9623404094022892,0.14482951272253358,0.3033505359927036,0
3.0,0.3317245453172424,0.9606380519873785,0.9995630857763871,0.3223346281162667,0.3371548145467925,0
4.0,0.7524375792101068,0.6154101357057217,0.5937749701787308,0.16428246562033116,0.513502417758013,0
5.0,0.793665776134112,0.604759491949038,1.0,0.14979807602053027,0.5351154906916633,0
6.0,-0.1889201735804198,1.5890514185499889,0.9616410116554416,0.18225904737135762,0.20031592759890202,0
7.0,-0.2947444065451752,-0.27661625483490127,0.9908513487297425,0.2984468390187373,0.18020146646820376,0
8.0,0.5888559492779221,0.6730135814513636,0.9814441719805632,0.8095086357207414,0.43601300005069293,0
9.0,1.3068105316126108,1.2782598192562573,1.0,0.010343696982573397,0.8939323881620846,0
10.0,0.3701021341631448,0.6285116873763392,0.8635203011953925,0.3569083099531164,0.35034465076969573,0
11.0,0.20522515239005296,0.0880020022497782,0.9793273835080408,0.09629675811874112,0.29709200423834964,0
12.0,2.078748439671467,1.9624364653236923,0.7637802623855717,0.09390549528287076,1.9344256213632707,0
13.0,1.3645944390389846,1.0867151481746022,1.0,0.0013755509269558763,0.9471061483952199,0
14.0,0.7996706819242771,0.7419135736596405,0.29235665981649905,0.47254710448408943,0.5383389155360812,0
15.0,-0.22713497519366227,-0.08975243203240325,0.9704266800096926,0.2661763781806223,0.1928054565584836,0
16.0,1.346710532937155,1.3273812439417432,0.2698837253140551,0.19546060376782684,0.93031844639029,0
17.0,0.6113635168996158,0.42134020053696297,1.0,1.0,0.44593910803330516,0
18.0,0.3807259404626033,0.5716196177009591,0.9768129190080838,0.12811961543478342,0.3540872350639492,0
19.0,-0.24553793614181613,0.7092654354912469,1.0,0.45292155396080724,0.18928972026098412,0
20.0,0.8368466031815904,0.666610578141843,1.0,0.0044454096568963064,0.5587295699868553,0
21.0,0.9606730336783822,1.239951113673586,1.0,0.00026096504440253974,0.6323795012106423,0
22.0,0.9455958074158569,1.0681060851395587,0.9896119794788338,0.05258693787187807,0.6229165543364152,0
23.0,0.06619128543734162,0.015501338787328803,0.9903388183538161,0.2564641906874261,0.2585274705649369,0
24.0,0.8838248419095558,0.9622922258815758,0.9920620955759554,0.0035419515259972594,0.5855998242473186,0
25.0,0.9387884544465623,1.029260248598676,1.0,0.005782883093478068,0.6186903486060058,0
26.0,0.5264386926999222,0.17287832498847078,0.9939770469395823,0.035192218318542655,0.4096304795427626,0
27.0,0.15455057562195462,0.3149092059111718,0.9909904443230882,0.15141236986009124,0.28241221060468963,0
28.0,1.444016284140015,1.6554968281888205,0.9332919916679178,0.684218693889158,1.025398609211502,0
29.0,1.7482748681590192,1.7214559496735142,1.0,0.6635483264139512,1.3900375408301382,0
30.0,0.34379085704836854,0.2928994171375999,0.8503411809038883,0.21398484002634574,0.3412476553512536,0
31.0,-0.14874338589143307,-0.3768427585008318,0.9726860373695394,0.10055321365503059,0.20852815206602027,0
32.0,1.264089853586463,1.2998193843825716,0.11336799996755706,0.4933165169075492,0.85654886102096,0
33.0,0.9471595478747867,0.9425398318275112,0.9975027405224152,0.009067900014985435,0.6235786838912195,0
34.0,0.1005988646567443,0.2654237839839971,0.9061239858023444,0.3532154757319674,0.26757920909962574,0
35.0,0.023169829756554374,0.24122878894032193,0.9650530371690337,0.4847867455778994,0.24764237074516443,0
36.0,0.9536190033291491,0.8840148407018183,1.0,0.006879585933526185,0.6279348714469132,0
37.0,1.098856413373551,1.3953803188858172,1.0,0.4160111401657662,0.7260935376361761,0
38.0,0.5556472094784363,0.30488029784536874,0.969649325410505,0.13817290496027387,0.42177157463911363,0
39.0,-0.08366111273398914,-0.15458850753901163,0.9841805134148855,0.19894893742465397,0.22255216129015268,0
40.0,2.1307285634843223,2.0807061229980857,0.535703656073543,0.3249337351551639,2.0376401604812995,0
41.0,0.2225495310225668,0.6538120206286459,1.0,0.8686927644416172,0.302283584086416,0
42.0,0.9678256743860637,1.13298799669189,0.8978033950761142,0.34500831526256925,0.6369189911706622,0
43.0,0.06641172961409812,0.048414310116225316,0.9998386939443521,0.1014575341175117,0.25858602913154743,0
44.0,1.3360661130039428,1.3265091600233059,0.4876724045392627,0.12159782802180233,0.9204672481307344,0
45.0,1.895582658550423,1.8292410209700694,0.9825543835592272,0.22581241029036928,1.6106602122458695,0
46.0,0.9021483863800805,0.9031540679210222,0.672759889627834,0.3341828313229878,0.5964316267522426,0
