,p_id,gof,As,Bs,Af,Bf,Eps
0,0,1.3282730705334098,1.0,2.666385010917463e-08,1.0,0.0001330071339133,0.9133059957571137
1,1,0.6236591404094866,0.9989541973009051,0.005397784803020094,0.9469180145889113,0.006182965532517801,0.45145352266637284
2,2,0.0211938865047358,0.995538081582556,0.01569546704960674,0.8900129387248487,0.04488097308262268,0.24715254209368231
3,3,0.17927084318046174,0.9966204693119101,0.02283205715688104,0.4222361652388777,0.04026880989771631,0.28948011890735104
4,4,0.6344484213321586,0.9952515757395093,0.0018049483563430853,0.41817219834306396,0.07136341758562255,0.4563524007217506
5,5,0.5544414971666671,0.9958675139534012,0.02128374938834387,0.9620504424614769,0.0734116925355496,0.4212944179002282
6,6,-0.23488309631272172,0.9918011862887843,0.030940319547938223,0.8270434024525928,0.10161348310438016,0.19131627761963046
7,7,-0.3957193866712833,0.9985771159818164,0.027606746234417015,0.4259837857779275,0.1908292970271439,0.16289399713863717
8,8,0.40230388757404717,0.9965880886349252,0.018158152808257,0.6535167992555176,0.8542822674050932,0.36181671222841805
9,9,1.0070436079584808,0.9991063669973603,0.004358585346254294,0.02307847522143272,0.27698378204592145,0.662394377855565
10,10,0.2314541856326108,0.9900649463598282,0.01948296191312878,0.7867493651609007,0.06579577460166378,0.3049874745563156
11,11,0.0027438875847301787,0.9902590458911502,0.03366575530688799,0.0,0.1472792457244897,0.24263425060946298
12,12,1.3980232731618394,0.1283766477426537,0.0,0.0,0.0,0.9793019434113664
13,13,0.9292030566215899,1.0,0.0,1.0,0.0010831616767179,0.6127845039474127
14,14,0.5917195273620148,0.9827445411913343,0.007586372026724422,0.5587769672152669,0.03450682865450662,0.4372637554444331
15,15,-0.37806247044604185,1.0,0.0,0.9935791677624884,0.0430445118922748,0.16579809104491455
16,16,1.0566796842611568,0.9945587943542509,0.0,0.985450978010686,0.0024455965505451554,0.6960939671560852
17,17,0.39712842712573215,0.9946228962176817,0.04197960523308005,0.8886369512259684,0.15478966809436628,0.35994394494714843
18,18,0.13604296091330856,0.9973709024622788,0.01244079994343886,0.8296234522341033,0.04280093524548374,0.27723251324650555
19,19,-0.3900459094005356,0.995047423422069,0.03977723490077684,0.794939486569885,0.16726090916628905,0.16381982100055142
20,20,0.6306522505088072,0.9988025627284177,0.004446465827499063,0.2757785537920669,0.10628332419468198,0.4546232965091462
21,21,0.5777723992503605,1.0,0.0,1.0,0.0001991962143957,0.43118184467950127
22,22,0.7965572301781569,1.0,0.0030424283678447,0.9607814122299112,0.043414870334204866,0.536664245578994
23,23,-0.23703302227089482,0.9999999996875518,0.0077922590430992335,0.881525499296268,0.31751038351699645,0.19090771798621908
24,24,0.652682557324124,1.0,1.4716272533618149e-06,0.9960316187968724,0.0019662540458867004,0.46471369817818087
25,25,0.6040555958770331,0.9987830681621596,0.004533077087312848,0.8243816504672925,0.06950495546759425,0.4426910131984233
26,26,0.35057781077006805,1.0,0.0050602556301145435,0.9500451870831901,0.07874030977701921,0.34356696178832435
27,27,-0.13372734877967227,0.9955112061547227,0.02507996629125106,0.0,0.2798306026360457,0.21168311507911486
28,28,1.249025009262254,0.9963415242628536,0.009821974560452983,0.0,0.28168698566830963,0.8437356517486072
29,29,1.136955112617372,0.9995279365703242,0.000981185275833288,0.5218048762645455,0.044656670940492575,0.7542854532343917
30,30,0.20787870467332928,0.9816065246118486,0.02242302782607474,0.7553439821803465,0.04229014822724675,0.2978811244204374
31,31,-0.13124315176631585,0.9980442190121279,0.013281944636119057,0.0,0.0769787001561327,0.21220979693598604
32,32,0.7793257471426365,1.0,4.7074193241489976e-06,0.9984923803103427,0.001227601267988839,0.5274624390906919
33,33,0.6354728362815574,0.9986961898603963,0.004265692284764491,0.9445503082876598,0.01834892564607518,0.45682552993043635
34,34,-0.06316122249461481,0.9938350831454368,0.018664263292141103,0.0,0.5037143623717314,0.22716016551749507
35,35,-0.21366950928994966,0.9953781000040485,0.025943752054695103,0.3553522781053117,0.4081944936861703,0.19542016789809352
36,36,0.730593252134221,0.9992075825878943,0.005895760239854466,0.7059949512538348,0.13945819057329717,0.5024075810850845
37,37,0.9013485644323399,0.9978464192406349,0.008883990976873424,0.6831770386470506,0.31907801377693934,0.5959552044738211
38,38,0.3781075394212438,0.9977212861145358,0.010199000643307702,0.8341850313383176,0.038935393600829246,0.3531599167423754
39,39,-0.27373164019028584,0.9970335605347396,0.02427555952303647,0.7952851203660576,0.06409986536928367,0.18402836942466433
40,40,1.236411893159113,0.4783529145721166,0.0,0.0,0.0,0.8331624427008353
41,41,-0.03224649574132294,0.9820006195038498,0.13491754704040138,0.06618054343034155,0.3578507797332493,0.2342917358825597
42,42,0.7227947050893143,0.9976166600508608,0.0035917487192131245,0.8374027418455317,0.10015404229903097,0.49850279023903754
43,43,-0.1696888625968083,0.9999999431025524,0.008951004825205292,0.9503423131409308,0.145936751482389,0.204210024244071
44,44,0.8178734658617892,1.0,0.0,1.0,0.0002594639899836,0.5482336841160097
45,45,1.2776901259106097,1.0,0.0004791347323317534,0.9794293662834732,0.0005215763450125,0.8682976191715892
46,46,0.7349768719905024,0.9885050768465142,0.0,0.9876602397034513,0.0100448751733875,0.5046193012231672
47,47,-0.12070905368020046,0.9976219552538589,0.020237805092499526,0.7186899025699058,0.17399117229820715,0.21445690799169742
48,48,1.146198822110348,1.0,0.0,0.9995405721906924,0.0024331440357728,0.7613017635738328
49,49,0.5632710317478722,0.997551926383761,0.01729575953278931,0.8910039033207141,0.10843243645770202,0.4249960635675689
50,50,0.10322964031100353,0.9970808964454214,0.019969452093942505,0.605341439504987,0.13059039115537052,0.26828415981780895
51,51,0.08535196315377075,0.9958021756526392,0.026940263383214137,0.8766642090014028,0.04419236330510312,0.2635336294767334
52,52,0.7247096685030974,0.9989613161184759,0.006038121152760142,0.8775181480960725,0.2820765595290139,0.49946683529296954
53,53,0.5101477310989977,0.999123412898095,0.008393850622388607,0.8076396114311373,0.832157483583039,0.403011497083546
54,54,0.03476149714653796,0.9988757379785558,0.009159378469149215,0.9023623296725555,0.12612562069162303,0.25052777760439227
55,55,-0.03369057767087969,0.9943228409422583,0.02517125215337367,4.937919989849159e-09,0.5254617392191661,0.23395309965305802
56,56,0.832812395513714,1.0,0.0,1.0,0.000449637568046,0.556469445483923
57,57,0.6455463457155868,0.9978025076597026,0.018717695531769475,0.8816957773077173,0.1597554107460452,0.46144547835662614
58,58,0.2307581247833552,0.9961690673993507,0.011499968858168669,0.7696280441147794,0.07142096848478574,0.30477533965394593
59,59,-0.42505917846684843,0.9985305924283439,0.015189925126130512,0.5762159023397071,0.20421403496808868,0.1581838274832748
