,p_id,gof,A,B,Eps
0,0,1768.2136828652162,0.999,0.34760423280421426,0.999
1,1,744.2962752970732,0.9978223260088838,0.010504081264277872,0.6964802245199541
2,2,156.5146863170415,0.9922740485159112,0.03440027842557416,0.30220222988436285
3,3,290.359769335659,0.999,0.04478778539355262,0.36549195839473514
4,4,529.8507824675444,0.7243384135200666,0.11284220863412005,0.5136007500121453
5,5,528.081891556174,0.9961645618770227,0.33818193523152174,0.5123098051750585
6,6,-11.707686298256126,0.986638281550987,0.06941023631575607,0.23798763601828415
7,7,14.014511726630325,0.9980455849744931,0.09627996201234484,0.24684144823247373
8,8,405.2904037911575,0.9841447169678927,0.9724320780781972,0.43031341956181446
9,9,926.8681852047129,0.9869223224601376,0.09650738774524223,0.9027004866098233
10,10,290.33254380317555,0.9774561970259443,0.05986893958794959,0.36550406157733384
11,11,137.82240764419976,0.9886752374323615,0.05415466000593108,0.29431051898676175
12,12,1832.3875349268467,0.0,0.3628728485020841,0.999
13,13,931.9103777771338,0.9563279550864833,0.026043412836008875,0.9091873265874512
14,14,552.2868990902454,0.9132065298641532,0.05489905506113677,0.530231462180257
15,15,45.92301333807065,0.9893992734121373,0.10314586166962644,0.25827656850147784
16,16,945.4972542046498,0.003529426504627427,0.275349524316862,0.9269063824833358
17,17,398.9447531561856,0.999,0.999,0.42645095021910084
18,18,326.06764437704305,0.9961637589146691,0.02736790473954916,0.38453384410750296
19,19,-48.02249450335074,0.999,0.13428639819014596,0.22601570336052557
20,20,649.9873118175365,0.99875671013508,0.005930560608981323,0.6091679598824751
21,21,673.2140400608723,0.999,0.0002356887468593822,0.6296251129579392
22,22,656.2970705448218,0.9788908581752678,0.09034328522738139,0.6146515810779674
23,23,46.16277943505415,0.9785310212990725,0.48856410990121624,0.258369964306436
24,24,632.2584344754193,0.9935703013746304,0.0031548384977514677,0.5939968657674148
25,25,730.821144132666,0.9987511979192549,0.00880148354574141,0.6833043506567604
26,26,336.9506784902654,0.9867557142549317,0.06829463008168063,0.39050507632284515
27,27,135.50965505850425,0.9979630347210633,0.047294607211226636,0.2933479709779177
28,28,1000.6551677950117,0.9572448584561737,0.5661147842068694,0.9989999999999999
29,29,1270.4091882307002,0.999,0.5006778494681863,0.999
30,30,226.65656243658472,0.9690547357384942,0.045767048864437165,0.3338831261066718
31,31,48.06254174724307,0.9966769119110345,0.019082460014528995,0.25906802271995527
32,32,890.8370874214979,0.17319100947964472,0.46364331355276667,0.8576630210156984
33,33,647.2167439342921,0.996243115115181,0.01161016656870731,0.606767016751321
34,34,124.07539701425668,0.9894601261064881,0.04260071207611883,0.2886084135673356
35,35,83.77433970107737,0.9970068744857876,0.05217524513838455,0.27255678818453033
36,36,711.6173524716722,0.9670834563065186,0.13841707760356653,0.6648995228985854
37,37,766.148970303724,0.999,0.5080496109377113,0.7184498843332552
38,38,451.83153223027,0.9954138580851669,0.026217990561717815,0.4597580589047263
39,39,22.529498699002495,0.9980004644719829,0.04226701314187217,0.24985045299363962
40,40,1966.9081832210388,0.401796768183616,0.3738077089103893,0.9989999999999999
41,41,205.9596034276058,0.999,0.6137975981570971,0.32420518690308764
42,42,677.400576303681,0.9443733408238374,0.19615090064926943,0.6333578031119453
43,43,47.49036892907042,0.9978637896604625,0.17035808949109466,0.25886324400872707
44,44,912.7388469653581,0.0,0.23124898733481436,0.8847630490854117
45,45,1506.8774238967483,0.9916270120477092,0.14945513394082494,0.999
46,46,638.2161102514133,0.8437854319262106,0.14915178994561307,0.5990661429505904
47,47,101.52103564610465,0.997705723896102,0.04734980827315219,0.2795196484784954
48,48,1096.7846993616856,0.7073969725832324,0.7990124516513559,0.999
49,49,554.7876536299282,0.9620709282696629,0.956532155876443,0.5321196212218027
50,50,239.68224276637437,0.9983842858331116,0.042390276922789114,0.34013264629694107
51,51,202.16143998894725,0.999,0.05457130158297786,0.3224691081853909
52,52,627.7788395149898,0.9876077026007843,0.999,0.5902512386328689
53,53,445.63416587343573,0.999,0.6125626317616129,0.4556943353210812
54,54,262.31953393291667,0.9938984237624536,0.136788603401446,0.3512325876002832
55,55,165.5025798747558,0.9944114319398505,0.055219983179626786,0.30609620436280405
56,56,794.075197323841,0.21902795291804156,0.17249475187187147,0.7475222655459628
57,57,571.488013752948,0.9989999999999988,0.999,0.5448929825938393
58,58,305.3033839178378,0.9922930046387003,0.027924490507939055,0.37333531174943035
59,59,-149.64361651949093,0.9967291941080322,0.024549275186261536,0.19564970070347287
