p_id,gof,test gof,A,B,Eps,cv itr
0.0,1.3267209874362,1.3421187571191249,1.0,0.0001349093506163653,0.9133230876838159,0
1.0,0.6478588537939058,0.4234238198090003,0.9985173016434713,0.006104404370532306,0.46251358748307647,0
2.0,0.05522193835067303,-0.17864283814686754,0.9929608776286395,0.024639776325691257,0.25570872448294035,0
3.0,0.1345351164125793,0.6096623094265454,0.9965375794024076,0.024296925150411056,0.2768156789143335,0
4.0,0.6413265075767627,0.6127322583766381,0.9920040407309693,0.003600431148279604,0.45950229322959646,0
5.0,0.5440155074349752,0.7027211455914281,0.9884448508748075,0.07367250950463465,0.41689410315030806,0
6.0,-0.20134838355063336,-0.30198661660275405,0.9886990212995681,0.046942831200698296,0.19784191922526906,0
7.0,-0.3480499450455108,-0.5126961133213696,0.9980288974339548,0.031213970277896505,0.17084692972732007,0
8.0,0.41355777843865144,0.5756741037667946,0.8586164626988678,0.8546787392507027,0.3659052960979307,0
9.0,1.0179414070650534,1.065958276009257,0.9983638774684919,0.005493860042216564,0.6696519482308874,0
10.0,0.23423075430542858,0.2636681591865288,0.9868402887200067,0.029384906785224096,0.30583566839581755,0
11.0,0.0042451993094122864,0.016746431519635303,0.9889761449922301,0.0378219166623917,0.24300000361704463,0
12.0,1.3916047286059197,1.4556580544295534,0.1283766477426537,0.0,0.97303605482018,0
13.0,0.912063967519859,1.0853312678239873,1.0,0.001068582985517385,0.6023755780739102,0
14.0,0.6015564487870971,0.5104445519489809,0.9806911508563698,0.00971183906332647,0.44158621038456664,0
15.0,-0.37451408158651345,-0.40709764133728515,0.9936946871777187,0.04352768262685002,0.16638472493324985,0
16.0,1.0535005509805346,1.087065333456153,0.9850628540575348,0.0023150055614035046,0.6938908992155972,0
17.0,0.4552344549396401,0.05714024917380428,0.9880638207204032,0.09405870021088762,0.38147713454704035,0
18.0,0.1631691581907336,-0.033955781954113265,0.9957442712767206,0.01647547839093028,0.28485683232644243,0
19.0,-0.36999850320629624,-0.16420899676849274,0.9922044065666393,0.060946335528689506,0.16713772836441004,0
20.0,0.6402459288126837,0.6496981644989201,0.9983528201578655,0.0050485618023907025,0.4594136122228205,0
21.0,0.5594949833021696,0.7440921885363485,1.0,0.0002004063923512176,0.42339742597547725,0
22.0,0.7677762939085847,1.103054229279198,0.9881329757378143,0.02785308937317571,0.521439268133263,0
23.0,-0.18118539045634943,-0.25745711214349154,0.9625193514287325,0.20241431862607812,0.2018715025319242,0
24.0,0.6431197445521701,0.7395608244925505,0.9962198070501758,0.0019305550483529063,0.4603267167709824,0
25.0,0.6397938169253212,0.6347089335933682,0.9973765085724933,0.007062562847841307,0.4588256148328477,0
26.0,0.37511306453473137,0.23531051978995401,0.9894221930502511,0.03783734821386876,0.3521051273122478,0
27.0,-0.0965655773103037,-0.32340475043171424,0.9944724331374301,0.028780876774486423,0.21969740459510165,0
28.0,1.2475178377646687,1.3134965477125593,0.9960048869448423,0.011134289878332836,0.8424679345283195,0
29.0,1.134056715526093,1.1879994546457857,0.9981178029353388,0.0016701075688507296,0.7521036201226732,0
30.0,0.22290250398558875,0.0923291799195147,0.9789573692016923,0.02878275840556994,0.3023905031336033,0
31.0,-0.11103320579397717,-0.28408847036114454,0.9976051917412405,0.014388205977867751,0.21654178374191935,0
32.0,0.7688372890881421,0.8766248280061458,0.9984728951269095,0.0011944728557403315,0.5219927430836799,0
33.0,0.6667811640048906,0.5001935411693406,0.9970259047030243,0.007145014004263994,0.4713490687678275,0
34.0,-0.01100504182600379,-0.1751358809535664,0.9905170972525458,0.02962263567911987,0.23932238713251483,0
35.0,-0.16246623089517778,-0.12110366189834935,0.9934028699029572,0.036216788850732345,0.20568635570488292,0
36.0,0.7709451942781811,0.8118082045318404,0.998152803858932,0.00800884825013242,0.5230887752645651,0
37.0,0.8934636732531167,1.300076443154486,0.9866018047879445,0.04859937600024821,0.59127368320851,0
38.0,0.4061111202102975,0.17808238280447172,0.9959707021956709,0.014254882175481142,0.3631911655504226,0
39.0,-0.2312751459275389,-0.46850175931297405,0.9959688742878475,0.029081375661433463,0.19200883044931785,0
40.0,1.2484692032144777,1.13034505706385,0.4783529145721166,0.0,0.8432691044657015,0
41.0,0.0068364710486161,-0.24600807196592445,0.9817009320576369,0.14378693970096604,0.24363066589007806,0
42.0,0.7178528459746286,0.8416347142450067,0.9836446993345318,0.023647231154280943,0.49604598764121244,0
43.0,-0.12238168892493287,-0.3263234490856441,0.9853270772631937,0.09122339845419954,0.21409824984772927,0
44.0,0.8075832865507159,0.9106785353114936,1.0,0.00026052235997791966,0.5426146601763697,0
45.0,1.2673596709236923,1.371463760615167,1.0,0.0005312155578506738,0.859349061317041,0
46.0,0.742255344864875,0.6713242767892637,0.9873361608733603,0.01003561983640178,0.5083001963121659,0
47.0,-0.053549734447982625,-0.35400295813740235,0.9952786793911306,0.031039481349358994,0.22935419339790386,0
48.0,1.1467893651115317,1.1426039499271392,0.9996868225204217,0.0023364116952578557,0.7613689471451358,0
49.0,0.6248436186936812,0.39573718017591386,0.9930996685145012,0.041126622076562584,0.45199149814512224,0
50.0,0.14350364832619816,-0.11589504241167678,0.9956849100640355,0.02488528811138073,0.2793096345650913,0
51.0,0.12470072144889768,-0.1933064557860624,0.9944578245096051,0.03376292703336359,0.2741067004176829,0
52.0,0.7216776806474284,0.9140966969964214,0.9435791186562063,0.23430019386042375,0.4979474740561327,0
53.0,0.48125305875302066,0.8787664149511731,0.8866397422970745,0.7947517835550664,0.3915324588392667,0
54.0,0.07277656617670411,0.044749351657124486,0.9898940163390567,0.041616852799059814,0.2602371721291578,0
55.0,-0.038908780596403056,0.3101835467783876,0.992388184270618,0.034857251837476365,0.2327367301080748,0
56.0,0.8428320255517978,0.7445590808809425,1.0,0.0004544397724286859,0.5620831394208053,0
57.0,0.6859245229475256,0.6069390455316512,0.9904212140027859,0.06341356887388125,0.4804592113864128,0
58.0,0.26284261443521806,0.053616303245230354,0.9940338532035431,0.017050659945842876,0.31471251262585953,0
59.0,-0.3570350928151859,-0.3372228974893493,0.9967005473660379,0.021973722380749704,0.16931810715496473,0
0.0,1.3285448720341533,1.3260431931415773,1.0,0.0001425127091753076,0.9133231110259351,1
1.0,0.6179681757068998,0.6851328459215166,0.9985246511793155,0.006091993849360428,0.448893166350512,1
2.0,0.06115944504367783,-0.2289647886570058,0.9929128794469947,0.024598217612061653,0.25723161569209696,1
3.0,0.20097575334509776,-0.0011597377918689485,0.9961543278250815,0.024045275677750052,0.2958322356747787,1
4.0,0.6309028633191354,0.7076421855491574,0.9898161508995753,0.004446476536550586,0.4547353580190075,1
5.0,0.5517178129308067,0.6379766197971908,0.9897947822182193,0.06569215603172515,0.4201175437026194,1
6.0,-0.20982974806401591,-0.23388042902399564,0.9878034192561965,0.049799559091185955,0.1961710461420991,1
7.0,-0.49288161274357495,0.9601414790112353,0.99814035343785,0.031411580094888696,0.14781115309582396,1
