,p_id,gof,A,B,Eps
0,0,1.9959607776477326,1.0,0.35889327928061165,1.7807280812753339
1,1,1.052158055228816,0.9978450933175775,0.010486549946528662,0.6929506891354076
2,2,0.22552660282777098,0.9923136053941558,0.03428999371316784,0.30318901070385706
3,3,0.4032262424780591,1.0,0.04191731754792846,0.3621447627944515
4,4,0.7398645841578477,0.6891684053555576,0.1282632733009705,0.5070857968091258
5,5,0.7461999329974511,0.9950563755734818,0.4317593461105998,0.5103080409446639
6,6,-0.014450027939185322,0.9868776309595169,0.06833912657510423,0.2384904178061011
7,7,0.023312942803864777,0.9980809611329429,0.09479697273013381,0.24767580405318812
8,8,0.5762628002355744,0.9845676691719623,0.9429015545227895,0.43055711751397807
9,9,1.3161346210765186,0.9860272890659885,0.10301834685414307,0.9022979314317938
10,10,0.4115397996464404,0.9777845549119042,0.059188255507506005,0.3651545319509091
11,11,0.19891534902311483,0.9887434833479967,0.053908200761887654,0.29523893273319946
12,12,2.027968287160519,0.7050342907238708,0.11040237886356752,1.8386460065363335
13,13,1.3224639002782068,0.954422351636727,0.027350253244490252,0.9080236268240411
14,14,0.7857247764743351,0.9079256768992796,0.05850716276588083,0.5308845545079612
15,15,0.0688642159604381,0.9895530209790828,0.1018458415779897,0.25921971252237286
16,16,1.3398201954936544,0.40413130358399507,0.16513217188271462,0.9239303427176757
17,17,0.5470897052792598,1.0,0.9999,0.418177773432022
18,18,0.46447864393823934,0.9961713138670041,0.02733445961775119,0.3850349679340218
19,19,-0.06826784620151938,1.0,0.12874310871555547,0.2259983250725747
20,20,0.9215247881868465,0.9987833787703655,0.005901711751951975,0.6080690039419363
21,21,0.9513706616094779,1.0,0.00019034312124246812,0.6265001781899616
22,22,0.9320367061566295,0.9792877652921339,0.08876954025182693,0.6145155052078421
23,23,0.07184248998293255,0.9792583629206908,0.47033247142407586,0.2599953166275075
24,24,0.891812957679641,0.9936103980864469,0.0031628734500560637,0.5902958824687117
25,25,1.038630782763853,0.9987830704862368,0.008730207545556881,0.6836729776981045
26,26,0.48054329215344277,0.9869731836445845,0.06729177995923302,0.39126076641775204
27,27,0.19512692884169808,0.9979826124645091,0.0469574390981086,0.29408597192790487
28,28,1.4187555160719534,0.946629008778155,0.7175027189904128,0.9998178617092148
29,29,1.7010798251020085,1.0,0.532308285406695,1.3259658385874515
30,30,0.3242846565768192,0.9694846027585693,0.0452675078056098,0.33466766125721
31,31,0.07133593224162471,0.9966742084127655,0.019100707368981035,0.25987905399106304
32,32,1.262558482452426,0.21661485628788124,0.4426518935800666,0.8552344387407018
33,33,0.916091972573157,0.9962421371330716,0.01167042614153168,0.6047925867098574
34,34,0.17857822936018095,0.9895161156429255,0.042472968111231815,0.2892721581368748
35,35,0.11787535632052809,0.9970053559044694,0.05220752498181552,0.27222248045467845
36,36,1.0087427831509195,0.9633658913523774,0.15426523313052298,0.6635203513676581
37,37,1.0862317160092212,1.0,0.48765031549218973,0.7169815500435717
38,38,0.6443353775310237,0.9954297874528316,0.026172842330310163,0.46088625185019366
39,39,0.0373909375910902,0.9980055654127198,0.042157541755705324,0.25120063998927694
40,40,2.0783772213070915,0.5070403459253772,0.30861126060689714,1.9337058477322087
41,41,0.24493989528746035,1.0,0.9394977084201095,0.3091287059671811
42,42,0.9644591659409592,0.945796804365676,0.191473927446358,0.6347804974737737
43,43,0.07381994697121158,0.9978601380239078,0.1684767824645484,0.260504910871485
44,44,1.2937061621717383,0.590586443056982,0.09547973037439225,0.8822916478758542
45,45,1.8632279841035926,0.9917501046517307,0.14938798324159452,1.5593797069151019
46,46,0.9079571585183586,0.8505155063913792,0.14328293111400361,0.5999057472275364
47,47,0.1472316582690988,0.997720663292228,0.04715712388372788,0.2803690201306235
48,48,1.5474859893701414,0.8536159829928724,0.4099417297936908,1.1371749698022455
49,49,0.7756151717531754,0.9615099580150662,0.9999,0.5255576096704085
50,50,0.34209571598349425,0.9983938829861911,0.04215791837308876,0.3406600316288565
51,51,0.2838718571101113,1.0,0.05206383780905122,0.321408030846824
52,52,0.8915532520840077,0.9875487362056811,0.9999,0.5901351648732447
53,53,0.6183985604954298,1.0,0.991923368054645,0.4490869277091727
54,54,0.3751810204031262,0.9942079471981403,0.12998232410399274,0.35213098095491535
55,55,0.23605932476088454,0.9944636763702754,0.05486285077446999,0.30640320064069126
56,56,1.1286348050629416,0.0001,0.22308960396421057,0.7480332955355735
57,57,0.7986850091571576,1.0,0.9998999999999998,0.5378081108701612
58,58,0.43591503056491876,0.9923358031206116,0.027830443933456052,0.3741798493304245
59,59,-0.20809169837103905,0.9967269339350011,0.024580192526034182,0.19650644795129973
