p_id,gof,test gof,A,B,Eps,cv itr
641.0,0.5009632459293475,0.45742467359380207,1.0,0.06682130005674891,0.39931230190083133,0
642.0,1.3419523489794503,1.2776241369014951,0.0,0.0061408427708212684,0.9258774218326657,0
643.0,1.629271935395004,1.6084131423000825,1.0,1.0,1.2341164412978154,0
644.0,1.3162988264161586,1.4083533376182489,0.2536462244710803,0.7576005773735068,0.9024414486766348,0
645.0,0.6015988917995869,0.18925539998971752,0.9632062529420664,0.23118047451274648,0.44161168785974214,0
646.0,0.8250171127207728,0.5733491313968363,1.0,1.0,0.552188629337587,0
647.0,1.6099277609013631,1.8835024171917043,1.0,0.9999146540929953,1.210417047781108,0
648.0,0.8342102778675679,0.5800219218522802,1.0,0.9998667974698957,0.5572948042884467,0
649.0,1.490641935943315,1.42189142107534,1.0,0.9998851392682961,1.0743344591911788,0
650.0,0.9790210279598609,0.711723425704287,0.30265615990012723,0.9999996013709815,0.644112001379598,0
651.0,1.7597842205966736,1.6200305899357161,1.0,0.06369189511448387,1.406141764370267,0
652.0,1.1925711012659235,1.0690814257942232,0.0381999293822728,0.6881360113479122,0.7974185858003571,0
653.0,0.526160235527747,0.3644397881831754,1.0,0.02535878983507659,0.40953762109845737,0
654.0,0.9211164087652445,0.7678309799523907,0.0,0.46603160627394435,0.6078596346563218,0
655.0,0.912615629551965,0.599423514727168,1.0,0.07003754458582441,0.6027163180718029,0
656.0,1.278960827741462,1.3361734910389065,0.6251939223692577,0.9588156023887973,0.8693854404283466,0
657.0,1.2746704551043866,1.3785487286508649,1.0,1.0,0.8656286289081985,0
658.0,1.1395275867462513,0.9317319507996457,1.0,1.0,0.7561998910099522,0
659.0,0.9370164638091872,0.8578492267907416,0.9921314688545171,0.02686266668102831,0.6409239242451028,0
660.0,0.8405427654450629,1.133052029256784,0.6893572524676839,0.9999967410441173,0.5608934640155542,0
661.0,1.172162676917551,1.0883002552412773,1.0,0.9997827670010959,0.7813144497982736,0
662.0,1.0988463486431694,1.110634027997542,0.6679001998591632,1.0,0.7260749711728454,0
663.0,1.930000724035053,1.9282882687433145,1.0,0.04795464009011976,1.6670352483458033,0
664.0,0.9464789728189397,0.7760024963882397,0.5107362713576333,1.0,0.6234630677262964,0
665.0,1.0024590408069127,0.8549982376047537,1.0,0.025651671333471567,0.6593891745208523,0
666.0,0.9076228340541247,0.7459612321499353,1.0,0.9998188883828478,0.599678133912048,0
667.0,1.710701297850134,1.6700369529963297,1.0,0.02363953080777431,1.3388179390410444,0
668.0,1.0732621587444309,0.8855430462120792,0.6045705023584184,1.0,0.7077143894691627,0
669.0,0.5003006190495471,0.4682766791477323,1.0,0.017250479955719315,0.39901040991717907,0
