p_id,gof,test gof,As,Bs,Af,Bf,Eps,cv itr
641.0,343.6019014260497,29.164505992314954,0.9999787331371692,0.005295322825498349,0.9082682654276673,0.9733608481503994,0.41638313527023074,0
642.0,1030.691325830733,118.6496472817917,0.29591418897756067,1.996102038663441e-05,0.21459338503149009,0.603046811813976,1.0,0
643.0,1064.1677235767227,112.57760194238493,0.8473047167725303,7.268135649141533e-13,0.736621805367847,0.8275211320102805,1.0,0
644.0,900.2062028518484,112.72002913538789,0.7857081883507044,2.672813988334034e-05,0.7856083156547998,0.8729355101933435,0.9999993101974058,0
645.0,429.968684507438,20.69788076467837,0.9995131455055515,0.0,0.8905150919382131,0.8941970938621803,0.4772652714168894,0
646.0,490.08207908059666,56.26681298003541,0.9976182998960497,3.531914913082297e-06,0.9961988198586891,0.9999998762059339,0.5248006004852503,0
647.0,1026.3381356086318,116.81410832630266,0.9999999101154247,0.0800371028300812,0.6900805629995723,0.8498400699496598,0.999999675425574,0
648.0,506.11210928402676,59.290411382053,1.0,0.005025013571921668,1.0,1.0,0.5382669628367374,0
649.0,907.223463422316,92.22109818005559,0.9373289182263279,0.0,0.6502725108838864,0.9939092266050743,0.9999999999728509,0
650.0,692.570371275315,68.42539800133363,0.9957415759819103,1.228797526167316e-09,0.9406846938750393,0.9731363249547831,0.7226475782006385,0
651.0,1130.663681898941,143.83566136429118,0.8970723580514129,0.5035910400984311,0.8970723273663147,0.919757982089901,0.9999999999999818,0
652.0,832.3315249855866,93.29207104350763,0.6437747232637729,7.619440437529881e-09,0.6436162310187861,0.8226025156032443,0.9011903501334019,0
653.0,456.91975080599667,54.77787202391844,0.8357789591635356,1.1039148045176193e-12,0.7643665905937729,0.8793587513518406,0.49802267620434837,0
654.0,782.6096466741781,75.49801114186477,0.5962225306123523,0.23325281955142874,0.5962205673869396,0.5462667014510434,0.8330985616521622,0
655.0,565.406935777499,67.05426897481301,0.9999981223520313,0.0,0.8738127484824479,0.999997762668701,0.5911545481655534,0
656.0,820.6431052099105,84.23446351606708,1.0,0.0,0.866357869993476,0.8972519390512912,0.8847001028856518,0
