,p_id,gof,As,Bs,Af,Bf,Eps
3,644,-88.50505146233776,0.9989482065171191,0.0044909338786406,0.19900147331342294,0.6913128948144107,0.21071341228645996
4,645,26.790343846884717,0.9841636513969079,0.05461146173011633,0.5496565732282295,0.5023041296587452,0.25231641290858775
5,646,986.6057897705053,1.0,1.0,1.0,1.0,1.0
6,647,435.4371283214938,0.9863777977241979,0.0,0.9861328051221627,0.024076562059757722,0.47779512065224833
7,648,197.28402604610258,0.999565162232258,0.014072473268162078,0.31766686736301786,0.8109621067838364,0.32933398301547434
8,649,427.64702668213243,0.9883980811586228,0.005092379552314769,0.9883900638115819,0.025526583836247518,0.4720126380261645
9,650,31.12094777293935,1.0,0.0035578307112336255,0.19431789170471822,1.0,0.2540176629305226
10,651,557.6884108492856,0.9853229243373351,0.0,0.9815545917399677,0.026226632001145514,0.5783902915982078
11,652,-157.32827449328911,1.0,0.0017035470688229444,0.2222694163194745,0.756271988943763,0.18923125074280223
12,653,125.3517473614787,0.994316771173819,0.03274486202466924,0.0,0.14685622319401914,0.2943191038082681
13,654,-7.04814772357281,0.9990728779810101,0.002314130320316631,0.02674360859283576,0.49369166235167194,0.239425558309192
14,655,516.6362211026689,1.0,0.0,0.9875947320504375,0.03439130664466798,0.5423963009984638
15,656,276.7549140382888,1.0,0.0033621934054737044,0.0,0.5208490769430554,0.37287116829978645
16,657,267.59257662151657,0.988046987000648,0.04040725651786819,0.0,0.10084290083484859,0.3675750349611115
17,658,86.83875115042962,1.0,0.006832248836101063,0.24064603852518657,1.0,0.2771269600449698
18,659,297.438309383285,0.999895653119348,0.0,0.9941456602311086,0.023036816865686604,0.38513770946728426
19,660,43.02999717145774,0.9991612255710947,0.004346043589800631,0.47389516054279834,1.0,0.25879653578381934
20,661,79.4441138658746,0.9948210821834076,0.03865527546171307,0.0,0.2261420080867113,0.273947919730391
21,662,89.29566449089613,1.0,0.004838148833235363,0.0,0.5314030184277458,0.2782058727727672
22,663,505.14961124705417,0.9856355822402152,0.0,0.9844327680833662,0.02074726708565948,0.532776657256588
23,664,54.47813206250406,0.998754735075404,0.0076931361121743745,0.3187504141349754,0.7865491636213405,0.26346863502678464
24,665,280.453215180509,0.9939992492423093,0.03503015168161962,0.0,0.16195240058988372,0.3750364991828672
25,666,1015.2069286470556,1.0,1.0,1.0,1.0,1.0
26,667,608.5738733472143,0.987432191195859,5.643457036367853e-06,0.9873650488552916,0.019028176393952004,0.6262415141677531
27,668,981.9727133615752,1.0,1.0,1.0,1.0,1.0
28,669,97.41699864448509,0.9951966059458284,0.03242169052030025,0.6546192810229172,0.09969615974048798,0.2817525652812881
29,670,272.15061400490475,1.0,0.005263208818666146,0.944112003927777,0.08778897319751526,0.37023063669182843
30,671,292.7482440804424,0.9946664640022433,0.024284140060905707,0.0,0.024294211130802025,0.382325902977554
31,672,0.8982582434144022,1.0,0.0028349722603260488,0.25897208999779014,1.0,0.2423157480875487
32,673,270.7533583707743,0.995440524927093,0.0032677182040438606,0.995439291632249,0.028622038399110098,0.36938496314379254
