p_id,gof,test gof,A,B,Eps,cv itr
641.0,-506.0355210428111,-62.28439086539441,0.9969554672717987,0.020359864568245026,0.06894435997802156,0
642.0,-265.7648471516153,-33.34135622292505,0.6466182171694247,0.20901725239952845,0.12512977026098876,0
643.0,114.18785665088848,15.320668013849653,1.0,0.00314972729945476,0.3212184989837157,0
644.0,-267.62995079122095,-35.12206526425875,0.9888811939864424,0.023493137824440225,0.12453546948868668,0
645.0,-320.1151883540324,-40.245138101749646,0.9968180404931811,0.012307651307778049,0.10933954113315264,0
646.0,-161.70118713562033,-27.153798993602827,0.990996467332744,0.05018024847847104,0.1619908173369286,0
647.0,-64.91974893065633,-0.025834021976013366,1.0,0.00268241667707353,0.20594898764553904,0
648.0,-159.90057889906328,-23.087870461513166,0.9895072404732805,0.061981723774512845,0.16271108010738838,0
649.0,-288.1259718452016,-31.904974946361726,0.9958129237553272,0.004467115481220628,0.11833821557842938,0
650.0,-202.90016416996562,-28.9684243407148,0.9917844428181485,0.017431563458779102,0.14625375670148857,0
651.0,1.4797281219456266,5.09910877886372,1.0,0.0013693120451953866,0.24285463857719555,0
652.0,-339.4166129173531,-39.79426053967824,0.9855587862157504,0.022011726323861745,0.10424462687660899,0
653.0,-360.6354956574886,-42.388604245101305,0.9947722655068341,0.01785846449682304,0.09891564959251972,0
654.0,-311.7298083261693,-42.95626863040841,0.9927015225601936,0.009272786335885151,0.11165287597318821,0
655.0,-179.4658372857233,-17.09641001156157,1.0,0.002647739939869681,0.15503188958657094,0
656.0,-30.465880053861724,-5.75865460663586,0.9949500007245644,0.009077792825502813,0.22434536779450212,0
657.0,-150.03294954533908,-14.125333443963987,1.0,0.005555953117695445,0.1667850900867257,0
658.0,-165.2590036968287,-14.62279787062701,0.9978687648983112,0.012364824436293761,0.16053918002398765,0
659.0,-231.11861246957756,-27.658063853471518,1.0,0.005397756403924472,0.13636401829293468,0
660.0,-179.0145078720609,-25.126254189196526,0.9964982730866849,0.014166572305110588,0.15520928205660334,0
661.0,-494.5881145931446,-55.683841209980656,0.9960794551306384,0.015574174674356173,0.07091634713373685,0
662.0,-229.55829711962926,-32.80207605797516,0.9948789633111654,0.014287278650593382,0.13685367275053908,0
663.0,-44.17437143241488,-4.259164011974347,1.0,0.001572766786372757,0.21677594765504593,0
664.0,-157.00568934307447,-28.36596639697198,0.996445763337821,0.014369911420901452,0.16391017057729382,0
665.0,-192.99397904595497,-9.190574865206829,0.99975185076264,0.006892998252038119,0.1498938646407546,0
666.0,-126.7782582356169,-18.77548492240078,0.9890179351567963,0.03580540270519545,0.17666049442851,0
667.0,150.99195337131755,20.999595511527666,1.0,0.0015962159890299797,0.35198368409270986,0
668.0,-311.09862319399474,-41.977444336123796,0.996338487440809,0.018317465645393195,0.11178997757182069,0
669.0,-277.693128294707,-38.19234991334396,0.9974490091387935,0.015314797439214167,0.12146460133368675,0
670.0,-118.17229531176795,0.13417487637537062,0.9972129695701545,0.013867533016987028,0.18044296589794612,0
671.0,-53.43773721076684,-9.896785066306073,1.0,0.006069738202296166,0.2119139127110855,0
672.0,-257.8154019715182,-32.943183859692695,0.990350506357033,0.017544775081548468,0.12762285555292494,0
673.0,-396.7827389274065,-46.1716782279129,0.9994087520802335,0.007752514355586512,0.09038336178488066,0
674.0,-203.1649014041671,-29.363465812878296,0.997260185166154,0.007041705089734316,0.1461612413778001,0
675.0,-507.73322330924776,-46.86205051847089,0.996849977731386,0.017085885717536747,0.06862338422267847,0
676.0,-322.31776976577896,-36.15329590008681,0.9695310466208558,0.05959150941316631,0.10871660893024247,0
677.0,-483.82509706043726,-59.97139065060031,0.8377608319082224,0.6909959405105048,0.07283904708998806,0
678.0,-220.62107237069338,-36.74067261092894,0.9928081896403546,0.023575664320614916,0.139977283126985,0
679.0,-223.5503686909881,-28.9098399303885,0.9995069435331816,0.006908086338180011,0.13896837331345344,0
680.0,-231.38081357364607,-32.8236571602523,0.993892711323533,0.019693104154023013,0.13624124562971252,0
681.0,-367.6284129192213,-37.007405988957025,0.9893623226063497,0.027908078547014284,0.09720297884985094,0
682.0,-147.19638437053908,22.17029378701474,0.9953285052560112,0.009474217926894755,0.1678983595036898,0
683.0,-174.34376032801163,-23.35097796117664,1.0,0.0038392021888712206,0.15697686046710868,0
684.0,-208.91390178521544,-32.360769160069516,0.988801797302779,0.04792868341478626,0.14411291665686593,0
685.0,-573.0453210218601,-71.04672769517573,0.982688325838859,0.04924913820104139,0.0583891070385838,0
686.0,-316.22327308151034,-19.211688419502828,0.9868754338508241,0.010292657502109406,0.1104069648721277,0
687.0,-235.85773262404655,-33.56642139606668,0.9850396040895029,0.015840580979441944,0.13478639519103025,0
