,p_id,gof,A,B,Eps
0,641,-568.6157851299627,0.9966725038579736,0.021021208690650658,0.06800830839497068
1,642,-299.74073729682357,0.45087766168108423,0.32843626714336205,0.12393449882290866
2,643,129.45350384046415,1.0,0.003212009534747552,0.3230334499249051
3,644,-302.8546122235972,0.9892300630765035,0.022957180280729714,0.12307294209171722
4,645,-360.71870832952686,0.9964668500121259,0.012669259187485894,0.10817408255943159
5,646,-189.14764124055586,0.9913789136547564,0.04943894256772344,0.15863082253422642
6,647,-65.06278506350634,1.0,0.0026905279498520766,0.20926192060311521
7,648,-183.06070604527818,0.9896661209044721,0.06121056087814164,0.16082492267185733
8,649,-320.2064223527592,0.9965535684202318,0.004156637782584717,0.11838865007776726
9,650,-232.10999903963324,0.992417922530743,0.01644404805349089,0.14413376283293944
10,651,6.522299946106848,1.0,0.0013777991572698055,0.2455172154556922
11,652,-379.2540246451087,0.985639202283412,0.021804073080973048,0.1037838217970556
12,653,-403.17489799026134,0.9944070414837889,0.01876812983667047,0.09838240910727497
13,654,-354.8415552675676,0.992722901699358,0.009262381329602436,0.10960360152100293
14,655,-196.5832670177141,1.0,0.0026405376724643985,0.15602613237915758
15,656,-36.37750412776148,0.9951261132469946,0.008710034396536176,0.22309306877843044
16,657,-164.19817751701532,1.0,0.0055110410573944585,0.16772803410657133
17,658,-180.18307984225365,0.9979712784780221,0.01190275202298716,0.161841176806604
18,659,-258.8105612981506,1.0,0.0054333065596327765,0.1358021842311148
19,660,-204.32154600460862,0.9962662956106875,0.014643969368522667,0.153351863799718
20,661,-550.3013861086333,0.9960047747068815,0.01577396995132164,0.07084261242434219
21,662,-262.6270893605721,0.9947287604474012,0.014379906393800691,0.1346468341103913
22,663,-48.44281450252134,1.0,0.0015596617320214087,0.21715531295479606
23,664,-185.69437581741226,0.9965721049078637,0.01411589671015113,0.15984962432531286
24,665,-202.56891229820206,0.9999154044699045,0.006712003906943853,0.15397293937851375
25,666,-145.65076373920252,0.9891517945871122,0.035095711980937305,0.1747986146463239
26,667,171.93760700653692,1.0,0.0015651206265025071,0.35517612251151354
27,668,-353.22584262172876,0.9962773234366089,0.018409386811588352,0.1099950613495295
28,669,-316.01843632711655,0.997388053521174,0.015533957558432059,0.11952166044110399
29,670,-118.48844132366072,0.9971288144980721,0.013892859454559675,0.18573586051847574
30,671,-63.3692402611061,1.0,0.00606511775790811,0.2100517386682464
31,672,-290.81813484895645,0.9901917549438557,0.0177108444879453,0.12643907152557404
32,673,-443.1442454488857,0.9992844522323654,0.007996186205274548,0.08999231903069034
33,674,-232.72059332044898,0.9973917204221283,0.006882244431520615,0.14394304251835832
34,675,-554.8949027381605,0.9968552629642358,0.01693017297556125,0.0701262332121258
35,676,-358.5222319958646,0.969799296103837,0.05870459582396076,0.10869112727638111
36,677,-543.8883881586075,0.8382474789378263,0.685907697652822,0.07186439666705888
37,678,-257.73291359314516,0.9929194785576242,0.023454016645253102,0.13612332967624313
38,679,-252.51226762790884,0.9994159537141803,0.007026316859394581,0.13771093115390537
39,680,-264.34403562189505,0.9937697182572234,0.01987179140111512,0.13412255436455153
40,681,-404.72441321423537,0.9899165997449921,0.026697977547515815,0.09804393903910444
41,682,-128.33348155807275,0.9950901202300609,0.009553481038417022,0.1817084085782294
42,683,-197.76167898313548,1.0,0.0038057604437832376,0.15561089189492605
43,684,-241.51922030503061,0.98931759612835,0.046400818549215794,0.14113504990609038
44,685,-644.4403341818681,0.9812122618041397,0.05326197134442974,0.05741669895702092
45,686,-336.0584747798873,0.9868823991130231,0.0103706028589465,0.11427545660838417
46,687,-269.74720028083095,0.9841660755596264,0.016919143361960418,0.13253024174292632
47,688,-301.4655839778417,0.9860190460073424,0.07086171583811485,0.12346382918206866
48,689,-468.5721969165302,0.9909184143058525,0.026389126490410912,0.08502356943333808
49,690,-201.64673675968288,0.9830487928338877,0.058752678610727076,0.15428206832146624
50,691,36.05878145378314,1.0,0.00694298366596229,0.2622607026110078
51,692,-187.8926402426621,0.9783039446783073,0.08921595713364075,0.15907668634401761
52,693,-477.96402076255833,0.9880564708680784,0.05698990827144709,0.0832553845765314
53,694,-222.30478191513674,0.7742971951834741,0.11186903563000017,0.14731938665628186
54,695,-190.7035136765245,0.9926696287705503,0.021859272805576424,0.15807638737494834
55,696,-221.33488827179113,0.9987911532879212,0.005467054408068592,0.1476370983870492
56,697,-338.1273577424338,0.9985621235618828,0.008840731936519308,0.11376209342519389
57,698,-166.57833181908842,0.997372506748172,0.007383086756958831,0.1668390776230912
58,699,-328.2959305475979,0.9913448363448294,0.015085540288476106,0.11627331014381076
59,700,-274.317933281954,0.9961154581118046,0.014184939933741203,0.13116869827176614
60,701,-472.9351229989478,0.9997061231354705,0.00948050352906027,0.08420529632950438
61,702,-401.3856697062115,0.8806112018053772,0.07775498171204001,0.09877614694036829
