p_id,gof,test gof,As,Bs,Af,Bf,Eps,cv itr
649.0,-293.0398659208863,-31.803861961467216,1.0,0.0017500844729107904,0.9482208574082324,0.011497544266266414,0.11694611489958096,30
650.0,-416.078404826776,-51.5469406585377,1.0,0.003979157929677821,0.7588194468292204,0.16081211489321942,0.08617772664678605,30
651.0,10.141616536736613,-3.5681791106643583,1.0,0.0,1.0,0.0013837337298932572,0.24812903415383408,30
652.0,-473.6523467876482,-58.302376441097,0.9911892158228501,0.011629876359250873,0.06223742094650053,0.29701781404276123,0.07470018658300198,30
653.0,-357.0704368959489,-46.330231855459814,0.9971265909997703,0.009944463093955004,0.9797191364279125,0.013993620123808007,0.09976785509960422,30
654.0,-413.02674071230444,-39.826516146955356,0.9959102467192056,0.005211172782875681,0.557066963585994,0.10489119610828342,0.08682982956128857,30
655.0,-175.48520944281844,-21.086397354651513,1.0,0.0,1.0,0.002651636161749746,0.15657106797239473,30
656.0,-90.52325585317178,-12.088508146213337,1.0,0.0029896042352501938,0.9013499934938869,0.044861280853249294,0.19329715992023494,30
657.0,-147.798303565653,-16.399520777499873,1.0,4.276575923545916e-06,1.0,0.005502540756452172,0.1676385194113934,30
658.0,-352.8917491635717,-41.32206671653525,1.0,0.007446259302341635,0.4593903969704972,0.3077242896197212,0.10080084588734409,30
659.0,-237.22025536832467,-21.535745405542897,1.0,0.002006143968335746,1.0,0.0034241187795855405,0.1343081747228995,30
660.0,-402.6847420896057,-54.898840219459956,0.9998875436928436,0.006574188898242159,0.6014149008721152,0.290909875815595,0.0890858454259688,30
661.0,-498.78360004915055,-52.15298554279919,0.9964514312159853,0.014694017164464782,0.0004837771587445569,0.04195007573489526,0.0701843910448474,30
662.0,-350.58607894054524,-31.021953490302177,0.996327857133102,0.010531869392214805,0.8139863446536423,0.04968661374164707,0.10137684227153662,30
663.0,-42.81247699005867,-5.6124502591243886,1.0,6.164615888648715e-05,1.0,0.0014789160627272932,0.21759835982339204,30
664.0,-286.52828411165365,-23.143040334932593,0.9980486365643528,0.01018586261913222,0.1814412754296298,0.33542217877758973,0.11884632051564453,30
665.0,-178.18414734371143,-24.30180475333583,1.0,0.0031660116555403918,1.0,0.0034013424907346026,0.15549285309421956,30
666.0,-180.21292891247631,-24.043820215928157,0.9999993271173147,0.0005207656280907047,0.989282507814392,0.03386415353988302,0.15468761821734575,30
667.0,145.48327668327852,26.70767671240964,1.0,0.00017972456106739488,1.0,0.001414124809390782,0.3471386149725292,30
668.0,-508.20592067777267,-60.49766984134748,0.9966926621237727,0.017210677052188043,2.8646298529614796e-05,0.13341633580173734,0.0685606438177325,30
