"","f_a","f_v","f_ter","f_wald_gsq"
"1",0.0492656543766297,0.16925056131925,0.146253270917769,21.6948848736223
"2",0.0099999996096101,0.0100000080497418,0.000147518315329937,628.299589955676
"3",0.00999927061826845,0.0100007005403114,0.000149998834341373,553.037519433357
"4",0.0734710281741281,0.18250435171501,0.000149994560564784,45.1914324766681
"5",0.00999997482732889,0.0100000055970587,0.000149997875610941,771.340261876403
"6",0.00999999971141614,0.00999999763733128,0.000149694449538541,575.775874564175
"7",0.00999919546276597,0.0100000212138711,0.000149973748451487,664.235565968591
"8",0.00999998259866348,0.00999999975184092,0.00014999992704335,718.676295419039
"9",0.00999997787610791,0.00999999721294666,0.000136367573817949,473.544825955818
"10",0.00999999980458698,0.00999997774664096,0.00014999177641975,579.538233073912
"11",0.202370578819239,0.628392964333966,0.029296661811335,5.11406523775838
"12",0.0099997920108002,0.0100000036232342,0.000149992815391799,647.048205641082
